run_name,case,num_observation,noise_std,seed,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise000_seed1,kdv_double_soliton,16,0.0,1,0.5106451511383057,0.5472437834068062,0.09334979206323624,0.005970315542072058,0.19902950525283813,7.758874024886465e-07,0.0070505929172614175
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise000_seed2,kdv_double_soliton,16,0.0,2,0.3816184997558594,0.6633416719337208,0.09877666085958481,0.005059036426246166,0.015527546405792236,7.14205415306011e-07,0.004247666588671347
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise000_seed3,kdv_double_soliton,16,0.0,3,0.42600464820861816,0.6829361181300676,0.05065355822443962,0.0019047776004299521,0.07936239242553711,2.6868394089703637e-07,0.0012206328517063872
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise050_seed1,kdv_double_soliton,16,0.05,1,0.5120076537132263,0.5459247215915511,0.09197865426540375,0.00603756308555603,0.20203721523284912,7.678328997538308e-07,0.006797646209017738
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise050_seed2,kdv_double_soliton,16,0.05,2,0.38851025700569153,0.6646309429970573,0.09590649604797363,0.0049653565511107445,0.020200014114379883,6.639751610546345e-07,0.0039912871695059506
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise050_seed3,kdv_double_soliton,16,0.05,3,0.4470638334751129,0.6724435398700948,0.04768919572234154,0.0028578804340213537,0.09948313236236572,3.0294006178518757e-07,0.001107517997009813
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise100_seed1,kdv_double_soliton,16,0.1,1,0.5191978216171265,0.5380084698235028,0.09192565083503723,0.006606699898838997,0.20998984575271606,6.96920705167243e-07,0.006817795520625364
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise100_seed2,kdv_double_soliton,16,0.1,2,0.4030635356903076,0.6620355501212666,0.09401658922433853,0.004908193368464708,0.030928075313568115,5.998399130640053e-07,0.003876075348667372
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise100_seed3,kdv_double_soliton,16,0.1,3,0.4907289743423462,0.6418916301500768,0.04649260267615318,0.0050730397924780846,0.14126479625701904,2.51945639289608e-07,0.0011294698807652315
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise150_seed1,kdv_double_soliton,16,0.15,1,0.5209594368934631,0.5387661985989376,0.09075826406478882,0.0072553809732198715,0.2104799747467041,7.134735509707167e-07,0.006686651638374346
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise150_seed2,kdv_double_soliton,16,0.15,2,0.4304235279560089,0.655103159604862,0.09283696860074997,0.00488706910982728,0.04866218566894531,5.462883000053804e-07,0.003903690763233502
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise150_seed3,kdv_double_soliton,16,0.15,3,0.5261185169219971,0.5970276331622859,0.05071187764406204,0.007426864001899958,0.18709874153137207,1.947749060000586e-07,0.0014423116227375388
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise200_seed1,kdv_double_soliton,16,0.2,1,0.5288323163986206,0.5301828081016954,0.09124844521284103,0.00821354053914547,0.21848219633102417,6.867869459459059e-07,0.006843811190303722
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise200_seed2,kdv_double_soliton,16,0.2,2,0.4648207426071167,0.6432939806575153,0.09429877251386642,0.005573120433837175,0.06898349523544312,5.135970083229681e-07,0.004273002190840726
kdv_double_soliton_protocol_b_kdv_double_batch2_obs16_noise200_seed3,kdv_double_soliton,16,0.2,3,0.56742262840271,0.5382638293768365,0.05619896948337555,0.009796258062124252,0.24458420276641846,1.6864707050859106e-07,0.001871027055270488
kdv_double_soliton_protocol_b_kdv_double_batch2_obs32_noise000_seed1,kdv_double_soliton,32,0.0,1,0.22584643959999084,0.7806946250423403,0.05948834493756294,0.0018531078239902854,0.051338255405426025,2.3543322600655414e-07,0.0014059688462723231
kdv_double_soliton_protocol_b_kdv_double_batch2_obs32_noise000_seed2,kdv_double_soliton,32,0.0,2,0.11336952447891235,0.9044892911929894,0.034503012895584106,0.002487767720595002,0.001077890396118164,1.85050304035565e-07,0.000612375002492226
kdv_double_soliton_protocol_b_kdv_double_batch2_obs32_noise000_seed3,kdv_double_soliton,32,0.0,3,0.2648429274559021,0.7572441610016443,0.05797335132956505,0.004393293987959623,0.015275239944458008,6.143494282438504e-07,0.0019327589993593296
kdv_double_soliton_protocol_b_kdv_double_batch2_obs32_noise050_seed1,kdv_double_soliton,32,0.05,1,0.24825362861156464,0.7544283495874088,0.0624547116458416,0.0019484437070786953,0.0630730390548706,2.2510642195402956e-07,0.0015380260259190751
kdv_double_soliton_protocol_b_kdv_double_batch2_obs32_noise050_seed2,kdv_double_soliton,32,0.05,2,0.12931926548480988,0.8912072465525612,0.03895200788974762,0.002844231203198433,0.003217339515686035,2.2779062622517637e-07,0.000860839641569185
kdv_double_soliton_protocol_b_kdv_double_batch2_obs32_noise050_seed3,kdv_double_soliton,32,0.05,3,0.2814909815788269,0.7473785084446323,0.05470762029290199,0.004307080991566181,0.016529858112335205,5.681389097774052e-07,0.001775856057302252
