label,num_observation,noise_std,n_seed,rel_l2_mean,rel_l2_std,rel_l2_min,rel_l2_max,reliability_raw_mean,reliability_raw_std,structure_error_mean,structure_error_std,crosses_threshold_count,crosses_threshold_rate
safe_clean_obs128_noise000,128,0.0,20,0.027263745618984103,0.011144494828916482,0.013802937231957912,0.06857945024967194,0.9080704812580849,0.02107469492953912,0.0017945826053619384,0.0019764873672020755,8,0.4
safe_edge_obs64_noise005,64,0.05,20,0.032498694863170384,0.01759605103517685,0.015602627769112587,0.08384721726179123,0.9019535135818146,0.02757122950186034,0.002855956554412842,0.003767730085996868,11,0.55
transition_obs48_noise005,48,0.05,20,0.035481537505984304,0.01757168411881789,0.015482615679502487,0.08383774012327194,0.8990121765303772,0.03877754472127145,0.0029697179794311523,0.0028153750072483393,14,0.7
seed_sensitive_obs32_noise010,32,0.1,20,0.04150924049317837,0.01903728029790021,0.022793816402554512,0.09327562153339386,0.8872087080941669,0.06061115255888674,0.004573741555213928,0.004552730008320019,17,0.85
transition_obs24_noise0125,24,0.125,20,0.05329372026026249,0.018756683804067316,0.031942933797836304,0.08956293761730194,0.888905281722451,0.01802711868151862,0.0066894590854644775,0.006011320873607436,20,1.0
failure_obs16_noise0125,16,0.125,20,0.05348918754607439,0.019823359798213907,0.028958819806575775,0.12330596894025803,0.8689791325170511,0.05411609312102022,0.007994455099105836,0.008653334157721662,20,1.0
failure_obs64_noise015,64,0.15,20,0.040966654848307374,0.014683908261959429,0.023889554664492607,0.08046089857816696,0.8916222151654223,0.029388469811071637,0.004447805881500244,0.0031857289513531244,17,0.85
failure_obs32_noise0175,32,0.175,20,0.05135379526764154,0.018347215466417266,0.03023236244916916,0.09733328968286514,0.8784392218081992,0.0387704874295474,0.006918114423751831,0.00732042958478661,20,1.0
