probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,51,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed51,0.029072869569063187,0.9108131301880759,0.07057341188192368,0.021465152502059937,0.0021284818649291992,0.0008239964211178567,0.001654772462304763,0.02668845998123288,1
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,52,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed52,0.019905418157577515,0.9255716166665409,0.05837223306298256,0.015207787044346333,0.00048661231994628906,0.00022429794632665832,0.001053164149523303,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,53,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed53,0.04222147911787033,0.8439271384447781,0.061531879007816315,0.020499153062701225,0.003105759620666504,0.010502425185590452,0.0029541511339687848,0.02668845998123288,1
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,54,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed54,0.023683330044150352,0.9070327611929492,0.07502184063196182,0.022990768775343895,0.00058746337890625,0.001181440843295507,0.002471253887187526,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,55,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed55,0.027148179709911346,0.8963438737768389,0.052940744906663895,0.015895474702119827,0.0014545917510986328,0.006845973655439698,0.0012497388430219524,0.02668845998123288,1
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,56,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed56,0.02688257396221161,0.9029036640214136,0.07916923612356186,0.022659583017230034,0.0023026466369628906,0.0008264286239295097,0.002128777492108736,0.02668845998123288,1
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,57,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed57,0.022199908271431923,0.9152974577863089,0.06987666338682175,0.01840083859860897,0.0012214183807373047,0.00012299287685799446,0.0017660179795038345,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,58,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed58,0.022712837904691696,0.9104352379117048,0.07345421612262726,0.019133303314447403,0.0011797547340393066,0.0008180113021588951,0.0018147607304724235,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,59,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed59,0.02288949117064476,0.9222957470077215,0.06186327338218689,0.015911007300019264,0.0013483166694641113,9.625573350458271e-05,0.0013098863877209334,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,60,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed60,0.028589434921741486,0.902485494146175,0.07977145910263062,0.02393203042447567,0.002045273780822754,0.0003897121565555353,0.002955994259437247,0.02668845998123288,1
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,61,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed61,0.01842288114130497,0.9289907598105387,0.0533897802233696,0.01586785539984703,0.0005623102188110352,0.00026407862166064045,0.0012188338349314672,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,62,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed62,0.02373695746064186,0.9094487637461288,0.07156985253095627,0.017732026055455208,0.0018126964569091797,0.001894981892664737,0.0022676480922465556,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,63,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed63,0.06857945024967194,0.8588820152835386,0.08801955729722977,0.033851899206638336,0.00977236032485962,0.005179228368935251,0.004049372404736115,0.02668845998123288,1
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,64,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed64,0.013802937231957912,0.9343552674961686,0.0473664253950119,0.01303073950111866,0.0003762245178222656,0.0002017026951807798,0.0008301271825570554,0.02668845998123288,0
burgers_boundary_keypoints_v4_extra_seed51_70,burgers,safe_clean_obs128_noise000,128,0.0,65,burgers_burgers_boundary_keypoints_v4_extra_seed51_70_obs128_noise000_seed65,0.023096688091754913,0.9193481174947391,0.06460267305374146,0.018424561247229576,0.000622093677520752,0.0002545560505690236,0.0012801875617369613,0.02668845998123288,0
