probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,1,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed1,0.01585744507610798,0.9346881676484255,0.04606715589761734,0.01418621838092804,1.4007091522216797e-05,7.590550878209069e-05,0.0008517411784269212,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,10,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed10,0.012968098744750023,0.9356163825297449,0.04594438523054123,0.013071021065115929,8.106231689453125e-06,5.710179726193337e-05,0.0007164941120118,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,11,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed11,0.03192489594221115,0.928378713892712,0.05021680146455765,0.01568814553320408,5.8650970458984375e-05,5.990147704160042e-05,0.0014449955909069938,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,12,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed12,0.01458929292857647,0.9323465333510405,0.05165235325694084,0.011579010635614395,3.1113624572753906e-05,3.239773036363032e-05,0.0010008008101621414,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,13,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed13,0.016970880329608917,0.9396436197244018,0.03693650662899017,0.011564855463802814,6.67572021484375e-06,3.5710387275853315e-05,0.0015949033011032592,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,14,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed14,0.021181924268603325,0.9226029208374252,0.05921920761466026,0.023572156205773354,2.47955322265625e-05,0.00021381779949665924,0.0012497172895358242,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,15,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed15,0.011445220559835434,0.9411244536514412,0.03602531552314758,0.011532419361174107,3.069639205932617e-05,4.393371775278285e-05,0.0007639624557772748,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,16,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed16,0.01566498912870884,0.9361718455091621,0.043314773589372635,0.014554182067513466,4.410743713378906e-05,3.0317207006087227e-05,0.0009862738249587556,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,17,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed17,0.013414201326668262,0.9353600914591715,0.04679550230503082,0.011801638640463352,1.1682510375976562e-05,4.658081163916914e-05,0.0010206235803169679,0.2,0
keypoints_v2_stokes,stokes_poiseuille,obs10_noise100,10,0.1,18,stokes_poiseuille_keypoints_v2_stokes_obs10_noise100_seed18,0.011944838799536228,0.9361975566420115,0.04498701170086861,0.013670268468558788,1.3232231140136719e-05,5.0329524157974205e-05,0.0009249921054248097,0.2,0
