run_name,case,num_observation,noise_std,seed,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
kdv_double_soliton_protocol_b_kdv_double_batch1_obs128_noise150_seed3,kdv_double_soliton,128,0.15,3,0.08481843024492264,0.9144824986201971,0.044983528554439545,0.00481407530605793,0.0031000375747680664,1.3175683491444829e-07,0.006116045284417718
kdv_double_soliton_protocol_b_kdv_double_batch1_obs128_noise200_seed1,kdv_double_soliton,128,0.2,1,0.09150750935077667,0.900083184788788,0.061390750110149384,0.006609850563108921,0.003917217254638672,3.327951266621676e-07,0.0090072623971977
kdv_double_soliton_protocol_b_kdv_double_batch1_obs128_noise200_seed2,kdv_double_soliton,128,0.2,2,0.11893538385629654,0.8867799455633362,0.057714302092790604,0.003994819242507219,0.0053879618644714355,1.5298429739188494e-07,0.01118050441317886
kdv_double_soliton_protocol_b_kdv_double_batch1_obs128_noise200_seed3,kdv_double_soliton,128,0.2,3,0.11132553219795227,0.8920139695048198,0.056659236550331116,0.006335234735161066,0.005455732345581055,1.8840579723752104e-07,0.010516967128244438
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise000_seed1,kdv_double_soliton,256,0.0,1,0.015132653526961803,0.9476869475912247,0.022187277674674988,0.0010217209346592426,0.00014138221740722656,4.939052906200708e-08,0.00018689722066980914
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise000_seed2,kdv_double_soliton,256,0.0,2,0.007367880083620548,0.9511110331462486,0.015499400906264782,0.0007851985865272582,2.390146255493164e-05,3.081638115820583e-08,0.00015011546250329048
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise000_seed3,kdv_double_soliton,256,0.0,3,0.03742830082774162,0.9375572827344653,0.035085827112197876,0.0014648830983787775,0.0011087656021118164,2.8501411354837794e-07,0.0008201197167732204
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise050_seed1,kdv_double_soliton,256,0.05,1,0.025374533608555794,0.9444841823693633,0.02506852336227894,0.0014799688942730427,0.0001964569091796875,4.9163782374359386e-08,0.0009225244218814775
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise050_seed2,kdv_double_soliton,256,0.05,2,0.019070962443947792,0.9480688816676848,0.018009625375270844,0.0011993106454610825,0.00016242265701293945,2.991564824069135e-08,0.001160696680694973
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise050_seed3,kdv_double_soliton,256,0.05,3,0.04271850362420082,0.9357968942028692,0.03558739647269249,0.0018677504267543554,0.001121222972869873,2.845654650352423e-07,0.0013979174829554782
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise100_seed1,kdv_double_soliton,256,0.1,1,0.04292154684662819,0.9375734209505437,0.031050605699419975,0.002460166346281767,0.000493168830871582,6.213247902523611e-08,0.0031288246362528097
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise100_seed2,kdv_double_soliton,256,0.1,2,0.0353645458817482,0.942278407966376,0.023842303082346916,0.001896705711260438,0.0005409717559814453,4.371924674488194e-08,0.004108626629315418
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise100_seed3,kdv_double_soliton,256,0.1,3,0.05438576638698578,0.9304871334652344,0.03897619992494583,0.002521856687963009,0.0013203024864196777,2.807352490387085e-07,0.0031922366810047376
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise150_seed1,kdv_double_soliton,256,0.15,1,0.0616290383040905,0.9282021158484659,0.03805117681622505,0.0035193241201341152,0.001085817813873291,6.12142536838838e-08,0.006773993761925431
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise150_seed2,kdv_double_soliton,256,0.15,2,0.053273286670446396,0.933241103677252,0.03328169137239456,0.002733866684138775,0.0012477636337280273,7.10945082090319e-08,0.00894442997023252
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise150_seed3,kdv_double_soliton,256,0.15,3,0.0691363587975502,0.9223409230106595,0.043999623507261276,0.0033404144924134016,0.0017725229263305664,2.7412163333854585e-07,0.006150091871560474
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise200_seed1,kdv_double_soliton,256,0.2,1,0.08055884391069412,0.9157454401872087,0.04651753604412079,0.004592261742800474,0.002064824104309082,8.36989085077263e-08,0.011864382801141106
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise200_seed2,kdv_double_soliton,256,0.2,2,0.07201047241687775,0.9209455184157432,0.043917227536439896,0.003602772718295455,0.002246081829071045,1.2339992483791265e-07,0.015503490325312393
kdv_double_soliton_protocol_b_kdv_double_batch1_obs256_noise200_seed3,kdv_double_soliton,256,0.2,3,0.08468571305274963,0.912057793538963,0.04965953528881073,0.0042321993969380856,0.0023449063301086426,2.956174535217945e-07,0.010133670190742712
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise000_seed1,kdv_double_soliton,512,0.0,1,0.01724087819457054,0.9464270388011466,0.0246738251298666,0.0012971588876098394,7.331371307373047e-05,8.73266219167422e-08,0.000318537724397297
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise000_seed2,kdv_double_soliton,512,0.0,2,0.008631188422441483,0.9489868929191958,0.02189365215599537,0.0012311340542510152,2.0682811737060547e-05,5.924564772407461e-08,0.00035193856737520134
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise000_seed3,kdv_double_soliton,512,0.0,3,0.014459448866546154,0.9463407901201184,0.026581577956676483,0.0012357371160760522,9.512901306152344e-05,1.814023004044143e-07,0.00037364727215404773
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise050_seed1,kdv_double_soliton,512,0.05,1,0.020931825041770935,0.9456139222515368,0.024661138653755188,0.0014472203329205513,0.00014078617095947266,7.780223738933686e-08,0.000968714553599057
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise050_seed2,kdv_double_soliton,512,0.05,2,0.012802335433661938,0.9479954550112507,0.02246754802763462,0.0013428120873868465,2.6106834411621094e-05,5.9177493421347364e-08,0.0014673595706024565
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise050_seed3,kdv_double_soliton,512,0.05,3,0.02026085928082466,0.9441581418785387,0.029224907979369164,0.001372736762277782,0.00016832351684570312,2.101469349617129e-07,0.0013001637553387878
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise100_seed1,kdv_double_soliton,512,0.1,1,0.029125014320015907,0.9429845613929336,0.02655724249780178,0.001789407804608345,0.0003934502601623535,7.604783472207317e-08,0.0029406767138463762
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise100_seed2,kdv_double_soliton,512,0.1,2,0.02072605863213539,0.945438420221019,0.025057271122932434,0.0016683569410815835,7.56382942199707e-05,6.532608830673518e-08,0.004767485316258336
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise100_seed3,kdv_double_soliton,512,0.1,3,0.02992088720202446,0.9405392942584225,0.032518815249204636,0.00189222174230963,0.0003170967102050781,2.2201636316648704e-07,0.003907794564752868
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise150_seed1,kdv_double_soliton,512,0.15,1,0.03922761231660843,0.9389897846799093,0.02988443709909916,0.002282677451148629,0.0007922649383544922,8.487415024587091e-08,0.006215070205888918
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise150_seed2,kdv_double_soliton,512,0.15,2,0.029569216072559357,0.9419053006745832,0.028894200921058655,0.0021065538749098778,0.00018066167831420898,6.569099475923078e-08,0.010203320858245499
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise150_seed3,kdv_double_soliton,512,0.15,3,0.04188098758459091,0.9343602044712535,0.0390036404132843,0.0024932343512773514,0.0005900263786315918,2.3777918369004582e-07,0.00827686539019113
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise200_seed1,kdv_double_soliton,512,0.2,1,0.05165557935833931,0.9328927029529979,0.03515053167939186,0.002839613240212202,0.0015000104904174805,1.079948742935852e-07,0.010770220220172402
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise200_seed2,kdv_double_soliton,512,0.2,2,0.03880888596177101,0.937593707112599,0.03327512368559837,0.0026303392369300127,0.00035119056701660156,7.055197266907801e-08,0.017696872172877985
kdv_double_soliton_protocol_b_kdv_double_batch1_obs512_noise200_seed3,kdv_double_soliton,512,0.2,3,0.05426541343331337,0.9269220450587067,0.045578327029943466,0.0032926511485129595,0.000960230827331543,2.6133117223369225e-07,0.014245675065553865
