probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,1,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed1,0.038011085242033005,0.9367471150206983,0.03290943056344986,0.0051793563179671764,0.0006592869758605957,0.0005111932063094852,0.0016530025011975166,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,10,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed10,0.025865016505122185,0.9389141833373403,0.03676098957657814,0.006006095092743635,0.0002930164337158203,3.640129456198439e-05,0.0018307724083500452,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,11,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed11,0.0276938546448946,0.944632955927216,0.021871138364076614,0.003368726698681712,0.00010716915130615234,7.138340290125644e-06,0.00125314043400361,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,12,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed12,0.021050844341516495,0.9459467094526142,0.023006267845630646,0.002333586337044835,0.00016701221466064453,6.844735364821123e-06,0.0013252202379603721,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,13,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed13,0.02768220566213131,0.9449150369127576,0.021462084725499153,0.00253868056461215,6.473064422607422e-05,7.122335831322534e-06,0.001526375679657895,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,14,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed14,0.02427317202091217,0.9434924263769034,0.027396434918045998,0.0030092496890574694,0.00016766786575317383,9.100282935324004e-05,0.0016762873504075782,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,15,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed15,0.029508939012885094,0.9431676139693892,0.024632785469293594,0.003934703767299652,0.00011879205703735352,2.8817049650784774e-05,0.0018182281842745287,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,16,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed16,0.06946182250976562,0.8570154712607951,0.030137496069073677,0.018480373546481133,0.001414179801940918,0.010175248542573867,0.002735873381864641,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,17,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed17,0.040650587528944016,0.9332036403855605,0.04097677767276764,0.00521836057305336,0.0009208321571350098,4.588962612160752e-05,0.0036189742050410827,0.2,0
keypoints_v2_kdv_soliton,kdv_soliton,obs128_noise050,128,0.05,18,kdv_soliton_keypoints_v2_kdv_soliton_obs128_noise050_seed18,0.03395333141088486,0.9363466761815217,0.032518353313207626,0.0047713094390928745,0.00047409534454345703,0.001282725963362289,0.002989994870195204,0.2,0
