label,num_observation,noise_std,n_seed,rel_l2_mean,rel_l2_std,rel_l2_min,rel_l2_max,reliability_raw_mean,reliability_raw_std,structure_error_mean,structure_error_std,crosses_threshold_count,crosses_threshold_rate
obs128_noise050,128,0.05,30,0.03316282176723083,0.011221329925667836,0.021050844341516495,0.06946182250976562,0.9365684181964039,0.015662040685387194,0.0004231592019399007,0.00034772046645672046,0,0.0
obs16_noise150,16,0.15,30,0.14684615482886632,0.07622491136857619,0.07218457013368607,0.3609239459037781,0.85395750175102,0.07518677794730734,0.010259783267974854,0.01327172552636206,6,0.2
obs16_noise200,16,0.2,30,0.16253148665030798,0.07259372864085438,0.07906264066696167,0.37117987871170044,0.8354376297692728,0.07364074430614309,0.012224483489990234,0.013624152123848841,7,0.23333333333333334
obs256_noise000,256,0.0,30,0.030564082910617192,0.014031415052075632,0.011971748434007168,0.08013837039470673,0.9390494803102033,0.008091414182031598,0.0004092176755269369,0.00046413532486137333,0,0.0
obs32_noise100,32,0.1,30,0.08161084502935409,0.036904596493089845,0.029624473303556442,0.19089427590370178,0.9116121853233815,0.026997635484664155,0.002209073305130005,0.0025989517475740083,0,0.0
obs64_noise100,64,0.1,30,0.05108826706806819,0.025045135322755364,0.01928478479385376,0.14458008110523224,0.9297712110721974,0.015107273534399925,0.000961083173751831,0.001019796135087039,0,0.0
obs8_noise150,8,0.15,30,0.2219582701722781,0.10876435772632646,0.08588661998510361,0.49232861399650574,0.7937733406358519,0.08563276362244951,0.024541693925857543,0.025555535350740302,12,0.4
obs8_noise200,8,0.2,30,0.24026606529951094,0.10495756885469879,0.10146269202232361,0.4972468614578247,0.7685226034414607,0.09138335601187583,0.02767386833826701,0.025992357517359024,18,0.6
