case,label,variant,n_seed,rel_l2_mean,rel_l2_std,cross_rate,reliability_raw_recal_mean,reliability_raw_recal_std,physics_consistency_recal_mean,training_stability_recal_mean,numerical_accuracy_recal_mean,structural_stability_recal_mean
fisher_kpp,safe_obs64_noise000,adaptive_rar_v1,3,0.012715782349308332,0.0016007178048521142,0,0.8698966247526166,0.0532171716099714,0.9417824099081731,0.6432526526221106,0.9480891761208848,0.946462260359298
fisher_kpp,edge_obs16_noise005,adaptive_rar_v1,3,0.018044833404322464,0.0039933557627309085,0.6666666666666666,0.844427287684438,0.07402177870047029,0.9115293814420968,0.6049125571747521,0.9224919437655706,0.9387752683553324
fisher_kpp,transition_obs128_noise020,adaptive_rar_v1,3,0.019332701961199444,0.001412541714288209,0.6666666666666666,0.800742345658452,0.07428707126213772,0.8792750574197926,0.46882177954101795,0.9177372767017788,0.9371352689712187
fisher_kpp,failure_obs16_noise030,adaptive_rar_v1,3,0.06614749133586884,0.023622659314232932,1,0.23863058442559051,0.22046303153841684,0.24627237556326306,0.03141262703549435,0.36547579416082604,0.31136154094277857
