suite_name,case,label,variant,strategy,seed,num_observation,noise_std,run_name,rel_l2,threshold_rel_l2,crosses_threshold,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,baseline,41,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_baseline_seed41,0.031855154782533646,0.0259927008301019,1,0.6087826673498606,0.6339245958201716,0.014861118082719836,0.8984415195418407,0.8879034359547104,0.06778529286384583,0.021857839077711105,0.0029214024543762207,0.009497557517850924,0.007500030427730493
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,baseline,42,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_baseline_seed42,0.03256562352180481,0.0259927008301019,1,0.9082281221603518,0.9189629885555215,0.9240773671658571,0.8934754614849572,0.8963966714350712,0.06660375744104385,0.015849072486162186,0.0027045011520385742,0.000302048541347099,0.0036222866686368106
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,baseline,43,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_baseline_seed43,0.10554888844490051,0.0259927008301019,1,0.05886081117093692,0.0007998474517097178,0.20060087329177795,0.03399969116766426,4.2832772595765066e-05,0.10938727110624313,0.040894389152526855,0.032708168029785156,0.004874667795967181,0.009028355845208004
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,naive_region_aware_v1,41,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_naive_region_aware_v1_seed41,0.047901686280965805,0.0259927008301019,1,0.3658249215204868,0.05409637747304161,0.0019002411931559602,0.7264287764631118,0.6808742909526379,0.09407155960798264,0.02832026034593582,0.006143093109130859,0.013138130905110887,0.004930268696558433
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,naive_region_aware_v1,42,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_naive_region_aware_v1_seed42,0.04813787713646889,0.0259927008301019,1,0.5689670191804678,0.6845202700714954,0.48971279873573303,0.7228944485830199,0.37874055933162304,0.07840999960899353,0.017798377200961113,0.009219825267791748,0.0034821201658142985,0.00394475195211256
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,naive_region_aware_v1,43,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_naive_region_aware_v1_seed43,0.04088739678263664,0.0259927008301019,1,0.5118535888048765,0.17930642062889066,0.3227605287433847,0.8179667045444037,0.727380701302827,0.08837782591581345,0.024717113003134727,0.0055939555168151855,0.004274178863514732,0.005661351399304671
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,dim_guided_v2,41,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_dim_guided_v2_seed41,0.06350484490394592,0.0259927008301019,1,0.5707536955679062,0.56800785435359,0.8488759214091557,0.4517461194729891,0.41438488703589016,0.06519927084445953,0.0227897260338068,0.008853793144226074,0.001017273688278501,0.005738690313700772
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,dim_guided_v2,42,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_dim_guided_v2_seed42,0.046367790549993515,0.0259927008301019,1,0.774306885455126,0.9225239317236459,0.6578073703618503,0.7486860257396704,0.7682102139953375,0.06271525472402573,0.016849534586071968,0.005061328411102295,0.002694507651998669,0.003820163900723918
variant_robustness_v1,burgers,critical_obs32_noise010,baseline,dim_guided_v2,43,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_baseline_dim_guided_v2_seed43,0.03989047184586525,0.0259927008301019,1,0.6213148457176314,0.13852413974175343,0.8626698285022437,0.8288358109719998,0.6552296036545288,0.09262000769376755,0.024395201355218887,0.0064272284507751465,0.0005745047939469742,0.006104234871141893
variant_robustness_v1,burgers,critical_obs32_noise010,capacity_v1,baseline,41,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_capacity_v1_baseline_seed41,0.040519315749406815,0.0259927008301019,1,0.8762918107667023,0.9206764716193736,0.8947279235875539,0.8220410088426072,0.8677218390172742,0.06514939665794373,0.016344871371984482,0.0033844709396362305,0.0002410957032862804,0.0053142930360166605
variant_robustness_v1,burgers,critical_obs32_noise010,capacity_v1,baseline,42,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_capacity_v1_baseline_seed42,0.0471949502825737,0.0259927008301019,1,0.8313482353330416,0.8421716936818638,0.9166440573356733,0.7368348132657855,0.8297423770488437,0.06803068518638611,0.018441997468471527,0.004114329814910889,0.00028486403114820263,0.004138296302686316
variant_robustness_v1,burgers,critical_obs32_noise010,capacity_v1,baseline,43,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_capacity_v1_baseline_seed43,0.0406409353017807,0.0259927008301019,1,0.729729331143228,0.6756268871710188,0.6790906275415763,0.8207027575793528,0.7434970522809641,0.0748448446393013,0.020085778087377548,0.005390465259552002,0.002021411008252049,0.008039458248251537
variant_robustness_v1,burgers,critical_obs32_noise010,capacity_v1,naive_region_aware_v1,41,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_capacity_v1_naive_region_aware_v1_seed41,0.051038987934589386,0.0259927008301019,1,0.5140848674840229,0.07284289064800155,0.8924934753756364,0.6772776441301316,0.4137254597823225,0.10333488881587982,0.02297130972146988,0.008860468864440918,0.00043890319802948645,0.005118471265395954
variant_robustness_v1,burgers,critical_obs32_noise010,capacity_v1,naive_region_aware_v1,42,32,0.1,burgers_variant_robustness_v1_critical_obs32_noise010_capacity_v1_naive_region_aware_v1_seed42,0.03461484983563423,0.0259927008301019,1,0.7299329292639768,0.17738233623062385,0.9299658276783359,0.8779390677005618,0.9344444854463857,0.08951535075902939,0.024338271468877792,0.0014783143997192383,0.00019160269798755388,0.0034492301583787235
