matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,physics_consistency,training_stability,numerical_accuracy,structural_stability,threshold_rel_l2,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,reliability_raw_recal
coarse_fisher_kpp_v1,fisher_kpp,16,0.05,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise005,0.021828755736351,0.9445221799273036,0.0229935515671968,0.0088396836072206,0.0001777410507202,6.1721873922943465e-06,0.0003838406426141,0.9227611638516756,0.9580342400018532,0.9405387602350568,0.956754555620629,0.0188607699237763,0.8955403418163295,0.9485497075219983,0.9029037909890324,0.9473710420246616,0.9235912205880054
coarse_fisher_kpp_v1,fisher_kpp,8,0.05,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise005,0.0221153497695922,0.9454529113669016,0.0213852878659963,0.0062663736753165,0.0003836154937744,7.3242880884346654e-06,0.0004735158101971,0.9268787182466416,0.9580206818113502,0.940289887905107,0.956622357504508,0.0188607699237763,0.9279556052310589,0.9439040546459624,0.9010085692411772,0.9260731718860752,0.9247353502510685
coarse_fisher_kpp_v1,fisher_kpp,256,0.1,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise010,0.0125565035268664,0.948552492472546,0.0173903740942478,0.0063546658493578,0.000141441822052,1.0825064463984502e-05,0.001434520688971,0.9314112828373062,0.9579366339074488,0.9480842286344542,0.9567778245109748,0.0188607699237763,0.9437524112160659,0.9198099802693596,0.9489870198812232,0.9504685670290441,0.9407544945989231
coarse_fisher_kpp_v1,fisher_kpp,128,0.1,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise010,0.0154914986342191,0.9463399172511304,0.0224183034151792,0.0071322722360491,0.0002438426017761,9.1674323032659e-06,0.0015844585287758,0.9249093921647612,0.957938804574844,0.9457993204388818,0.9567121518260344,0.0188607699237763,0.9156453090186456,0.9269848302651886,0.9372522073501736,0.9412555977723162,0.930284486101581
coarse_fisher_kpp_v1,fisher_kpp,64,0.1,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise010,0.0111872572451829,0.948840616207812,0.0174384303390979,0.0061670425347983,0.0001472234725952,5.781851158136455e-06,0.0016183697199053,0.9315093849592642,0.9579601836613238,0.9491187771098916,0.9567741191007688,0.0188607699237763,0.9449187123260812,0.9395082089896458,0.9537222207975486,0.9499870353105704,0.9470340443559615
coarse_fisher_kpp_v1,fisher_kpp,32,0.1,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise010,0.0225600656121969,0.9438359872710036,0.0229823272675275,0.0108817787840962,0.0004531145095825,1.7670334661761636e-05,0.001512195576681,0.920980323321098,0.9578842087780168,0.9399017739082824,0.956577643076617,0.0188607699237763,0.8673849701344579,0.8602856432747662,0.8980025009010716,0.9172449124170812,0.8857295066818442
coarse_fisher_kpp_v1,fisher_kpp,16,0.1,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise010,0.039350401610136,0.9372074937888552,0.0276084654033184,0.0150208892300724,0.0004549026489257,8.712350198001439e-06,0.0011295733804409,0.9108740769934678,0.957970283195494,0.9234091229272288,0.9565764920392298,0.0188607699237763,0.7389659796322214,0.9331223058462375,0.714961170993708,0.9170055732815486,0.8260137574384289
coarse_fisher_kpp_v1,fisher_kpp,8,0.1,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise010,0.0310604721307754,0.9411300752018372,0.0267904344946146,0.0081604300066828,0.0008832216262817,1.4997611671086385e-05,0.0015434981876002,0.9183043824633268,0.9579008500384076,0.9320151286835526,0.9562999396220616,0.0188607699237763,0.8724045269202808,0.8882459081659386,0.8233983829219096,0.8386295295430936,0.8556695868878056
coarse_fisher_kpp_v1,fisher_kpp,256,0.2,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise020,0.0148579133674502,0.947333871810282,0.0185307171195745,0.0082299364730715,0.0001579523086547,1.3559688757821273e-05,0.0054026888367432,0.9285989714463654,0.9576688149453192,0.946300458571277,0.9567672422781668,0.0188607699237763,0.9236658660298456,0.8434353532329515,0.9399816520547455,0.9490816995453121,0.9140411427157136
coarse_fisher_kpp_v1,fisher_kpp,128,0.2,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise020,0.0223239753395319,0.9423513772141104,0.0273597165942192,0.0109389070421457,0.0004876852035522,1.1743982812177376e-05,0.006033299499287,0.9151004468281204,0.9576415688967648,0.9401081086069706,0.9565553845245856,0.0188607699237763,0.8316426270272814,0.8405806302108864,0.8996083041442511,0.9125048230251863,0.8710840961019014
