epoch,loss_total,objective_total,loss_data,loss_physics,loss_boundary,weight_data,weight_physics,weight_boundary
1.0,16.901840209960938,16.901840209960938,0.8005706071853638,0.04449686408042908,0.8851636648178101,10.0,1.0,10.0
2.0,15.484336853027344,15.484336853027344,0.7321794033050537,0.02011190354824066,0.8142431378364563,10.0,1.0,10.0
3.0,14.332551002502441,14.332551002502441,0.6774329543113708,0.006661555729806423,0.7551559805870056,10.0,1.0,10.0
4.0,13.388862609863281,13.388862609863281,0.6336048245429993,0.003820745972916484,0.7048993110656738,10.0,1.0,10.0
5.0,12.589130401611328,12.589130401611328,0.5975685715675354,0.008696009404957294,0.6604748368263245,10.0,1.0,10.0
6.0,11.87342643737793,11.87342643737793,0.5664283633232117,0.017752867192029953,0.6191389560699463,10.0,1.0,10.0
7.0,11.185508728027344,11.185508728027344,0.5374552607536316,0.027772344648838043,0.5783184170722961,10.0,1.0,10.0
8.0,10.4795560836792,10.4795560836792,0.5083228945732117,0.0366271510720253,0.5359699726104736,10.0,1.0,10.0
9.0,9.728193283081055,9.728193283081055,0.4774889349937439,0.04357444494962692,0.4909728765487671,10.0,1.0,10.0
10.0,8.924077987670898,8.924077987670898,0.4443148076534271,0.04895889386534691,0.4431971311569214,10.0,1.0,10.0
11.0,8.076311111450195,8.076311111450195,0.40893450379371643,0.05368727818131447,0.39332789182662964,10.0,1.0,10.0
12.0,7.205295562744141,7.205295562744141,0.37203237414360046,0.058728013187646866,0.34262439608573914,10.0,1.0,10.0
13.0,6.337597846984863,6.337597846984863,0.3346095383167267,0.06467487663030624,0.2926827669143677,10.0,1.0,10.0
14.0,5.500844955444336,5.500844955444336,0.2977473735809326,0.07138996571302414,0.2451981157064438,10.0,1.0,10.0
15.0,4.718308448791504,4.718308448791504,0.26234912872314453,0.07786566019058228,0.20169514417648315,10.0,1.0,10.0
16.0,4.003940582275391,4.003940582275391,0.22889086604118347,0.0825299397110939,0.1632501631975174,10.0,1.0,10.0
17.0,3.3614184856414795,3.3614184856414795,0.19736050069332123,0.08401810377836227,0.13037952780723572,10.0,1.0,10.0
18.0,2.7900543212890625,2.7900543212890625,0.1675500124692917,0.08194399625062943,0.10326103121042252,10.0,1.0,10.0
19.0,2.2950000762939453,2.2950000762939453,0.13959242403507233,0.07712200284004211,0.08219540119171143,10.0,1.0,10.0
20.0,1.8946478366851807,1.8946478366851807,0.1143653616309166,0.07149732112884521,0.06794968992471695,10.0,1.0,10.0
21.0,1.6193182468414307,1.6193182468414307,0.09341809898614883,0.06870245188474655,0.06164347380399704,10.0,1.0,10.0
22.0,1.4986605644226074,1.4986605644226074,0.07829594612121582,0.07517020404338837,0.06405309587717056,10.0,1.0,10.0
23.0,1.5372408628463745,1.5372408628463745,0.06938282400369644,0.09885890036821365,0.0744553729891777,10.0,1.0,10.0
24.0,1.6900217533111572,1.6900217533111572,0.06505151838064194,0.1418350338935852,0.08976715058088303,10.0,1.0,10.0
25.0,1.8751671314239502,1.8751671314239502,0.06266866624355316,0.1934862732887268,0.10549940913915634,10.0,1.0,10.0
26.0,2.0284674167633057,2.0284674167633057,0.06086361035704613,0.23839546740055084,0.11814358085393906,10.0,1.0,10.0
27.0,2.1298365592956543,2.1298365592956543,0.05997569486498833,0.2686886787414551,0.1261390894651413,10.0,1.0,10.0
28.0,2.175800085067749,2.175800085067749,0.06040550768375397,0.2822778820991516,0.1289467215538025,10.0,1.0,10.0
29.0,2.1522936820983887,2.1522936820983887,0.061363689601421356,0.27610424160957336,0.12625525891780853,10.0,1.0,10.0
