epoch,loss_total,loss_data,loss_physics,loss_boundary
1.0,107.12539672851562,0.42089495062828064,102.43560791015625,0.04808424785733223
2.0,104.73837280273438,0.3109123408794403,101.47606658935547,0.015318658202886581
3.0,102.82357788085938,0.22622472047805786,100.54658508300781,0.0014750913251191378
4.0,101.3230209350586,0.16359974443912506,99.64274597167969,0.00442778505384922
5.0,100.19384002685547,0.1211138665676117,98.75679779052734,0.022590432316064835
6.0,99.3948745727539,0.09719181805849075,97.88321685791016,0.05397442355751991
7.0,98.87133026123047,0.08960694819688797,97.02275848388672,0.0952501893043518
8.0,98.54531860351562,0.0947023406624794,96.18390655517578,0.14143870770931244
9.0,98.32112884521484,0.10749106109142303,95.38121032714844,0.18650054931640625
10.0,98.10460662841797,0.12264638394117355,94.63069152832031,0.22474542260169983
11.0,97.8238754272461,0.1357763409614563,93.94446563720703,0.2521642744541168
12.0,97.43942260742188,0.14420086145401,93.32745361328125,0.26699626445770264
13.0,96.94278717041016,0.14703217148780823,92.77694702148438,0.26955166459083557
14.0,96.34794616699219,0.1447824388742447,92.28387451171875,0.2616250216960907
15.0,95.68054962158203,0.1388058066368103,91.83414459228516,0.2458340972661972
16.0,94.96805572509766,0.1307811141014099,91.40951538085938,0.2250734567642212
17.0,94.23234558105469,0.12231400609016418,90.98793029785156,0.20212775468826294
18.0,93.48464965820312,0.11466807126998901,90.54376220703125,0.1794205754995346
19.0,92.72346496582031,0.1086190864443779,90.0486068725586,0.1588672548532486
20.0,91.93521118164062,0.10443783551454544,89.4726333618164,0.14181959629058838
21.0,91.09774780273438,0.10199769586324692,88.78681182861328,0.12909641861915588
22.0,90.18556213378906,0.10097640752792358,87.96492767333984,0.12108666449785233
23.0,89.17546844482422,0.10108761489391327,86.98565673828125,0.11789354681968689
24.0,88.05096435546875,0.10226403176784515,85.83362579345703,0.11946909129619598
25.0,86.80431365966797,0.10472714900970459,84.5002212524414,0.12568184733390808
26.0,85.43573760986328,0.10891775041818619,82.98370361328125,0.1362851858139038
27.0,83.95023345947266,0.11529833823442459,81.28933715820312,0.15079131722450256
28.0,82.35286712646484,0.1240731030702591,79.42919158935547,0.16829420626163483
29.0,80.64366149902344,0.1349078118801117,77.42137908935547,0.1873210072517395
30.0,78.81442260742188,0.14677394926548004,75.28837585449219,0.20583051443099976
31.0,76.84910583496094,0.15804149210453033,73.05415344238281,0.22145363688468933
32.0,74.72822570800781,0.16685084998607635,70.74009704589844,0.231962189078331
33.0,72.43560028076172,0.1716458946466446,68.36095428466797,0.23581814765930176
34.0,69.96390533447266,0.17165876924991608,65.92123413085938,0.23260769248008728
35.0,67.31671142578125,0.16716241836547852,63.41294860839844,0.22321361303329468
36.0,64.50526428222656,0.15940947830677032,60.81438064575195,0.2096787989139557
37.0,61.54172134399414,0.15028215944766998,58.0910530090332,0.1947845071554184
38.0,58.432525634765625,0.1417684108018875,55.2006721496582,0.18141713738441467
39.0,55.17756271362305,0.13546013832092285,52.10418701171875,0.1718774139881134
40.0,51.7779426574707,0.13228952884674072,48.78122329711914,0.16738250851631165
41.0,48.24768829345703,0.13251537084579468,45.243324279785156,0.16792118549346924
42.0,44.619476318359375,0.13569030165672302,41.53931427001953,0.17232570052146912
43.0,40.93901824951172,0.14040258526802063,37.75143814086914,0.1783553957939148
44.0,37.25269317626953,0.14406250417232513,33.982818603515625,0.18292519450187683
45.0,33.600730895996094,0.14342337846755981,30.337295532226562,0.1829201579093933
46.0,30.02534294128418,0.13615606725215912,26.89703941345215,0.17667418718338013
47.0,26.585935592651367,0.12254463136196136,23.708574295043945,0.16519145667552948
48.0,23.3601016998291,0.10571429133415222,20.784217834472656,0.15187416970729828
49.0,20.42331886291504,0.08988211303949356,18.11859893798828,0.14058996737003326
50.0,17.830078125,0.07790076732635498,15.717223167419434,0.13338465988636017
51.0,15.621220588684082,0.07014019042253494,13.622589111328125,0.1297229677438736
52.0,13.835248947143555,0.06514804810285568,11.907546043395996,0.12762227654457092
53.0,12.483302116394043,0.06062118336558342,10.625946998596191,0.1251143217086792
54.0,11.515049934387207,0.054683882743120193,9.754448890686035,0.12137623131275177
55.0,10.83597469329834,0.0479416586458683,9.18134880065918,0.11752086877822876
56.0,10.34266185760498,0.043122537434101105,8.758758544921875,0.11526772379875183
57.0,9.91700553894043,0.041157156229019165,8.366697311401367,0.11387371271848679
58.0,9.437626838684082,0.03983558341860771,7.936468124389648,0.11028033494949341
59.0,8.831827163696289,0.03732353076338768,7.4284586906433105,0.10301332920789719
60.0,8.082276344299316,0.034051258116960526,6.805070877075195,0.09366923570632935
61.0,7.201864242553711,0.031142093241214752,6.043994426727295,0.08464489132165909
62.0,6.240704536437988,0.029166940599679947,5.178828239440918,0.07702071219682693
63.0,5.280003070831299,0.027624079957604408,4.302538871765137,0.07012234628200531
64.0,4.393749237060547,0.02502775564789772,3.5171873569488525,0.06262845546007156
65.0,3.6387650966644287,0.020830025896430016,2.882033348083496,0.05484314635396004
66.0,3.060028076171875,0.01650245301425457,2.4028286933898926,0.049217477440834045
67.0,2.674010992050171,0.013726165518164635,2.056971549987793,0.047977786511182785
68.0,2.4698843955993652,0.012935739941895008,1.8276702165603638,0.051285672932863235
69.0,2.4264063835144043,0.013586903922259808,1.7143194675445557,0.0576217845082283
70.0,2.5037922859191895,0.01450150553137064,1.7113523483276367,0.06474249809980392
71.0,2.647472381591797,0.01486362423747778,1.7916171550750732,0.07072190940380096
72.0,2.808983087539673,0.01495602261275053,1.9144898653030396,0.07449328899383545
73.0,2.945636749267578,0.015087103471159935,2.040590524673462,0.07541751116514206
74.0,3.0250091552734375,0.015040366910398006,2.1408233642578125,0.07337819784879684
75.0,3.0332353115081787,0.014606963843107224,2.196134328842163,0.06910312175750732
76.0,2.965543270111084,0.0136957922950387,2.1922223567962646,0.06363630294799805
77.0,2.8259799480438232,0.01245629508048296,2.1227924823760986,0.057862453162670135
78.0,2.632101535797119,0.011252591386437416,1.9956330060958862,0.052394263446331024
79.0,2.4060685634613037,0.010187868028879166,1.8297196626663208,0.04744703322649002
80.0,2.170255184173584,0.009160641580820084,1.6486430168151855,0.04300056770443916
81.0,1.9476280212402344,0.008206302300095558,1.4751615524291992,0.039040353149175644
82.0,1.7559444904327393,0.0073939780704677105,1.3267462253570557,0.0355258509516716
83.0,1.6062016487121582,0.006752714980393648,1.214343786239624,0.032433073967695236
84.0,1.5040199756622314,0.006306686904281378,1.142437219619751,0.02985159493982792
85.0,1.446860432624817,0.005961638409644365,1.1084305047988892,0.027881357818841934
86.0,1.4262250661849976,0.0056017315946519375,1.1046860218048096,0.02655217982828617
87.0,1.4322725534439087,0.005261863116174936,1.1217222213745117,0.0257931686937809
88.0,1.4532129764556885,0.005026332102715969,1.1490918397903442,0.025385791435837746
89.0,1.4767558574676514,0.0049429405480623245,1.176314115524292,0.025101229548454285
90.0,1.4932891130447388,0.005004122853279114,1.1946983337402344,0.024854961782693863
91.0,1.496238112449646,0.0051116133108735085,1.1987173557281494,0.024640463292598724
92.0,1.483161449432373,0.0051885670982301235,1.1869839429855347,0.02442917227745056
93.0,1.4553112983703613,0.005249960348010063,1.1613731384277344,0.024143844842910767
94.0,1.415037989616394,0.005312253721058369,1.1249297857284546,0.02369856834411621
95.0,1.3659923076629639,0.005362208466976881,1.0813573598861694,0.02310127764940262
96.0,1.3131510019302368,0.005361858755350113,1.035011887550354,0.022452060133218765
97.0,1.2609833478927612,0.0052673364989459515,0.9899542331695557,0.0218355730175972
98.0,1.2130305767059326,0.005117115098983049,0.9490448236465454,0.02128145657479763
99.0,1.1715891361236572,0.005020566284656525,0.913489818572998,0.020789366215467453
100.0,1.1374351978302002,0.005042348988354206,0.8832745552062988,0.020373709499835968
101.0,1.1107287406921387,0.005153372418135405,0.8582422137260437,0.020095283165574074
102.0,1.090877652168274,0.005256628151983023,0.8381831049919128,0.02001282386481762
103.0,1.076290488243103,0.005275878123939037,0.8222561478614807,0.020127562806010246
104.0,1.065274715423584,0.005231767427176237,0.80902099609375,0.020393600687384605
105.0,1.0562084913253784,0.005188510753214359,0.7969274520874023,0.020739592611789703
