probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,dominant_dimension
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,41,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed41,0.0185159798711538,0.9454302469023902,0.0215892139822244,0.0092407818883657,0.0001872777938842,2.508225312241196e-05,0.0072578182571644,0.0188607699237763,0,0.8546359525250544,0.898844583641292,0.6506117060278779,0.9225601466374892,0.9465273737935582,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,42,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed42,0.0223239753395319,0.9423513772141104,0.0273597165942192,0.0109389070421457,0.0004876852035522,1.1743982812177376e-05,0.006033299499287,0.0188607699237763,1,0.8710840961019014,0.8316426270272814,0.8405806302108864,0.8996083041442511,0.9125048230251863,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,43,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed43,0.0231874734163284,0.940313898531332,0.0310546290129423,0.0129790445789694,0.0004245042800903,2.4776865797200763e-05,0.0064100689768605,0.0188607699237763,1,0.8101896178369741,0.7499050179449778,0.676239624364879,0.8936240357216978,0.9209897933163421,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,44,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed44,0.0138887986540794,0.9470405347188544,0.0221850257366895,0.005145716946572,0.0001441240310668,1.3602725435023358e-05,0.0073086699571809,0.0188607699237763,0,0.9044101147297201,0.9303943548540513,0.7930581189121817,0.9439422602178901,0.9502457249347576,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,45,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed45,0.0284646209329366,0.9385526333214276,0.0345429703593254,0.0091911051422357,0.0005013346672058,9.678085378727384e-06,0.0071197304318925,0.0188607699237763,1,0.8325443453987621,0.7489085072761009,0.8208213131201859,0.8498809584206616,0.9105666027781001,physics_consistency
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,46,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed46,0.0159119274467229,0.9449829735412544,0.0252078622579574,0.0083354199305176,0.0001516938209533,8.508349862378084e-06,0.0104552816519085,0.0188607699237763,0,0.8661883050433095,0.8849736108066953,0.6947903815154445,0.9353775476315742,0.9496116802195239,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,47,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed47,0.015608930028975,0.9456468066356776,0.0245688688009977,0.006729569286108,9.27448272705078e-05,3.577101570567764e-06,0.0077550845040173,0.0188607699237763,0,0.9034300989159088,0.9041036953987047,0.8185296049016934,0.9367337576573864,0.9543533377058507,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,48,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed48,0.0298009980469942,0.9413948482499184,0.0245587732642889,0.0118097336962819,0.0005241632461547,1.7323448388054947e-05,0.0045351449760775,0.0188607699237763,1,0.8526207690220983,0.8404879836788971,0.8260767763532377,0.8366799987351892,0.907238317321069,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,49,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed49,0.0343076437711715,0.9406973560738984,0.0243493076413869,0.0099963545799255,0.0008789300918579,8.520768998142218e-06,0.0052722331232513,0.0188607699237763,1,0.8427348705179113,0.8717337712746971,0.8742748853163007,0.7852811637255318,0.8396496617551156,numerical_accuracy
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,transition_obs128_noise020,128,0.2,50,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs128_noise200_seed50,0.0172774940729141,0.9469768868909864,0.0193520169705152,0.0066936076618731,0.0001090168952941,5.00675490379692e-06,0.0041213427495498,0.0188607699237763,0,0.9312029530484116,0.9342660113263903,0.9085337623295848,0.9289233907790496,0.9530886477586215,training_stability
fisher_kpp_boundary_keypoints_v1_10seed,fisher_kpp,failure_obs32_noise020,32,0.2,41,fisher_kpp_fisher_kpp_boundary_keypoints_v1_10seed_obs32_noise200_seed41,0.0421623513102531,0.9273872862815766,0.0496776662766933,0.0089679937809705,0.0003387928009033,3.918364361625991e-05,0.0064489679893367,0.0188607699237763,1,0.5855952598761083,0.38280621005892895,0.35802566634215116,0.6702505458782441,0.9312986172251089,training_stability
