label,num_observation,noise_std,n_seed,rel_l2_mean,rel_l2_std,rel_l2_min,rel_l2_max,reliability_raw_mean,reliability_raw_std,structure_error_mean,structure_error_std,crosses_threshold_count,crosses_threshold_rate
obs16_noise000,16,0.0,5,0.03747337162494659,0.01617016234116698,0.017444752156734467,0.05800121650099754,0.9036947506538645,0.021703394174502587,0.0038189768791198732,0.002892785742802569,4,0.8
obs96_noise005,96,0.05,5,0.03593356460332871,0.01782111144253059,0.019376805052161217,0.062233664095401764,0.9019975210771359,0.029015878566576385,0.0026039719581604005,0.0027201284887862177,2,0.4
obs32_noise005,32,0.05,5,0.028931726515293122,0.007546855303248607,0.016948092728853226,0.039744455367326736,0.9076320370794458,0.016496478767952752,0.00152815580368042,0.0009768433598885402,3,0.6
obs12_noise0075,12,0.075,5,0.03807198666036129,0.009483324006200711,0.026089662685990334,0.05361107364296913,0.9022165996271346,0.012248920942847078,0.002766847610473633,0.001232593656940783,5,1.0
obs64_noise015,64,0.15,5,0.043953049927949905,0.009273693755628983,0.030551254749298096,0.056325800716876984,0.8899465160327423,0.011261795903326573,0.005919539928436279,0.002533032629768917,5,1.0
obs32_noise0175,32,0.175,5,0.0723536692559719,0.02163877635481571,0.04375637695193291,0.10054073482751846,0.8393299136526295,0.07751940071188405,0.015238142013549805,0.011709152539519695,5,1.0
