epoch,loss_total,loss_data,loss_physics,loss_boundary
1.0,11.97663688659668,0.6159430742263794,0.0451178252696991,0.5772088766098022
2.0,9.363245010375977,0.4820092022418976,0.013084948062896729,0.4530067443847656
3.0,7.190248966217041,0.3700464963912964,0.004740511998534203,0.34850436449050903
4.0,5.404157638549805,0.27778464555740356,0.008573714643716812,0.2617737352848053
5.0,3.9531476497650146,0.20293493568897247,0.01676228456199169,0.1907036006450653
6.0,2.7979235649108887,0.14374509453773499,0.024350009858608246,0.1336122453212738
7.0,1.9143368005752563,0.09913831204175949,0.028460364788770676,0.08944933116436005
8.0,1.2876951694488525,0.06839942932128906,0.02793978713452816,0.057576101273298264
9.0,0.9028140306472778,0.05062904581427574,0.023308193311095238,0.037321534007787704
10.0,0.7319855093955994,0.044094499200582504,0.0166090726852417,0.027443142607808113
11.0,0.7259531021118164,0.0457942858338356,0.01067703403532505,0.025733323767781258
12.0,0.815003514289856,0.05164213478565216,0.007790368981659412,0.02907918207347393
13.0,0.9232670068740845,0.05737893655896187,0.008475266396999359,0.034100241959095
14.0,0.9905173182487488,0.05981145799160004,0.01149662770330906,0.03809060901403427
15.0,0.9878950119018555,0.05761220306158066,0.01505061611533165,0.03967224061489105
16.0,0.9186860918998718,0.051266368478536606,0.018008116632699966,0.03880143165588379
17.0,0.8076099157333374,0.04242556542158127,0.020309027284383774,0.036304522305727005
18.0,0.6869232654571533,0.033128537237644196,0.022569900378584862,0.033306799829006195
19.0,0.5849393010139465,0.025168143212795258,0.02542973682284355,0.03078281134366989
20.0,0.51898193359375,0.019694412127137184,0.02906602993607521,0.029297180473804474
21.0,0.4930049180984497,0.01706262119114399,0.0330662801861763,0.02893124334514141
22.0,0.4993293285369873,0.016907397657632828,0.0366315096616745,0.029362384229898453
23.0,0.5232790112495422,0.018390923738479614,0.038948431611061096,0.03004213236272335
24.0,0.5488451719284058,0.020529739558696747,0.039517324417829514,0.03040304407477379
25.0,0.5634006261825562,0.02248537167906761,0.038286760449409485,0.030026013031601906
26.0,0.5602165460586548,0.023736800998449326,0.03558286651968956,0.028726564720273018
27.0,0.5387125015258789,0.024119218811392784,0.0319281667470932,0.026559215039014816
28.0,0.5031551718711853,0.02376418188214302,0.027860542759299278,0.023765280842781067
29.0,0.46065670251846313,0.022990383207798004,0.02381560578942299,0.02069372683763504
30.0,0.4190995693206787,0.02218398079276085,0.020083604380488396,0.01771761290729046
31.0,0.3853464126586914,0.02169223688542843,0.01682143285870552,0.015160261653363705
32.0,0.3639334440231323,0.021744078025221825,0.014091304503381252,0.013240138068795204
33.0,0.3563573360443115,0.022405235096812248,0.011901278980076313,0.01204037107527256
34.0,0.3610216975212097,0.023572171106934547,0.010232998058199883,0.011506697162985802
35.0,0.37383776903152466,0.02500438503921032,0.009053557179868221,0.011474037542939186
36.0,0.38935601711273193,0.026387719437479973,0.00831754133105278,0.011716132052242756
37.0,0.4021645784378052,0.02741326577961445,0.007968560792505741,0.012006334029138088
38.0,0.4081907868385315,0.027851110324263573,0.00794617272913456,0.01217335183173418
39.0,0.4055609703063965,0.027599478140473366,0.008197329938411713,0.012136884965002537
40.0,0.39481011033058167,0.026697730645537376,0.008686264976859093,0.011914652772247791
41.0,0.37845170497894287,0.025303635746240616,0.009396694600582123,0.011601866222918034
42.0,0.3600975275039673,0.02364526130259037,0.01032419502735138,0.01133207231760025
43.0,0.3434198498725891,0.021963370963931084,0.011461596004664898,0.01123245432972908
44.0,0.3312416672706604,0.02045978419482708,0.012783044949173927,0.011386078782379627
45.0,0.32496377825737,0.01926315203309059,0.014232673682272434,0.011809959076344967
46.0,0.3244205117225647,0.018417352810502052,0.01572195626795292,0.0124525036662817
47.0,0.32814204692840576,0.017891595140099525,0.01713733933866024,0.013208878226578236
48.0,0.3339024782180786,0.017606182023882866,0.018356721848249435,0.013948393985629082
49.0,0.3393790125846863,0.017464948818087578,0.019270634278655052,0.014545888639986515
50.0,0.34273916482925415,0.017384929582476616,0.019802328199148178,0.01490875519812107
51.0,0.3430153727531433,0.017315968871116638,0.01992114819586277,0.014993452467024326
52.0,0.34020179510116577,0.017246777191758156,0.01964583247900009,0.014808817766606808
53.0,0.33509230613708496,0.0171982329338789,0.019037559628486633,0.014407239854335785
54.0,0.32894080877304077,0.017207948490977287,0.018185662105679512,0.013867565430700779
55.0,0.32306045293807983,0.017311928793787956,0.017190517857670784,0.01327506359666586
56.0,0.31847357749938965,0.017528995871543884,0.016147982329130173,0.012703564949333668
57.0,0.3156947195529938,0.017852047458291054,0.015138345770537853,0.012203590013086796
58.0,0.3146829307079315,0.018247947096824646,0.014221007004380226,0.011798244901001453
59.0,0.3149523437023163,0.0186652559787035,0.013434257358312607,0.011486551724374294
60.0,0.3157849907875061,0.01904672384262085,0.01279850210994482,0.011251925490796566
61.0,0.31647229194641113,0.019342612475156784,0.012320932000875473,0.011072522960603237
62.0,0.3165092468261719,0.01952083222568035,0.011999841779470444,0.010930106043815613
63.0,0.3156953454017639,0.01957157626748085,0.011827686801552773,0.01081518828868866
64.0,0.31412646174430847,0.01950576715171337,0.011792651377618313,0.010727615095674992
65.0,0.312102735042572,0.01934889703989029,0.011879157274961472,0.010673461481928825
66.0,0.30999496579170227,0.01913266070187092,0.012067906558513641,0.01066004578024149
67.0,0.3081184923648834,0.018887147307395935,0.012336057610809803,0.01069109607487917
68.0,0.3066505491733551,0.018635546788573265,0.012657802551984787,0.010763728059828281
69.0,0.30560702085494995,0.018392251804471016,0.013005475513637066,0.01086790394037962
