matrix_name,case,num_observation,noise_std,seed,run_name,rel_l2,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,reliability_raw,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,threshold_rel_l2,crosses_threshold
probability_v2_burgers,burgers,64,0.05,41,burgers_probability_v2_burgers_obs64_noise050_seed41,0.03795071691274643,0.045512210577726364,0.014973359182476997,0.003087759017944336,0.0027560001752158663,0.001973927595485457,0.9222047229179049,0.8413244269847945,0.9754307996102284,0.6603852450618294,0.8484988378512311,0.8809828254158889,0.02668845998123288,1
probability_v2_burgers,burgers,64,0.05,42,burgers_probability_v2_burgers_obs64_noise050_seed42,0.020985189825296402,0.04121161997318268,0.010689892806112766,0.0010204315185546875,0.0005921446537756575,0.0014123405088113888,0.9357896259146259,0.957265546376925,0.9961346680022859,0.935587856554483,0.9523588987018712,0.9449807622490598,0.02668845998123288,0
probability_v2_burgers,burgers,64,0.05,43,burgers_probability_v2_burgers_obs64_noise050_seed43,0.01394045539200306,0.05474502593278885,0.011816617101430893,0.0005028247833251953,4.491026759839805e-05,0.0016243817528147724,0.9303359298587268,0.9668776770950414,0.9880063850733403,0.9531883629802154,0.9713513790776652,0.9549645812489447,0.02668845998123288,0
probability_v2_burgers,burgers,64,0.05,44,burgers_probability_v2_burgers_obs64_noise050_seed44,0.025735072791576385,0.04772409796714783,0.013080550357699394,0.0005878806114196777,0.000510652206290292,0.0017611933342757155,0.9309870943407113,0.9528985550781968,0.9882649723828644,0.9365468802781772,0.9333308333664538,0.9534515342852917,0.02668845998123288,0
probability_v2_burgers,burgers,64,0.05,45,burgers_probability_v2_burgers_obs64_noise050_seed45,0.059264130890369415,0.06527521461248398,0.027347315102815628,0.004594683647155762,0.010916119499444557,0.0028315419545939303,0.827814638899198,0.3934122442470369,0.23498389175256135,0.0072900389951543595,0.5310660472488574,0.8003089989915746,0.02668845998123288,1
probability_v2_burgers,burgers,48,0.05,41,burgers_probability_v2_burgers_obs48_noise050_seed41,0.02207675389945507,0.040430016815662384,0.009743167087435722,0.0009760856628417969,5.1320292520251704e-05,0.0014689120894143906,0.937168587483731,0.9614978478070699,0.9973677722113072,0.9542076383397243,0.9485039873528313,0.9459119933244168,0.02668845998123288,0
probability_v2_burgers,burgers,48,0.05,42,burgers_probability_v2_burgers_obs48_noise050_seed42,0.01665395498275757,0.03834634646773338,0.009204478934407234,0.00046437978744506836,0.00036637608679839217,0.0012822688933439837,0.9389095349113992,0.9661352270640609,0.997997165392353,0.9457995475946293,0.9651112015920222,0.9556329936772392,0.02668845998123288,0
probability_v2_burgers,burgers,48,0.05,43,burgers_probability_v2_burgers_obs48_noise050_seed43,0.014441456645727158,0.058005865663290024,0.01216624490916729,0.000536799430847168,7.125764162755405e-05,0.0015823706579905586,0.9278855079331831,0.9649118733785285,0.9821678788455446,0.9528266446873489,0.970287055556648,0.9543659144245723,0.02668845998123288,0
probability_v2_burgers,burgers,48,0.05,44,burgers_probability_v2_burgers_obs48_noise050_seed44,0.01770607754588127,0.04461641609668732,0.015671541914343834,0.0002471804618835449,0.0010194888925806921,0.001759801660357643,0.932782127665348,0.9492606326444474,0.9670669719711075,0.9083860708216905,0.9623545572771355,0.9592349305078559,0.02668845998123288,0
probability_v2_burgers,burgers,48,0.05,45,burgers_probability_v2_burgers_obs48_noise050_seed45,0.018345177173614502,0.04827733710408211,0.010112692601978779,0.0006389617919921875,6.242792827370777e-05,0.0017579907382581225,0.9337596903269718,0.9650370905370279,0.9953817372312563,0.951667780045656,0.9605791008478307,0.9525197440233686,0.02668845998123288,0
