matrix_name,case,num_observation,noise_std,seed,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
coarse_v2_nls_soliton,nls_soliton,256,0.1,42,1.0,nls_soliton_coarse_v2_nls_soliton_obs256_noise100_seed42,0.06524845957756042,0.9291663110334836,0.032754670828580856,0.004184429068118334,0.00014495849609375,1.5846709192243255e-05,0.005404138467880323
coarse_v2_nls_soliton,nls_soliton,128,0.1,42,0.5,nls_soliton_coarse_v2_nls_soliton_obs128_noise100_seed42,0.07183871418237686,0.9257673621974188,0.03466665372252464,0.003985248040407896,0.0003858804702758789,1.7923997064884108e-05,0.005151882814735723
coarse_v2_nls_soliton,nls_soliton,64,0.1,42,0.25,nls_soliton_coarse_v2_nls_soliton_obs64_noise100_seed42,0.11510087549686432,0.9017447925212825,0.03391190245747566,0.007877751253545284,0.0010197758674621582,0.0004338779199625173,0.004970542102820041
coarse_v2_nls_soliton,nls_soliton,32,0.1,42,0.125,nls_soliton_coarse_v2_nls_soliton_obs32_noise100_seed42,0.1180998757481575,0.9008897938618983,0.03452140837907791,0.004560474772006273,0.0011240243911743164,4.613159703429236e-05,0.0040477536092800165
coarse_v2_nls_soliton,nls_soliton,16,0.1,42,0.0625,nls_soliton_coarse_v2_nls_soliton_obs16_noise100_seed42,0.44188275933265686,0.6930891001459427,0.03608373925089836,0.006129798013716936,0.0675346851348877,1.3818749367173381e-05,0.0046678722938370805
coarse_v2_nls_soliton,nls_soliton,8,0.1,42,0.03125,nls_soliton_coarse_v2_nls_soliton_obs8_noise100_seed42,0.410505473613739,0.6975781770928222,0.042960215359926224,0.006114140618592501,0.05576038360595703,1.2596264963692876e-05,0.004951499773644983
coarse_v2_nls_soliton,nls_soliton,256,0.15,42,1.0,nls_soliton_coarse_v2_nls_soliton_obs256_noise150_seed42,0.06587547063827515,0.928807706538423,0.03282274305820465,0.004368609748780727,0.0001436471939086914,1.6580943925146153e-05,0.00896447148700911
coarse_v2_nls_soliton,nls_soliton,128,0.15,42,0.5,nls_soliton_coarse_v2_nls_soliton_obs128_noise150_seed42,0.07609082013368607,0.9236298310334156,0.03531306982040405,0.0037730515468865633,0.0004571676254272461,4.289093069764032e-05,0.00850671573489029
coarse_v2_nls_soliton,nls_soliton,64,0.15,42,0.25,nls_soliton_coarse_v2_nls_soliton_obs64_noise150_seed42,0.11149317771196365,0.9043979669973885,0.03479687497019768,0.0037858285941183567,0.0006453990936279297,0.0004677182460744599,0.008476152952979522
coarse_v2_nls_soliton,nls_soliton,32,0.15,42,0.125,nls_soliton_coarse_v2_nls_soliton_obs32_noise150_seed42,0.12190938740968704,0.8978205636741845,0.035312213003635406,0.005260900594294071,0.0014594793319702148,1.3484423660941746e-05,0.006158007259696289
coarse_v2_nls_soliton,nls_soliton,16,0.15,42,0.0625,nls_soliton_coarse_v2_nls_soliton_obs16_noise150_seed42,0.43945571780204773,0.6933686401414273,0.036374811083078384,0.006806813180446625,0.06659442186355591,1.4783493066880232e-05,0.007112611315871637
coarse_v2_nls_soliton,nls_soliton,8,0.15,42,0.03125,nls_soliton_coarse_v2_nls_soliton_obs8_noise150_seed42,0.41687750816345215,0.6930369248111824,0.04362005740404129,0.013546518981456757,0.059187889099121094,0.0003234702591360959,0.007455189484022014
coarse_v2_nls_soliton,nls_soliton,256,0.2,42,1.0,nls_soliton_coarse_v2_nls_soliton_obs256_noise200_seed42,0.06780614703893661,0.9277765847468825,0.03317902237176895,0.004644915461540222,0.00017631053924560547,1.74173956283628e-05,0.01392156408875122
coarse_v2_nls_soliton,nls_soliton,128,0.2,42,0.5,nls_soliton_coarse_v2_nls_soliton_obs128_noise200_seed42,0.07816366851329803,0.9223499150118885,0.03565454110503197,0.0047077396884560585,0.0006047487258911133,1.828716059284484e-05,0.01302070363809188
coarse_v2_nls_soliton,nls_soliton,64,0.2,42,0.25,nls_soliton_coarse_v2_nls_soliton_obs64_noise200_seed42,0.11162789165973663,0.9042791418957228,0.03622402995824814,0.004287924617528915,0.0006825923919677734,6.57350181926316e-05,0.012708112983985243
coarse_v2_nls_soliton,nls_soliton,32,0.2,42,0.125,nls_soliton_coarse_v2_nls_soliton_obs32_noise200_seed42,0.1300996094942093,0.8907069097486278,0.036599695682525635,0.006747836247086525,0.0019370317459106445,0.00019492293540271158,0.00974256665362164
coarse_v2_nls_soliton,nls_soliton,16,0.2,42,0.0625,nls_soliton_coarse_v2_nls_soliton_obs16_noise200_seed42,0.4359939694404602,0.6938613089205906,0.036587078124284744,0.007687970995903015,0.06529682874679565,1.6322075837218874e-05,0.01039643548365002
coarse_v2_nls_soliton,nls_soliton,8,0.2,42,0.03125,nls_soliton_coarse_v2_nls_soliton_obs8_noise200_seed42,0.41197583079338074,0.6965550290437854,0.044227391481399536,0.005976395681500435,0.05623674392700195,1.9585704341257515e-05,0.005878496661991029
