epoch,loss_total,objective_total,loss_data,loss_physics,loss_boundary,weight_data,weight_physics,weight_boundary
1.0,9.357340812683105,9.357340812683105,0.4410492181777954,0.0119517482817173,0.49348971247673035,10.0,1.0,10.0
2.0,7.349862098693848,7.349862098693848,0.3395220935344696,0.0036006176378577948,0.3951040804386139,10.0,1.0,10.0
3.0,5.651670455932617,5.651670455932617,0.25515884160995483,0.0049170562997460365,0.3095164895057678,10.0,1.0,10.0
4.0,4.242392539978027,4.242392539978027,0.18726781010627747,0.009560785256326199,0.23601537942886353,10.0,1.0,10.0
5.0,3.112358570098877,3.112358570098877,0.13538342714309692,0.013163717463612556,0.17453604936599731,10.0,1.0,10.0
6.0,2.2530720233917236,2.2530720233917236,0.09892942756414413,0.01350206509232521,0.12502756714820862,10.0,1.0,10.0
7.0,1.649600863456726,1.649600863456726,0.07667801529169083,0.010765787214040756,0.08720549196004868,10.0,1.0,10.0
8.0,1.2665055990219116,1.2665055990219116,0.06596639752388,0.006922156549990177,0.05999194085597992,10.0,1.0,10.0
9.0,1.0422568321228027,1.0422568321228027,0.06245747208595276,0.004528413526713848,0.04131536930799484,10.0,1.0,10.0
10.0,0.9036067724227905,0.9036067724227905,0.061197977513074875,0.005178467370569706,0.028644857928156853,10.0,1.0,10.0
11.0,0.7907184958457947,0.7907184958457947,0.05827204883098602,0.008781862445175648,0.01992161199450493,10.0,1.0,10.0
12.0,0.674138605594635,0.674138605594635,0.05184995383024216,0.014268017373979092,0.01413710042834282,10.0,1.0,10.0
13.0,0.555576503276825,0.555576503276825,0.0422118715941906,0.020743217319250107,0.011271453462541103,10.0,1.0,10.0
14.0,0.4567454159259796,0.4567454159259796,0.03107801452279091,0.028087085112929344,0.011787819676101208,10.0,1.0,10.0
15.0,0.4034469723701477,0.4034469723701477,0.020691391080617905,0.0367179699242115,0.015981506556272507,10.0,1.0,10.0
16.0,0.41016721725463867,0.41016721725463867,0.012929363176226616,0.046809688210487366,0.023406390100717545,10.0,1.0,10.0
17.0,0.4696879982948303,0.4696879982948303,0.008625183254480362,0.057506170123815536,0.032593000680208206,10.0,1.0,10.0
18.0,0.5530964732170105,0.5530964732170105,0.007325929589569569,0.06679143011569977,0.0413045734167099,10.0,1.0,10.0
19.0,0.6225358247756958,0.6225358247756958,0.007681551389396191,0.07233855873346329,0.047338176518678665,10.0,1.0,10.0
20.0,0.6491798162460327,0.6491798162460327,0.008268733508884907,0.07276158034801483,0.049373093992471695,10.0,1.0,10.0
21.0,0.6238930225372314,0.6238930225372314,0.008264966309070587,0.06823809444904327,0.04730052873492241,10.0,1.0,10.0
22.0,0.5562042593955994,0.5562042593955994,0.007611095905303955,0.060189373791217804,0.04199039191007614,10.0,1.0,10.0
23.0,0.46648815274238586,0.46648815274238586,0.006777879782021046,0.050513654947280884,0.03481956943869591,10.0,1.0,10.0
24.0,0.3772478997707367,0.3772478997707367,0.006405477877706289,0.04091692715883255,0.027227619662880898,10.0,1.0,10.0
25.0,0.306438148021698,0.306438148021698,0.006990373600274324,0.03256303817033768,0.020397137850522995,10.0,1.0,10.0
26.0,0.2636526823043823,0.2636526823043823,0.008692768402397633,0.026019969955086708,0.015070504508912563,10.0,1.0,10.0
27.0,0.24924737215042114,0.24924737215042114,0.011288524605333805,0.021386519074440002,0.011497560888528824,10.0,1.0,10.0
28.0,0.25615185499191284,0.25615185499191284,0.014261599630117416,0.018481368198990822,0.009505446068942547,10.0,1.0,10.0
29.0,0.27361124753952026,0.27361124753952026,0.016996685415506363,0.017010826617479324,0.008663359098136425,10.0,1.0,10.0
30.0,0.29144197702407837,0.29144197702407837,0.018992912024259567,0.016673380509018898,0.008483946323394775,10.0,1.0,10.0
31.0,0.30316007137298584,0.30316007137298584,0.020009523257613182,0.017197469249367714,0.008586734533309937,10.0,1.0,10.0
32.0,0.306972473859787,0.306972473859787,0.020092569291591644,0.018336143344640732,0.008771063759922981,10.0,1.0,10.0
33.0,0.3047419786453247,0.3047419786453247,0.01949417218565941,0.01985166408121586,0.008994859643280506,10.0,1.0,10.0
34.0,0.29987847805023193,0.29987847805023193,0.01853967271745205,0.021513557061553,0.009296820499002934,10.0,1.0,10.0
35.0,0.2952772378921509,0.2952772378921509,0.017504338175058365,0.023114129900932312,0.009711973369121552,10.0,1.0,10.0
36.0,0.2920876145362854,0.2920876145362854,0.016541356220841408,0.0244897548109293,0.010218428447842598,10.0,1.0,10.0
37.0,0.28958749771118164,0.28958749771118164,0.015674855560064316,0.025533286854624748,0.010730564594268799,10.0,1.0,10.0
38.0,0.28596657514572144,0.28596657514572144,0.014845658093690872,0.026191461831331253,0.01113185379654169,10.0,1.0,10.0
39.0,0.27950698137283325,0.27950698137283325,0.013980337418615818,0.02645234577357769,0.011325126513838768,10.0,1.0,10.0
40.0,0.26958349347114563,0.26958349347114563,0.013050315901637077,0.02633342519402504,0.011274691671133041,10.0,1.0,10.0
41.0,0.2570744752883911,0.2570744752883911,0.012097678147256374,0.025877168402075768,0.01102205365896225,10.0,1.0,10.0
42.0,0.2440793216228485,0.2440793216228485,0.011221738532185555,0.025153014808893204,0.010670891962945461,10.0,1.0,10.0
43.0,0.23311971127986908,0.23311971127986908,0.010536679066717625,0.02425849437713623,0.01034944225102663,10.0,1.0,10.0
44.0,0.2261795699596405,0.2261795699596405,0.010120699182152748,0.023311875760555267,0.010166071355342865,10.0,1.0,10.0
45.0,0.2239694595336914,0.2239694595336914,0.009978769347071648,0.02243402600288391,0.010174774564802647,10.0,1.0,10.0
46.0,0.22570475935935974,0.22570475935935974,0.010035046376287937,0.02172454632818699,0.010362975299358368,10.0,1.0,10.0
47.0,0.22948047518730164,0.22948047518730164,0.010159000754356384,0.02124251052737236,0.010664794594049454,10.0,1.0,10.0
48.0,0.23306643962860107,0.23306643962860107,0.010214168578386307,0.0210002139210701,0.010992453433573246,10.0,1.0,10.0
49.0,0.23475635051727295,0.23475635051727295,0.010107933543622494,0.020970813930034637,0.011270620860159397,10.0,1.0,10.0
50.0,0.23389318585395813,0.23389318585395813,0.009820652194321156,0.021102702245116234,0.01145839598029852,10.0,1.0,10.0
51.0,0.2308788001537323,0.2308788001537323,0.009403417818248272,0.02133205346763134,0.01155125629156828,10.0,1.0,10.0
52.0,0.22674688696861267,0.22674688696861267,0.0089495237916708,0.02158987522125244,0.011566177941858768,10.0,1.0,10.0
53.0,0.2225722074508667,0.2225722074508667,0.008555681444704533,0.021806173026561737,0.011520921252667904,10.0,1.0,10.0
54.0,0.21901684999465942,0.21901684999465942,0.008290843106806278,0.021915655583143234,0.011419277638196945,10.0,1.0,10.0
55.0,0.21618907153606415,0.21618907153606415,0.008183273486793041,0.021866438910365105,0.011248989030718803,10.0,1.0,10.0
56.0,0.21380597352981567,0.21380597352981567,0.00822623074054718,0.02162938565015793,0.01099142711609602,10.0,1.0,10.0
57.0,0.21150708198547363,0.21150708198547363,0.008394087664783001,0.021203909069299698,0.010636229068040848,10.0,1.0,10.0
58.0,0.20912441611289978,0.20912441611289978,0.00865815207362175,0.020617637783288956,0.010192524641752243,10.0,1.0,10.0
59.0,0.20677414536476135,0.20677414536476135,0.008994260802865028,0.019920209422707558,0.009691133163869381,10.0,1.0,10.0
60.0,0.2047542929649353,0.2047542929649353,0.009380802512168884,0.019173553213477135,0.009177271276712418,10.0,1.0,10.0
61.0,0.20333321392536163,0.20333321392536163,0.009791314601898193,0.01844165287911892,0.008697841316461563,10.0,1.0,10.0
62.0,0.20256127417087555,0.20256127417087555,0.01018848642706871,0.017782127484679222,0.008289428427815437,10.0,1.0,10.0
63.0,0.2022097259759903,0.2022097259759903,0.010524993762373924,0.017240501940250397,0.00797192845493555,10.0,1.0,10.0
64.0,0.20186319947242737,0.20186319947242737,0.010752148926258087,0.016847310587763786,0.007749438751488924,10.0,1.0,10.0
65.0,0.20110927522182465,0.20110927522182465,0.010832908563315868,0.01661735028028488,0.007616283837705851,10.0,1.0,10.0
66.0,0.19972291588783264,0.19972291588783264,0.010753301903605461,0.01655035838484764,0.007563952822238207,10.0,1.0,10.0
67.0,0.1977483332157135,0.1977483332157135,0.010526658967137337,0.01663227565586567,0.007584946695715189,10.0,1.0,10.0
68.0,0.19544976949691772,0.19544976949691772,0.01018920075148344,0.016836905851960182,0.007672085426747799,10.0,1.0,10.0
69.0,0.19316601753234863,0.19316601753234863,0.009789088740944862,0.017128024250268936,0.007814710959792137,10.0,1.0,10.0
70.0,0.191153421998024,0.191153421998024,0.009374025277793407,0.017462480813264847,0.007995069026947021,10.0,1.0,10.0
71.0,0.18949547410011292,0.18949547410011292,0.008982176892459393,0.017794597893953323,0.008187910541892052,10.0,1.0,10.0
72.0,0.18811222910881042,0.18811222910881042,0.008638761006295681,0.018081771209836006,0.008364285342395306,10.0,1.0,10.0
73.0,0.18684621155261993,0.18684621155261993,0.008357533253729343,0.018290391191840172,0.008498048409819603,10.0,1.0,10.0
74.0,0.18556547164916992,0.18556547164916992,0.008144304156303406,0.018400782719254494,0.008572163991630077,10.0,1.0,10.0
75.0,0.18422523140907288,0.18422523140907288,0.007999584078788757,0.018409695476293564,0.008581968955695629,10.0,1.0,10.0
