epoch,loss_total,loss_data,loss_physics,loss_boundary
1.0,6.116267204284668,0.3053944706916809,0.5041508674621582,0.2558172047138214
2.0,5.468350410461426,0.2668866515159607,0.5037193894386292,0.22957642376422882
3.0,4.946130752563477,0.23303641378879547,0.5012418031692505,0.21145251393318176
4.0,4.543720722198486,0.20346041023731232,0.49709218740463257,0.20120245218276978
5.0,4.261260986328125,0.17808838188648224,0.49189865589141846,0.19884787499904633
6.0,4.100826263427734,0.15711058676242828,0.48645704984664917,0.20432637631893158
7.0,4.059621810913086,0.1408848613500595,0.4818231761455536,0.2168949991464615
8.0,4.113903045654297,0.1296311318874359,0.479133278131485,0.23384582996368408
9.0,4.207440376281738,0.12293831259012222,0.47859495878219604,0.24994626641273499
10.0,4.278970241546631,0.11969748139381409,0.47888100147247314,0.26031145453453064
11.0,4.2979583740234375,0.11872237175703049,0.47859281301498413,0.26321420073509216
12.0,4.266695022583008,0.11928094178438187,0.477411687374115,0.2596474289894104
13.0,4.204766273498535,0.12110796570777893,0.47583651542663574,0.2517849802970886
14.0,4.134623050689697,0.12413297593593597,0.4745213985443115,0.24187719821929932
15.0,4.0734357833862305,0.12823443114757538,0.4738774001598358,0.231721431016922
16.0,4.03035831451416,0.13313791155815125,0.47398069500923157,0.22249984741210938
17.0,4.0073370933532715,0.13844753801822662,0.47465741634368896,0.21482044458389282
18.0,4.001500129699707,0.14373449981212616,0.4756247103214264,0.20885305106639862
19.0,4.007448196411133,0.1486034244298935,0.47660788893699646,0.20448057353496552
20.0,4.0189337730407715,0.1527215540409088,0.4774021506309509,0.20143160223960876
21.0,4.030226707458496,0.155840203166008,0.4778868854045868,0.19939374923706055
22.0,4.037163734436035,0.15781378746032715,0.478014200925827,0.1981011927127838
23.0,4.037542343139648,0.15859925746917725,0.47778642177581787,0.1973763406276703
24.0,4.030877590179443,0.15823683142662048,0.4772368371486664,0.19712725281715393
25.0,4.017974376678467,0.15683050453662872,0.4764164388179779,0.19732530415058136
26.0,4.00059700012207,0.15453870594501495,0.47538650035858154,0.19798235595226288
27.0,3.9811601638793945,0.1515660583972931,0.4742146134376526,0.19912850856781006
28.0,3.9622788429260254,0.1481466144323349,0.472971647977829,0.2007840871810913
29.0,3.9462151527404785,0.14452126622200012,0.47172996401786804,0.20292724668979645
30.0,3.934422731399536,0.14091899991035461,0.47056108713150024,0.20546716451644897
31.0,3.9273061752319336,0.13754694163799286,0.46953287720680237,0.2082303911447525
32.0,3.924154758453369,0.13458241522312164,0.4687039852142334,0.2109626680612564
33.0,3.9232594966888428,0.13216252624988556,0.46811437606811523,0.2133519947528839
34.0,3.9223551750183105,0.13037602603435516,0.46777233481407166,0.21508224308490753
35.0,3.919381618499756,0.12926460802555084,0.46764901280403137,0.21590864658355713
36.0,3.9131765365600586,0.1288292109966278,0.4676875174045563,0.21571967005729675
37.0,3.903714895248413,0.12903426587581635,0.4678229093551636,0.21455493569374084
38.0,3.8919315338134766,0.12981097400188446,0.4680026173591614,0.21258193254470825
