epoch,loss_total,loss_data,loss_physics,loss_boundary
1.0,17.64189910888672,0.9517167210578918,0.005330061074346304,0.8119401931762695
2.0,15.816295623779297,0.8498761653900146,0.005430823657661676,0.7312102913856506
3.0,14.154339790344238,0.7570108771324158,0.005833498667925596,0.6578397154808044
4.0,12.636971473693848,0.6721109747886658,0.006599606946110725,0.5909262299537659
5.0,11.244016647338867,0.5940634608268738,0.007748449686914682,0.5295633673667908
6.0,9.957937240600586,0.5218766331672668,0.009287926368415356,0.4729882776737213
7.0,8.76641845703125,0.4548286497592926,0.011219769716262817,0.42069125175476074
8.0,7.663059234619141,0.39251402020454407,0.013543322682380676,0.37243756651878357
9.0,6.646841049194336,0.3348201811313629,0.016258230432868004,0.3282380998134613
10.0,5.721346855163574,0.28188762068748474,0.019369028508663177,0.28831014037132263
11.0,4.893910884857178,0.23406612873077393,0.022892655804753304,0.25303569436073303
12.0,4.1745076179504395,0.19185870885849,0.02686528116464615,0.22290551662445068
13.0,3.5740814208984375,0.1558360904455185,0.031345564872026443,0.19843749701976776
14.0,3.102079153060913,0.12651339173316956,0.036420729011297226,0.18005245923995972
15.0,2.7632534503936768,0.10419287532567978,0.04221015051007271,0.16791145503520966
16.0,2.5542855262756348,0.08879866451025009,0.048868387937545776,0.16174302995204926
17.0,2.4608566761016846,0.07973038405179977,0.05659018084406853,0.16069625318050385
18.0,2.456224203109741,0.07578057050704956,0.06561151891946793,0.1632806956768036
19.0,2.5030980110168457,0.07520437985658646,0.07620184123516083,0.16748523712158203
20.0,2.5599253177642822,0.07599961757659912,0.08864407986402512,0.171128511428833
21.0,2.5900590419769287,0.07633505016565323,0.10320752114057541,0.17235010862350464
22.0,2.56992244720459,0.0749523863196373,0.12012895196676254,0.1700269728899002
23.0,2.4924824237823486,0.07136232405900955,0.13960346579551697,0.16392557322978973
24.0,2.3652639389038086,0.06577851623296738,0.16176928579807281,0.15457095205783844
25.0,2.2051711082458496,0.05888591334223747,0.1866822987794876,0.1429629772901535
26.0,2.032806634902954,0.05157344415783882,0.21428827941417694,0.13027839362621307
27.0,1.8678643703460693,0.044711705297231674,0.24440138041973114,0.1176345944404602
28.0,1.7260921001434326,0.039003100246191025,0.27669695019721985,0.10593641549348831
29.0,1.6176302433013916,0.034896619617938995,0.310716837644577,0.09579472988843918
30.0,1.5464389324188232,0.03255422040820122,0.34588006138801575,0.08750166743993759
31.0,1.5106840133666992,0.03186370059847832,0.3814927637577057,0.08105543255805969
32.0,1.5039643049240112,0.03249429166316986,0.4167563021183014,0.07622651010751724
33.0,1.5171071290969849,0.033982619643211365,0.45077547430992126,0.07265054434537888
34.0,1.5401334762573242,0.03582968935370445,0.48257002234458923,0.0699266567826271
35.0,1.5639681816101074,0.037586912512779236,0.5111008286476135,0.06769982725381851
36.0,1.5816044807434082,0.038914866745471954,0.5353183150291443,0.06571375578641891
37.0,1.588634729385376,0.039609018713235855,0.5542348623275757,0.06383096426725388
38.0,1.5832359790802002,0.0395963080227375,0.5670185089111328,0.06202543154358864
39.0,1.5657916069030762,0.038912367075681686,0.5730903744697571,0.06035776436328888
40.0,1.5383328199386597,0.03766990825533867,0.5722101330757141,0.05894235894083977
41.0,1.503933072090149,0.036026474088430405,0.5645304322242737,0.05791379138827324
42.0,1.4661355018615723,0.034156374633312225,0.5506059527397156,0.05739657208323479
43.0,1.42843759059906,0.032228417694568634,0.5313517451286316,0.05748016759753227
44.0,1.3938488960266113,0.03038889728486538,0.5079578757286072,0.05820021033287048
45.0,1.3645330667495728,0.02874940074980259,0.48177269101142883,0.059526633471250534
46.0,1.3415744304656982,0.027379676699638367,0.4541778266429901,0.061359986662864685
47.0,1.3248991966247559,0.026305781677365303,0.426470547914505,0.06353709101676941
48.0,1.3133831024169922,0.025514433160424232,0.399771124124527,0.0658467635512352
49.0,1.3051338195800781,0.024962902069091797,0.37496352195739746,0.06805413216352463
50.0,1.2979085445404053,0.02459300495684147,0.352671355009079,0.06993071734905243
51.0,1.2895827293395996,0.024346644058823586,0.33326539397239685,0.07128509134054184
52.0,1.2785742282867432,0.024179480969905853,0.31689462065696716,0.07198848575353622
53.0,1.2641232013702393,0.02406967245042324,0.3035283088684082,0.07198981195688248
54.0,1.2463643550872803,0.024019217118620872,0.2929990589618683,0.07131730765104294
55.0,1.226179838180542,0.02404744178056717,0.28503724932670593,0.07006681710481644
56.0,1.2048907279968262,0.024178611114621162,0.2792947292327881,0.06838098913431168
57.0,1.1838781833648682,0.024427780881524086,0.2753598392009735,0.06642405688762665
58.0,1.1642487049102783,0.0247894749045372,0.2727704346179962,0.06435834616422653
59.0,1.1466153860092163,0.025232434272766113,0.2710326015949249,0.062325846403837204
60.0,1.1310369968414307,0.02570199780166149,0.2696486711502075,0.060436829924583435
61.0,1.1171034574508667,0.02612912654876709,0.26815441250801086,0.05876578390598297
62.0,1.104117512702942,0.026442961767315865,0.2661608159542084,0.057352710515260696
63.0,1.091313362121582,0.02658393792808056,0.2633918821811676,0.056208204478025436
64.0,1.078047275543213,0.02651377022266388,0.25971055030822754,0.055319901555776596
65.0,1.0639219284057617,0.02622074820101261,0.2551268935203552,0.05465875193476677
66.0,1.048820972442627,0.025719428434967995,0.24978585541248322,0.054184090346097946
67.0,1.0328691005706787,0.025045789778232574,0.24393773078918457,0.05384734645485878
68.0,1.0163419246673584,0.02424953691661358,0.23789645731449127,0.053595006465911865
69.0,0.9995662569999695,0.023385649546980858,0.23199355602264404,0.053371623158454895
70.0,0.9828424453735352,0.02250705100595951,0.22653549909591675,0.05312364175915718
71.0,0.9664013981819153,0.021659260615706444,0.2217705100774765,0.052803825587034225
72.0,0.9503971338272095,0.020877143368124962,0.2178674191236496,0.052375826984643936
73.0,0.9349172711372375,0.020183376967906952,0.21490783989429474,0.05181756615638733
74.0,0.9199932217597961,0.019587894901633263,0.2128889411687851,0.05112253502011299
75.0,0.9056053757667542,0.019088219851255417,0.2117341309785843,0.05029890313744545
76.0,0.8916832208633423,0.018670877441763878,0.211309552192688,0.04936649277806282
77.0,0.8781142234802246,0.01831413246691227,0.21144425868988037,0.048352863639593124
78.0,0.8647658824920654,0.017992185428738594,0.21195369958877563,0.04728902876377106
79.0,0.8515247106552124,0.017680177465081215,0.2126641422510147,0.04620588198304176
80.0,0.8383356332778931,0.017358975484967232,0.2134355902671814,0.04513102397322655
81.0,0.8252289295196533,0.017018429934978485,0.21417851746082306,0.04408660903573036
82.0,0.8123188018798828,0.016658177599310875,0.21486206352710724,0.043087493628263474
83.0,0.799770712852478,0.016285883262753487,0.2155105322599411,0.042140137404203415
84.0,0.7877503633499146,0.01591368205845356,0.21618986129760742,0.04124236851930618
85.0,0.7763708829879761,0.015553942881524563,0.2169870287179947,0.0403844378888607
86.0,0.7656640410423279,0.015216060914099216,0.2179878205060959,0.03955156356096268
87.0,0.7555810213088989,0.014904722571372986,0.21925704181194305,0.03872767835855484
88.0,0.7460233569145203,0.014620085246860981,0.22082507610321045,0.037899743765592575
89.0,0.7368853688240051,0.014359008520841599,0.22268246114253998,0.03706128150224686
90.0,0.7280879020690918,0.014116521924734116,0.2247808426618576,0.0362141877412796
91.0,0.719593346118927,0.013887015171349049,0.22704029083251953,0.035368289798498154
92.0,0.711397111415863,0.013664727099239826,0.22936077415943146,0.03453890606760979
93.0,0.7035092115402222,0.013444166630506516,0.23163585364818573,0.03374316915869713
94.0,0.6959348917007446,0.01322053000330925,0.23376719653606415,0.03299623727798462
95.0,0.6886667013168335,0.012990572489798069,0.23567771911621094,0.032308321446180344
96.0,0.6816858649253845,0.012753554619848728,0.23732022941112518,0.03168300911784172
97.0,0.6749669909477234,0.012511767446994781,0.23868019878864288,0.0311169121414423
98.0,0.6684818267822266,0.012270373292267323,0.2397720217704773,0.03060060739517212
99.0,0.6621971726417542,0.012036322616040707,0.24062955379486084,0.03012043796479702
100.0,0.6560706496238708,0.011816844344139099,0.24129366874694824,0.029660852625966072
101.0,0.6500521898269653,0.01161793153733015,0.2418002486228943,0.029207266867160797
102.0,0.6440900564193726,0.011443308554589748,0.2421705573797226,0.028748637065291405
103.0,0.6381422281265259,0.011294019408524036,0.24240605533123016,0.02827959507703781
104.0,0.6321860551834106,0.011168544180691242,0.24248768389225006,0.02780129574239254
105.0,0.6262198686599731,0.011063185520470142,0.24237924814224243,0.027320874854922295
106.0,0.620255708694458,0.010972592048346996,0.2420342117547989,0.026849552989006042
107.0,0.6143088340759277,0.010890535078942776,0.24140475690364838,0.026399875059723854
108.0,0.6083884835243225,0.010810875333845615,0.2404516339302063,0.02598281018435955
109.0,0.6024954319000244,0.010728715918958187,0.23915357887744904,0.025605469942092896
110.0,0.5966254472732544,0.010641369968652725,0.23751358687877655,0.02526981383562088
111.0,0.5907741189002991,0.010548852384090424,0.2355603128671646,0.024972526356577873
112.0,0.5849408507347107,0.01045366283506155,0.23334519565105438,0.024705903604626656
113.0,0.5791282653808594,0.010359815321862698,0.23093445599079132,0.024459565058350563
114.0,0.5733400583267212,0.010271597653627396,0.22839923202991486,0.024222485721111298
115.0,0.567579984664917,0.01019227970391512,0.22580571472644806,0.02398514747619629
116.0,0.5618521571159363,0.010123315267264843,0.2232074737548828,0.02374115400016308
117.0,0.5561599731445312,0.010063867084681988,0.22064119577407837,0.023488005623221397
118.0,0.5505064725875854,0.010011027567088604,0.21812684834003448,0.023226937279105186
119.0,0.5448909997940063,0.009960328228771687,0.2156706303358078,0.022961711511015892
120.0,0.5393083691596985,0.009906772524118423,0.2132708579301834,0.022696979343891144
121.0,0.5337490439414978,0.009845978580415249,0.21092428267002106,0.02243649773299694
122.0,0.528201699256897,0.009775212965905666,0.20863157510757446,0.022181803360581398
123.0,0.5226571559906006,0.00969407707452774,0.20640043914318085,0.021931594237685204
124.0,0.5171089172363281,0.009604420512914658,0.204245463013649,0.021681925281882286
125.0,0.511553943157196,0.009509675204753876,0.20218540728092194,0.021427178755402565
126.0,0.5059903860092163,0.009413727559149265,0.20023824274539948,0.02116149105131626
127.0,0.5004173517227173,0.00931979063898325,0.19841624796390533,0.02088032104074955
128.0,0.4948343336582184,0.009229516610503197,0.19672204554080963,0.020581712946295738
129.0,0.48924189805984497,0.009142658673226833,0.19514717161655426,0.020266814157366753
130.0,0.4836415946483612,0.009057264775037766,0.1936730295419693,0.019939592108130455
131.0,0.4780343770980835,0.008970308117568493,0.19227439165115356,0.019605688750743866
132.0,0.47242024540901184,0.008878625929355621,0.1909242868423462,0.019270971417427063
133.0,0.46679890155792236,0.008779897354543209,0.18959908187389374,0.01894008368253708
134.0,0.46117064356803894,0.008673389442265034,0.18828214704990387,0.01861546002328396
135.0,0.45553749799728394,0.008560198359191418,0.18696503341197968,0.018297046422958374
136.0,0.4499022364616394,0.008442911319434643,0.18564634025096893,0.01798268035054207
137.0,0.4442674517631531,0.008324810303747654,0.18432819843292236,0.017669115215539932
138.0,0.4386345148086548,0.008208963088691235,0.18301208317279816,0.017353279516100883
139.0,0.43300366401672363,0.008097420446574688,0.18169517815113068,0.017033426091074944
140.0,0.42737483978271484,0.007990830577909946,0.18036849796772003,0.01670980453491211
141.0,0.42174816131591797,0.007888427935540676,0.17901720106601715,0.0163846667855978
142.0,0.4161233603954315,0.00778851518407464,0.1776227205991745,0.01606154814362526
143.0,0.41049978137016296,0.007689166348427534,0.17616628110408783,0.015744183212518692
144.0,0.4048762917518616,0.007588924374431372,0.1746325045824051,0.015435454435646534
145.0,0.3992525339126587,0.00748739717528224,0.1730121523141861,0.015136641450226307
