epoch,loss_total,objective_total,loss_data,loss_physics,loss_boundary,weight_data,weight_physics,weight_boundary
1.0,7.911799430847168,7.911799430847168,0.3503749668598175,0.0019630477763712406,0.4406087100505829,10.0,1.0,10.0
2.0,5.630038261413574,5.630038261413574,0.24697460234165192,0.007314019370824099,0.31529778242111206,10.0,1.0,10.0
3.0,3.777459144592285,3.777459144592285,0.1639132797718048,0.01763153076171875,0.21206949651241302,10.0,1.0,10.0
4.0,2.353358030319214,2.353358030319214,0.1013772040605545,0.02508920431137085,0.13144966959953308,10.0,1.0,10.0
5.0,1.3602454662322998,1.3602454662322998,0.05952558293938637,0.026148032397031784,0.07388415932655334,10.0,1.0,10.0
6.0,0.7828900814056396,0.7828900814056396,0.03737228363752365,0.02136971801519394,0.03877974674105644,10.0,1.0,10.0
7.0,0.562109649181366,0.562109649181366,0.03134208172559738,0.014880185946822166,0.023380862548947334,10.0,1.0,10.0
8.0,0.5832724571228027,0.5832724571228027,0.03493086248636246,0.011704077944159508,0.02222597412765026,10.0,1.0,10.0
9.0,0.7061973810195923,0.7061973810195923,0.04081100970506668,0.013893088325858116,0.028419416397809982,10.0,1.0,10.0
10.0,0.8174499273300171,0.8174499273300171,0.043754853308200836,0.019722232595086098,0.03601791709661484,10.0,1.0,10.0
11.0,0.8627644777297974,0.8627644777297974,0.04200302064418793,0.02639053761959076,0.04163437336683273,10.0,1.0,10.0
12.0,0.8415418267250061,0.8415418267250061,0.03656100854277611,0.03244232386350632,0.04434894025325775,10.0,1.0,10.0
13.0,0.7806193828582764,0.7806193828582764,0.029614631086587906,0.037884972989559174,0.044658809900283813,10.0,1.0,10.0
14.0,0.7096858024597168,0.7096858024597168,0.02320421114563942,0.04301779717206955,0.043462593108415604,10.0,1.0,10.0
15.0,0.6474251747131348,0.6474251747131348,0.018515806645154953,0.047527484595775604,0.04147396236658096,10.0,1.0,10.0
16.0,0.5986732244491577,0.5986732244491577,0.01575763151049614,0.05049801245331764,0.03905988857150078,10.0,1.0,10.0
17.0,0.5589538216590881,0.5589538216590881,0.01445569097995758,0.0510420985519886,0.03633548319339752,10.0,1.0,10.0
18.0,0.521119236946106,0.521119236946106,0.013903407379984856,0.04887811839580536,0.03332070633769035,10.0,1.0,10.0
19.0,0.480146586894989,0.480146586894989,0.013519668020308018,0.04444477707147598,0.03005051426589489,10.0,1.0,10.0
20.0,0.4350183606147766,0.4350183606147766,0.013014796189963818,0.03862757608294487,0.0266242828220129,10.0,1.0,10.0
21.0,0.38845062255859375,0.38845062255859375,0.012393837794661522,0.03238445147871971,0.023212777450680733,10.0,1.0,10.0
22.0,0.3455156087875366,0.3455156087875366,0.011867348104715347,0.026477649807929993,0.020036445930600166,10.0,1.0,10.0
23.0,0.311873197555542,0.311873197555542,0.011727084405720234,0.021368514746427536,0.017323384061455727,10.0,1.0,10.0
24.0,0.2920263707637787,0.2920263707637787,0.012222355231642723,0.017239347100257874,0.015256347134709358,10.0,1.0,10.0
25.0,0.2878781855106354,0.2878781855106354,0.01345900446176529,0.014079172164201736,0.013920897617936134,10.0,1.0,10.0
26.0,0.2978874444961548,0.2978874444961548,0.015340054407715797,0.011778781190514565,0.013270811177790165,10.0,1.0,10.0
27.0,0.3171323537826538,0.3171323537826538,0.01756538264453411,0.010201635770499706,0.013127690181136131,10.0,1.0,10.0
28.0,0.3384389281272888,0.3384389281272888,0.019697781652212143,0.009220429696142673,0.013224068097770214,10.0,1.0,10.0
29.0,0.3543417453765869,0.3543417453765869,0.021280089393258095,0.008727951906621456,0.013281291350722313,10.0,1.0,10.0
30.0,0.3592149615287781,0.3592149615287781,0.021963130682706833,0.008638866245746613,0.013094480149447918,10.0,1.0,10.0
31.0,0.35078829526901245,0.35078829526901245,0.021598104387521744,0.008893385529518127,0.012591389007866383,10.0,1.0,10.0
32.0,0.33053717017173767,0.33053717017173767,0.02026333473622799,0.009462302550673485,0.011844152584671974,10.0,1.0,10.0
33.0,0.30292433500289917,0.30292433500289917,0.018224205821752548,0.010346151888370514,0.011033614166080952,10.0,1.0,10.0
34.0,0.27387648820877075,0.27387648820877075,0.01584818586707115,0.011563075706362724,0.010383153334259987,10.0,1.0,10.0
35.0,0.2490478754043579,0.2490478754043579,0.013506254181265831,0.01312591414898634,0.010085942223668098,10.0,1.0,10.0
36.0,0.2323864996433258,0.2323864996433258,0.01148963626474142,0.01501431968063116,0.010247581638395786,10.0,1.0,10.0
37.0,0.2253393977880478,0.2253393977880478,0.00996071845293045,0.017150893807411194,0.01085813157260418,10.0,1.0,10.0
38.0,0.2268248051404953,0.2268248051404953,0.008945147506892681,0.01939120888710022,0.011798212304711342,10.0,1.0,10.0
39.0,0.23388254642486572,0.23388254642486572,0.00836049672216177,0.021535228937864304,0.012874235399067402,10.0,1.0,10.0
40.0,0.24274776875972748,0.24274776875972748,0.008067977614700794,0.023360999301075935,0.01387069933116436,10.0,1.0,10.0
41.0,0.2499903440475464,0.2499903440475464,0.007928495295345783,0.024671904742717743,0.01460334938019514,10.0,1.0,10.0
42.0,0.25338006019592285,0.25338006019592285,0.007845445536077023,0.025341583415865898,0.014958402141928673,10.0,1.0,10.0
43.0,0.2522590458393097,0.2522590458393097,0.007783321663737297,0.02534029819071293,0.014908552169799805,10.0,1.0,10.0
44.0,0.24738843739032745,0.24738843739032745,0.007760519161820412,0.024734359234571457,0.014504889026284218,10.0,1.0,10.0
45.0,0.24041035771369934,0.24041035771369934,0.007823847234249115,0.023661406710743904,0.013851048424839973,10.0,1.0,10.0
46.0,0.23315684497356415,0.23315684497356415,0.008016589097678661,0.022292958572506905,0.013069799169898033,10.0,1.0,10.0
47.0,0.2270517796278,0.2270517796278,0.008352763019502163,0.02079775556921959,0.012272639200091362,10.0,1.0,10.0
48.0,0.22277528047561646,0.22277528047561646,0.008805844001471996,0.019316131249070168,0.011540070176124573,10.0,1.0,10.0
49.0,0.22025403380393982,0.22025403380393982,0.009314676746726036,0.017949143424630165,0.010915813036262989,10.0,1.0,10.0
50.0,0.21891292929649353,0.21891292929649353,0.009802302345633507,0.016760000959038734,0.010412989184260368,10.0,1.0,10.0
51.0,0.21804401278495789,0.21804401278495789,0.010199330747127533,0.015782132744789124,0.010026857256889343,10.0,1.0,10.0
52.0,0.21712420880794525,0.21712420880794525,0.01046239398419857,0.01502810325473547,0.00974721647799015,10.0,1.0,10.0
53.0,0.21596607565879822,0.21596607565879822,0.01058147568255663,0.01449595857411623,0.009565536864101887,10.0,1.0,10.0
54.0,0.21467941999435425,0.21467941999435425,0.010575256310403347,0.014172572642564774,0.009475428611040115,10.0,1.0,10.0
55.0,0.2135041505098343,0.2135041505098343,0.010478354059159756,0.014035306870937347,0.009468530304729939,10.0,1.0,10.0
56.0,0.21262019872665405,0.21262019872665405,0.010326897725462914,0.014053599908947945,0.009529761970043182,10.0,1.0,10.0
