matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,physics_rms_score,boundary_rms_score,rel_l2_score,structure_error_score,loss_std_score,loss_ratio_score,physics_score,training_score,reference_score,structure_score,R_lin_split,dominant_dimension_split,crosses_threshold,split
coarse_fisher_kpp_v1,fisher_kpp,64,0.3,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise030,0.0153525434434413,0.9446640841319848,0.0228691343218088,0.0133251370862126,0.0001439452171325,1.366215473044831e-05,0.0138154376814822,0.6191464603156615,0.08692585585738095,0.9140362488126932,0.9529263536979119,0.30422141185646767,9.447345459577973e-06,0.2319910256109206,0.0016953125888781104,0.9140362488126932,0.9529263536979119,0.525162235177601,training_score,False,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,32,0.3,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise030,0.071362517774105,0.914786878935597,0.0434569902718067,0.0282355081290006,0.0044761896133422,6.543919553937202e-05,0.0128204617932295,3.60553697638416e-05,7.473579527982007e-06,0.00016164174099247188,9.861385524917979e-10,1.3577747736518952e-12,2.716448051835673e-05,1.6415318252804848e-05,6.073157859563929e-09,0.00016164174099247188,9.861385524917979e-10,4.4516029635422194e-05,structure_score,True,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,16,0.3,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise030,0.1130756437778472,0.8793187822937356,0.0579703599214553,0.0422258488833904,0.0036888718605041,3.263967389222225e-05,0.0085361020066421,1.888522291931438e-08,1.0512907889218058e-09,4.1727858216986484e-08,7.379811645407695e-08,2.6472257240386158e-05,0.0025589199694729414,4.455767150762053e-09,0.0002602698363034964,4.1727858216986484e-08,7.379811645407695e-08,6.509745451132955e-05,physics_score,True,noise_holdout_odd
coarse_fisher_kpp_v1,fisher_kpp,8,0.3,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise030,0.0895422771573066,0.8705911384870575,0.0889578014612197,0.0204082783311605,0.0086526870727539,0.0002921021693843,0.0118707061005592,1.8670790050689347e-15,0.0010667307593518116,4.4135074505040285e-06,1.1280534470527876e-19,5.689047882171895e-63,7.44445589304375e-05,3.266084443721276e-08,8.628126038163647e-09,4.4135074505040285e-06,1e-12,1.1136993552448513e-06,structure_score,True,noise_holdout_odd
coarse_v1,burgers,256,0.05,1.0,burgers_coarse_v1_obs256_noise005,0.0181923788040876,0.9225581736483612,0.0627439320087432,0.0163258425891399,0.0004026889801025,0.0001573789035478,0.0020392357354751,0.9330418015690101,0.8450983863792505,0.954567792156927,0.9503904242663541,0.953461986383353,0.930960670174604,0.8879820498919779,0.9421441555459842,0.954567792156927,0.9503904242663541,0.9337711054653108,physics_score,False,noise_holdout_odd
coarse_v1,burgers,128,0.05,0.5,burgers_coarse_v1_obs128_noise005,0.0197959952056407,0.9218049429506618,0.0634504482150077,0.0156130976974964,0.0005934238433837,0.0001630624519556,0.0019370003278273,0.9155516053168364,0.932808377518086,0.9431448768631597,0.9431343256533883,0.952377681143167,0.934182041190601,0.9241397121050892,0.9432359864608089,0.9431448768631597,0.9431343256533883,0.9384137252706115,physics_score,False,noise_holdout_odd
coarse_v1,burgers,64,0.05,0.25,burgers_coarse_v1_obs64_noise005,0.0201235525310039,0.923083759085068,0.0617731139063835,0.0146148931235075,0.0010572671890258,0.0002165250809333,0.0017685289318926,0.9516288795422482,0.980898626936157,0.9405003550283699,0.9211378354000059,0.9409388183346189,0.9391870762593231,0.9661529181738183,0.940062539265656,0.9405003550283699,0.9211378354000059,0.9419634119669625,structure_score,False,noise_holdout_odd
coarse_v1,burgers,32,0.05,0.125,burgers_coarse_v1_obs32_noise005,0.0397444553673267,0.8832431242282036,0.0681494995951652,0.020978283137083,0.0029704570770263,0.0065098144298285,0.0021513547148745,0.6712869461214034,0.012129109768600117,0.4672776135735688,0.733366604989723,3.7954828926944944e-11,0.9272604602667635,0.09023365810901636,5.932454141427917e-06,0.4672776135735688,0.733366604989723,0.32272095228161235,training_score,True,noise_holdout_odd
coarse_v1,burgers,16,0.05,0.0625,burgers_coarse_v1_obs16_noise005,0.0413615331053733,0.9145347216692116,0.0617914423346519,0.0177341103553771,0.0052028894424438,0.0011261834286632,0.0017226967008414,0.9513282718664773,0.46288194593372667,0.40868975703488686,0.33722746499629974,0.24971716117771775,0.940485841974895,0.6635907486571255,0.48461887559793465,0.40868975703488686,0.33722746499629974,0.4735317115715617,structure_score,True,noise_holdout_odd
coarse_v1,burgers,8,0.05,0.03125,burgers_coarse_v1_obs8_noise005,0.0237047802656888,0.9143956031809756,0.0703538879752159,0.0169861260801553,0.0009611845016479,0.0004082764589748,0.0019095693509311,0.482728212012432,0.696655208129376,0.9031459254939576,0.9262548950015893,0.8757581278182297,0.9350223052491805,0.5799095817534337,0.9049051792941113,0.9031459254939576,0.9262548950015893,0.828553895385773,physics_score,False,noise_holdout_odd
coarse_v1,burgers,256,0.15,1.0,burgers_coarse_v1_obs256_noise015,0.0185327231884002,0.9235232180809898,0.0610784403979778,0.0167867746204137,0.0002999305725097,0.0001683996993552,0.0090837453508386,0.9618032821809213,0.7488809230826032,0.9523423344387093,0.9539270749814445,0.951337625799045,0.2831283948143729,0.8486908328617234,0.5189900720813455,0.9523423344387093,0.9539270749814445,0.8184875785908057,training_score,False,noise_holdout_odd
