probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold,source_file,crosses_original_threshold,analysis_threshold_rel_l2,baseline_q90_rel_l2
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,43,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed43,0.0250421091914176,0.9018224869965664,0.0811778604984283,0.0244276914745569,0.0019257068634033,0.0003591127589948,0.0030599904364892,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,44,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed44,0.0592927113175392,0.8863193522067103,0.0696487948298454,0.0261441860347986,0.007013201713562,0.0046771805306565,0.0044546725126184,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,45,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed45,0.0257116686552763,0.9182714883621108,0.0659999996423721,0.0153043549507856,0.0019454956054687,0.0001878904155673,0.0023114340473199,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,46,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed46,0.0287686437368392,0.9144795859687852,0.0689368918538093,0.0177461002022027,0.0025415420532226,0.0001582229802478,0.0025325570149743,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,47,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed47,0.0258013848215341,0.9231391348295236,0.0584698654711246,0.0172328613698482,0.0021517872810363,0.0003796202265473,0.0021643111577041,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,48,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed48,0.0308978017419576,0.8886520155404372,0.0901761353015899,0.0255102235823869,0.0022653937339782,0.0011402713583784,0.0044611229524939,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,49,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed49,0.0261504389345645,0.9151225099679444,0.0692799985408783,0.0169610101729631,0.0014347434043884,0.0001846768348315,0.002213407149049,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,safe_edge_obs64_noise005,64,0.05,50,burgers_burgers_boundary_keypoints_v3_10seed_obs64_noise050_seed50,0.024699542671442,0.913408953951292,0.0701612681150436,0.0211127549409866,0.001234233379364,0.0003334751715068,0.0025647286213209,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,41,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed41,0.0245791282504796,0.91807035828516,0.0656203031539917,0.0186195373535156,0.0006784200668334,0.0002834348779483,0.0026295255380461,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,42,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed42,0.0199148301035165,0.9240983348038752,0.0606631264090538,0.014614749699831,0.0009499192237854,0.0001482344957035,0.0019047190114691,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,43,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed43,0.0386453606188297,0.8974504550782487,0.0823544114828109,0.0242724902927875,0.0015705823898315,0.000295879183141,0.0028617894381588,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,44,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed44,0.0468756221234798,0.8989329569643001,0.0663650035858154,0.0215948224067688,0.0030052661895751,0.0039486151492785,0.0031149974265997,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,45,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed45,0.0416828580200672,0.8697895731163772,0.0675782635807991,0.0200429800897836,0.0039252638816833,0.0079603788944056,0.0022111569306715,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,46,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed46,0.0289251767098903,0.9128469182879856,0.0708498433232307,0.0169313419610261,0.0032519102096557,0.000161568474439,0.0022866103008798,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,47,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed47,0.0294052138924598,0.9250737737841276,0.0548419468104839,0.0175191108137369,0.0026607513427734,0.0001337454397153,0.0020371755141495,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,48,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed48,0.0314500257372856,0.8942555321853949,0.086728923022747,0.0246785394847393,0.0019449591636657,0.0003939400578849,0.0039437116296561,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,49,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed49,0.0278748869895935,0.9125060504307712,0.0683627650141716,0.0182684287428855,0.0011232495307922,0.0014424152658668,0.002686656801308,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,transition_obs48_noise005,48,0.05,50,burgers_burgers_boundary_keypoints_v3_10seed_obs48_noise050_seed50,0.0240921340882778,0.9163444779854334,0.0674342513084411,0.0192722175270319,0.0007511973381042,0.0003751544229578,0.002402304303785,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,41,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed41,0.0318551547825336,0.8543020354429665,0.0677852928638458,0.0218578390777111,0.0029214024543762,0.0094975575178509,0.0075000304277304,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,42,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed42,0.0325656235218048,0.9156532003736756,0.0666037574410438,0.0158490724861621,0.0027045011520385,0.000302048541347,0.0036222866686368,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,43,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed43,0.1055488884449005,0.8095366332431876,0.1093872711062431,0.0408943891525268,0.0327081680297851,0.0048746677959671,0.009028355845208,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,44,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed44,0.0407907739281654,0.9055460387619648,0.074928268790245,0.0175551809370517,0.0026788711547851,0.0003763091979176,0.0053962027625368,0.0266884599812328,1,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,45,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed45,0.0255660600960254,0.9185908549840026,0.0647999197244644,0.0185853615403175,0.0012070536613464,0.0001654135011155,0.0060938860440078,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,0,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,46,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed46,0.032937716692686,0.9088219400979668,0.073151521384716,0.0197416264563798,0.0029903650283813,0.0003173855746455,0.0051231285856908,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
burgers_boundary_keypoints_v3_10seed,burgers,seed_sensitive_obs32_noise010,32,0.1,47,burgers_burgers_boundary_keypoints_v3_10seed_obs32_noise100_seed47,0.0371198989450931,0.9177796191369236,0.0625854432582855,0.0162007175385952,0.0031280517578125,0.0001500346218255,0.0050796200197709,0.0266884599812328,0,probes/burgers_boundary_keypoints_v3_10seed/probe_runs.csv,1,0.03787031248211858,0.03787031248211858
