epoch,loss_total,objective_total,loss_data,loss_physics,loss_boundary,weight_data,weight_physics,weight_boundary
1.0,16.685558319091797,16.685558319091797,0.7789424061775208,0.04449686408042908,0.8851636648178101,10.0,1.0,10.0
2.0,15.33775806427002,15.33775806427002,0.7182627320289612,0.021089281886816025,0.8134042024612427,10.0,1.0,10.0
3.0,14.226805686950684,14.226805686950684,0.6698012948036194,0.008343709632754326,0.7520449161529541,10.0,1.0,10.0
4.0,13.293115615844727,13.293115615844727,0.6303377747535706,0.004769984167069197,0.6984967589378357,10.0,1.0,10.0
5.0,12.47828483581543,12.47828483581543,0.5968891382217407,0.007925629615783691,0.6501468420028687,10.0,1.0,10.0
6.0,11.723936080932617,11.723936080932617,0.5664540529251099,0.014884471893310547,0.604451060295105,10.0,1.0,10.0
7.0,10.97786808013916,10.97786808013916,0.5362670421600342,0.023029860109090805,0.5592167973518372,10.0,1.0,10.0
8.0,10.202995300292969,10.202995300292969,0.5042504072189331,0.030773567035794258,0.5129716992378235,10.0,1.0,10.0
9.0,9.382108688354492,9.382108688354492,0.4692838788032532,0.037691354751586914,0.4651578366756439,10.0,1.0,10.0
10.0,8.516453742980957,8.516453742980957,0.43116480112075806,0.044168870896101,0.41606369614601135,10.0,1.0,10.0
11.0,7.621196746826172,7.621196746826172,0.39040735363960266,0.05088149011135101,0.3666241765022278,10.0,1.0,10.0
12.0,6.720513343811035,6.720513343811035,0.34802544116973877,0.05828985944390297,0.3181969225406647,10.0,1.0,10.0
13.0,5.842619895935059,5.842619895935059,0.3053205907344818,0.06622102856636047,0.2723192572593689,10.0,1.0,10.0
14.0,5.0142669677734375,5.0142669677734375,0.26364681124687195,0.0736784115433693,0.23041203618049622,10.0,1.0,10.0
15.0,4.254972457885742,4.254972457885742,0.2241470217704773,0.07912372797727585,0.19343781471252441,10.0,1.0,10.0
16.0,3.573686122894287,3.573686122894287,0.18755362927913666,0.08131010830402374,0.16168396174907684,10.0,1.0,10.0
17.0,2.9721527099609375,2.9721527099609375,0.1542663723230362,0.0801737904548645,0.1349315047264099,10.0,1.0,10.0
18.0,2.4542617797851562,2.4542617797851562,0.12474706768989563,0.07698486745357513,0.11298061907291412,10.0,1.0,10.0
19.0,2.034266233444214,2.034266233444214,0.09990726411342621,0.07374678552150726,0.09614468365907669,10.0,1.0,10.0
20.0,1.7370330095291138,1.7370330095291138,0.08108428865671158,0.07285353541374207,0.08533366024494171,10.0,1.0,10.0
