matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
coarse_fisher_kpp_v1,fisher_kpp,128,0.1,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise010,0.01549149863421917,0.9463399172511303,0.022418303415179253,0.007132272236049175,0.00024384260177612305,9.167432303265899e-06,0.0015844585287758633
coarse_fisher_kpp_v1,fisher_kpp,64,0.1,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise010,0.011187257245182991,0.9488406162078121,0.017438430339097977,0.006167042534798384,0.00014722347259521484,5.781851158136455e-06,0.001618369719905395
coarse_fisher_kpp_v1,fisher_kpp,32,0.1,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise010,0.022560065612196922,0.9438359872710036,0.02298232726752758,0.010881778784096241,0.00045311450958251953,1.7670334661761636e-05,0.001512195576681051
coarse_fisher_kpp_v1,fisher_kpp,16,0.1,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise010,0.03935040161013603,0.9372074937888552,0.027608465403318405,0.015020889230072498,0.00045490264892578125,8.712350198001439e-06,0.0011295733804409741
coarse_fisher_kpp_v1,fisher_kpp,8,0.1,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise010,0.03106047213077545,0.9411300752018371,0.0267904344946146,0.008160430006682873,0.0008832216262817383,1.4997611671086385e-05,0.0015434981876002027
coarse_fisher_kpp_v1,fisher_kpp,256,0.2,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise020,0.014857913367450237,0.947333871810282,0.018530717119574547,0.008229936473071575,0.00015795230865478516,1.3559688757821273e-05,0.005402688836743238
coarse_fisher_kpp_v1,fisher_kpp,128,0.2,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise020,0.0223239753395319,0.9423513772141103,0.027359716594219208,0.010938907042145729,0.0004876852035522461,1.1743982812177376e-05,0.006033299499287044
coarse_fisher_kpp_v1,fisher_kpp,64,0.2,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise020,0.012548089027404785,0.9472277642429588,0.01945400983095169,0.009571988135576248,0.0001431107521057129,8.854137852338777e-06,0.00621180007281045
coarse_fisher_kpp_v1,fisher_kpp,32,0.2,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise020,0.04620186612010002,0.9321034174628726,0.0319589227437973,0.019441982731223106,0.0018960237503051758,3.643257867185512e-05,0.005777578416415058
coarse_fisher_kpp_v1,fisher_kpp,16,0.2,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise020,0.07638755440711975,0.9142683639685008,0.04140564054250717,0.02855103649199009,0.0016762018203735352,1.8197746687616826e-05,0.003991921596910976
coarse_fisher_kpp_v1,fisher_kpp,8,0.2,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise020,0.054579686373472214,0.9239552591400837,0.04625930264592171,0.01379687711596489,0.0032048821449279785,6.669245464970232e-05,0.005713589318150773
coarse_fisher_kpp_v1,fisher_kpp,256,0.3,1.0,fisher_kpp_coarse_fisher_kpp_v1_obs256_noise030,0.018598144873976707,0.9450829877567118,0.02169753424823284,0.010300548747181892,0.00020933151245117188,1.712182327157148e-05,0.011932499325642894
coarse_fisher_kpp_v1,fisher_kpp,128,0.3,0.5,fisher_kpp_coarse_fisher_kpp_v1_obs128_noise030,0.030873924493789673,0.9370707492875929,0.03296099975705147,0.015153107233345509,0.0009257197380065918,1.669720399781556e-05,0.013342581564406176
coarse_fisher_kpp_v1,fisher_kpp,64,0.3,0.25,fisher_kpp_coarse_fisher_kpp_v1_obs64_noise030,0.015352543443441391,0.9446640841319847,0.022869134321808815,0.013325137086212635,0.00014394521713256836,1.366215473044831e-05,0.013815437681482204
coarse_fisher_kpp_v1,fisher_kpp,32,0.3,0.125,fisher_kpp_coarse_fisher_kpp_v1_obs32_noise030,0.07136251777410507,0.914786878935597,0.04345699027180672,0.028235508129000664,0.004476189613342285,6.543919553937202e-05,0.012820461793229562
coarse_fisher_kpp_v1,fisher_kpp,16,0.3,0.0625,fisher_kpp_coarse_fisher_kpp_v1_obs16_noise030,0.11307564377784729,0.8793187822937356,0.05797035992145538,0.04222584888339043,0.0036888718605041504,3.263967389222225e-05,0.008536102006642197
coarse_fisher_kpp_v1,fisher_kpp,8,0.3,0.03125,fisher_kpp_coarse_fisher_kpp_v1_obs8_noise030,0.08954227715730667,0.8705911384870575,0.08895780146121979,0.020408278331160545,0.008652687072753906,0.00029210216938432387,0.01187070610055923
