label,num_observation,noise_std,n_seed,rel_l2_mean,rel_l2_std,rel_l2_min,rel_l2_max,reliability_raw_mean,reliability_raw_std,structure_error_mean,structure_error_std,crosses_threshold_count,crosses_threshold_rate
safe_clean_obs128_noise000,128,0.0,10,0.027779609337449072,0.010081807262762131,0.017328467220067978,0.05129266530275345,0.9107244683632822,0.0246511202536461,0.001589113473892212,0.0013342417600127347,4,0.4
safe_edge_obs64_noise005,64,0.05,10,0.029487360455095767,0.01030252419953395,0.020123552531003952,0.059292711317539215,0.9100716328634662,0.01262804518766148,0.0022689998149871826,0.001654441576940989,4,0.4
transition_obs48_noise005,48,0.05,10,0.03134452365338802,0.008075070853045133,0.01991483010351658,0.04687562212347984,0.9069368430921674,0.016114148846281432,0.001986151933670044,0.00109927369449782,7,0.7
seed_sensitive_obs32_noise010,32,0.1,10,0.04054816700518131,0.02198747286176267,0.025566060096025467,0.10554888844490051,0.8934439514643437,0.03369274666606027,0.005467849969863892,0.009098906020359787,9,0.9
transition_obs24_noise0125,24,0.125,10,0.054885213077068326,0.020545717772544558,0.019624676555395126,0.09584545344114304,0.8736321601570319,0.04988127117164175,0.007332062721252442,0.0073293804597615204,9,0.9
failure_obs16_noise0125,16,0.125,10,0.05571819934993982,0.018008279142569063,0.03124264068901539,0.08464719355106354,0.8879515997834138,0.013626259913535796,0.0057032227516174315,0.0055458780164958045,10,1.0
failure_obs64_noise015,64,0.15,10,0.04417679756879807,0.007596026180602225,0.030551254749298096,0.056325800716876984,0.8931138462657812,0.012634122706939721,0.005614650249481201,0.002300387990616107,10,1.0
failure_obs32_noise0175,32,0.175,10,0.06036604791879654,0.02017612445717891,0.039860691875219345,0.10054073482751846,0.8578422698594921,0.059353830178072116,0.009671324491500854,0.010097855438453738,10,1.0
