matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
refine_burgers_v1,burgers,128,0.05,1.0,burgers_refine_burgers_v1_obs128_noise005,0.019795995205640793,0.9218049429506618,0.06345044821500778,0.015613097697496414,0.0005934238433837891,0.00016306245195562527,0.0019370003278273739
refine_burgers_v1,burgers,96,0.05,0.75,burgers_refine_burgers_v1_obs96_noise005,0.062233664095401764,0.8931552903103179,0.07081875950098038,0.028663935139775276,0.007558643817901611,0.0024749866004266227,0.0031977969832855196
refine_burgers_v1,burgers,64,0.05,0.5,burgers_refine_burgers_v1_obs64_noise005,0.020123552531003952,0.9230837590850681,0.061773113906383514,0.0146148931235075,0.001057267189025879,0.00021652508093339428,0.0017685289318926033
refine_burgers_v1,burgers,48,0.05,0.375,burgers_refine_burgers_v1_obs48_noise005,0.019714200869202614,0.9240451854278402,0.060797907412052155,0.014620929025113583,0.0008949041366577148,0.0001499377486343261,0.001899433653977907
refine_burgers_v1,burgers,40,0.05,0.3125,burgers_refine_burgers_v1_obs40_noise005,0.021597232669591904,0.9218458641663667,0.06283115595579147,0.01516785565763712,0.000863194465637207,0.00022818565271360625,0.0016432791842020194
refine_burgers_v1,burgers,32,0.05,0.25,burgers_refine_burgers_v1_obs32_noise005,0.039744455367326736,0.8832431242282036,0.06814949959516525,0.020978283137083054,0.002970457077026367,0.006509814429828507,0.0021513547148745704
refine_burgers_v1,burgers,24,0.05,0.1875,burgers_refine_burgers_v1_obs24_noise005,0.02911524660885334,0.9181181933342889,0.06418246030807495,0.016468746587634087,0.0006470680236816406,0.0005811325166852073,0.002389644808779044
refine_burgers_v1,burgers,16,0.05,0.125,burgers_refine_burgers_v1_obs16_noise005,0.04136153310537338,0.9145347216692115,0.06179144233465195,0.017734110355377197,0.005202889442443848,0.00112618342866321,0.001722696700841432
refine_burgers_v1,burgers,12,0.05,0.09375,burgers_refine_burgers_v1_obs12_noise005,0.035414017736911774,0.9139146141719644,0.06845896691083908,0.015367552638053894,0.002368450164794922,0.00011164975202787339,0.0016779291226157059
refine_burgers_v1,burgers,8,0.05,0.0625,burgers_refine_burgers_v1_obs8_noise005,0.023704780265688896,0.9143956031809757,0.07035388797521591,0.016986126080155373,0.0009611845016479492,0.00040827645897482256,0.0019095693509311332
refine_burgers_v1,burgers,128,0.075,1.0,burgers_refine_burgers_v1_obs128_noise008,0.021674184128642082,0.9211764224083969,0.06364016234874725,0.015743020921945572,0.0007833242416381836,0.00016331515186499386,0.00309543854096575
refine_burgers_v1,burgers,96,0.075,0.75,burgers_refine_burgers_v1_obs96_noise008,0.024151531979441643,0.8984388438110849,0.06172272562980652,0.015062032267451286,0.0010028481483459473,0.005942491828566022,0.0034222470112461587
refine_burgers_v1,burgers,64,0.075,0.5,burgers_refine_burgers_v1_obs64_noise008,0.021998155862092972,0.9211037484722184,0.06387312710285187,0.014803742989897728,0.0014914870262145996,0.00012115472529366622,0.0028827391396595995
refine_burgers_v1,burgers,48,0.075,0.375,burgers_refine_burgers_v1_obs48_noise008,0.024691717699170113,0.9226179849267737,0.060769617557525635,0.014880608767271042,0.0017292499542236328,0.00023275009134305141,0.003016782632651033
refine_burgers_v1,burgers,40,0.075,0.3125,burgers_refine_burgers_v1_obs40_noise008,0.025834938511252403,0.9210547287363214,0.06279503554105759,0.014997165650129318,0.0014547109603881836,0.00012324309885595504,0.0023174138410346277
refine_burgers_v1,burgers,32,0.075,0.25,burgers_refine_burgers_v1_obs32_noise008,0.04240090399980545,0.9083650334856246,0.06553185731172562,0.017748519778251648,0.003538966178894043,0.0022938295474650154,0.002908279416759381
refine_burgers_v1,burgers,24,0.075,0.1875,burgers_refine_burgers_v1_obs24_noise008,0.03117871657013893,0.9169557783008404,0.06580455601215363,0.017124898731708527,0.0006860494613647461,0.00015570141665638307,0.003375413851756871
refine_burgers_v1,burgers,16,0.075,0.125,burgers_refine_burgers_v1_obs16_noise008,0.03940936177968979,0.9156279252705896,0.06381054222583771,0.017572155222296715,0.005534172058105469,8.786627524186366e-05,0.0022831145568117965
refine_burgers_v1,burgers,12,0.075,0.09375,burgers_refine_burgers_v1_obs12_noise008,0.05361107364296913,0.8852422244009182,0.07239650189876556,0.020013457164168358,0.0047833919525146484,0.005126628817153067,0.003333709057239393
refine_burgers_v1,burgers,8,0.075,0.0625,burgers_refine_burgers_v1_obs8_noise008,0.03900601342320442,0.9061565812867534,0.07386887818574905,0.018366094678640366,0.003715991973876953,0.0006556603014830807,0.002380105508415532
refine_burgers_v1,burgers,128,0.1,1.0,burgers_refine_burgers_v1_obs128_noise010,0.024060135707259178,0.920062170091727,0.06422360241413116,0.016032252460718155,0.0010183453559875488,0.00016317193920467897,0.004733987015194318
refine_burgers_v1,burgers,96,0.1,0.75,burgers_refine_burgers_v1_obs96_noise010,0.045205552130937576,0.8873263093770508,0.06865518540143967,0.02063034661114216,0.003850579261779785,0.005700357058583113,0.00469348158969776
refine_burgers_v1,burgers,64,0.1,0.5,burgers_refine_burgers_v1_obs64_noise010,0.02443893812596798,0.9187431445220328,0.06540229916572571,0.014964904636144638,0.002106785774230957,0.0003588119867370188,0.004488009312426336
refine_burgers_v1,burgers,48,0.1,0.375,burgers_refine_burgers_v1_obs48_noise010,0.03554311394691467,0.9033413322917873,0.06874402612447739,0.01970316842198372,0.002010166645050049,0.003374411999748522,0.004786801645210514
refine_burgers_v1,burgers,40,0.1,0.3125,burgers_refine_burgers_v1_obs40_noise010,0.03138544782996178,0.9186714923970103,0.06387079507112503,0.015463538467884064,0.002202749252319336,0.00011297579741951139,0.003309765047314876
refine_burgers_v1,burgers,32,0.1,0.25,burgers_refine_burgers_v1_obs32_noise010,0.03256562352180481,0.9156532003736755,0.06660375744104385,0.015849072486162186,0.0027045011520385742,0.000302048541347099,0.0036222866686368106
refine_burgers_v1,burgers,24,0.1,0.1875,burgers_refine_burgers_v1_obs24_noise010,0.03741923347115517,0.913110985430629,0.06824586540460587,0.017580632120370865,0.0011082887649536133,0.00016513791548733667,0.004897362435160259
refine_burgers_v1,burgers,16,0.1,0.125,burgers_refine_burgers_v1_obs16_noise010,0.046698398888111115,0.9112466428228254,0.06588923931121826,0.018748773261904716,0.007348299026489258,8.987298365013809e-05,0.0032127673498677455
refine_burgers_v1,burgers,12,0.1,0.09375,burgers_refine_burgers_v1_obs12_noise010,0.05680195614695549,0.8949497619100524,0.08078931272029877,0.01588035561144352,0.005178689956665039,0.0002831263960573649,0.003353080197947518
refine_burgers_v1,burgers,8,0.1,0.0625,burgers_refine_burgers_v1_obs8_noise010,0.03859372064471245,0.9053024338134282,0.07556010782718658,0.018267374485731125,0.0037477612495422363,0.00034665329164805064,0.0027831737467194063
refine_burgers_v1,burgers,128,0.125,1.0,burgers_refine_burgers_v1_obs128_noise012,0.027076851576566696,0.9184888805380146,0.06507644057273865,0.016505984589457512,0.001375436782836914,0.0001650278957973706,0.006845602741805428
refine_burgers_v1,burgers,96,0.125,0.75,burgers_refine_burgers_v1_obs96_noise012,0.03079594299197197,0.9179284664384582,0.06464959681034088,0.016192223876714706,0.0020803213119506836,0.00015312653536749855,0.006480966523120366
refine_burgers_v1,burgers,64,0.125,0.5,burgers_refine_burgers_v1_obs64_noise012,0.027433941140770912,0.9157672657264355,0.06781354546546936,0.015570590272545815,0.002917647361755371,0.0003559054817722628,0.006506545881337579
refine_burgers_v1,burgers,48,0.125,0.375,burgers_refine_burgers_v1_obs48_noise012,0.032535769045352936,0.9185297130903504,0.06281564384698868,0.015457527711987495,0.003220677375793457,0.00036000049552871157,0.006682313459841399
refine_burgers_v1,burgers,40,0.125,0.3125,burgers_refine_burgers_v1_obs40_noise012,0.0450126938521862,0.9062889048786007,0.066285640001297,0.018821556121110916,0.0039154887199401855,0.002402352344693801,0.004606626866394216
refine_burgers_v1,burgers,32,0.125,0.25,burgers_refine_burgers_v1_obs32_noise012,0.038145408034324646,0.9112712265594933,0.06961420178413391,0.016433874145150185,0.003773927688598633,0.00032553529750327105,0.005084927736981327
refine_burgers_v1,burgers,24,0.125,0.1875,burgers_refine_burgers_v1_obs24_noise012,0.053595684468746185,0.895473691284596,0.07442730665206909,0.019093500450253487,0.0029389262199401855,0.0027123959938784407,0.006979732103332054
refine_burgers_v1,burgers,16,0.125,0.125,burgers_refine_burgers_v1_obs16_noise012,0.08464719355106354,0.8814108706214301,0.07503124326467514,0.02767331711947918,0.01660466194152832,0.0014910123415434748,0.005408505624846438
refine_burgers_v1,burgers,12,0.125,0.09375,burgers_refine_burgers_v1_obs12_noise012,0.06940009444952011,0.8830372082252733,0.08700775355100632,0.01823383942246437,0.006906270980834961,0.00014188232264390348,0.00444841971577248
refine_burgers_v1,burgers,8,0.125,0.0625,burgers_refine_burgers_v1_obs8_noise012,0.04199179634451866,0.9007436436392102,0.07826690375804901,0.019358530640602112,0.004558145999908447,0.0006353010251909523,0.003696502067813959
refine_burgers_v1,burgers,128,0.15,1.0,burgers_refine_burgers_v1_obs128_noise015,0.0303964801132679,0.9159497933457895,0.06688486039638519,0.017213260754942894,0.0017505288124084473,0.00016717575987017913,0.009452843358268117
refine_burgers_v1,burgers,96,0.15,0.75,burgers_refine_burgers_v1_obs96_noise015,0.034866366535425186,0.9081532689412912,0.06728147715330124,0.016811657696962357,0.0029639601707458496,0.002606745342575533,0.009526916781910698
refine_burgers_v1,burgers,64,0.15,0.5,burgers_refine_burgers_v1_obs64_noise015,0.056325800716876984,0.8696027628033142,0.07058142870664597,0.02441048063337803,0.007332861423492432,0.00705026572208649,0.010985883245525163
refine_burgers_v1,burgers,48,0.15,0.375,burgers_refine_burgers_v1_obs48_noise015,0.03234919160604477,0.9175667974528134,0.06462814658880234,0.015121528878808022,0.0032579898834228516,0.00015658688933346728,0.009063573327161581
refine_burgers_v1,burgers,40,0.15,0.3125,burgers_refine_burgers_v1_obs40_noise015,0.03915591910481453,0.912733010406841,0.06816277652978897,0.01550429966300726,0.004053711891174316,0.00014068546333720417,0.006177168131984998
refine_burgers_v1,burgers,32,0.15,0.25,burgers_refine_burgers_v1_obs32_noise015,0.05921988561749458,0.8986692779535487,0.07285475730895996,0.01830710470676422,0.00728994607925415,0.0012964372303374276,0.006953697391832224
refine_burgers_v1,burgers,24,0.15,0.1875,burgers_refine_burgers_v1_obs24_noise015,0.04847532510757446,0.9021429400668955,0.07598502188920975,0.020229091867804527,0.0017269253730773926,0.00015816881745666254,0.009253143892596632
refine_burgers_v1,burgers,16,0.15,0.125,burgers_refine_burgers_v1_obs16_noise015,0.05508262664079666,0.8916623652599485,0.07498063892126083,0.024339092895388603,0.010582149028778076,0.002739772941261159,0.006501852141627965
refine_burgers_v1,burgers,12,0.15,0.09375,burgers_refine_burgers_v1_obs12_noise015,0.08981075137853622,0.8607781529835941,0.08997964859008789,0.024008246138691902,0.01229405403137207,0.0028955686592450833,0.006865430806703894
refine_burgers_v1,burgers,8,0.15,0.0625,burgers_refine_burgers_v1_obs8_noise015,0.055723752826452255,0.8919661638040233,0.08271243423223495,0.019812216982245445,0.008780479431152344,0.00017658527971986887,0.004347327430820332
refine_burgers_v1,burgers,128,0.175,1.0,burgers_refine_burgers_v1_obs128_noise018,0.033368270844221115,0.9148878655693289,0.06710684299468994,0.017334764823317528,0.0021123886108398438,0.00016907779244762855,0.012447481069239192
refine_burgers_v1,burgers,96,0.175,0.75,burgers_refine_burgers_v1_obs96_noise018,0.04268701747059822,0.8888357568220886,0.07093832641839981,0.018651017919182777,0.004428267478942871,0.005335064719173708,0.012704079917544348
refine_burgers_v1,burgers,64,0.175,0.5,burgers_refine_burgers_v1_obs64_noise018,0.034152884036302567,0.9077260239687209,0.07367566972970963,0.01723942533135414,0.004997074604034424,0.0005532271982625983,0.011816600031835328
refine_burgers_v1,burgers,48,0.175,0.375,burgers_refine_burgers_v1_obs48_noise018,0.03573547676205635,0.9148526615491648,0.0666513741016388,0.015514276921749115,0.003994345664978027,0.0001268253289572237,0.011971349534766926
refine_burgers_v1,burgers,40,0.175,0.3125,burgers_refine_burgers_v1_obs40_noise018,0.0460505485534668,0.9086742420817774,0.07008933275938034,0.01644277386367321,0.0053293704986572266,0.00012025623899217639,0.008053826780124762
refine_burgers_v1,burgers,32,0.175,0.25,burgers_refine_burgers_v1_obs32_noise018,0.0945163369178772,0.8663964228978438,0.08317361772060394,0.028000373393297195,0.016215980052947998,0.002159692758257624,0.010226089972583905
refine_burgers_v1,burgers,24,0.175,0.1875,burgers_refine_burgers_v1_obs24_noise018,0.052522897720336914,0.896818060122292,0.07951756566762924,0.022698091343045235,0.0018641948699951172,9.231728751318278e-05,0.012055582721493645
refine_burgers_v1,burgers,16,0.175,0.125,burgers_refine_burgers_v1_obs16_noise018,0.06672353297472,0.8917859357816941,0.0770176574587822,0.024056145921349525,0.013852953910827637,0.00010280496606141667,0.007713179076599611
refine_burgers_v1,burgers,12,0.175,0.09375,burgers_refine_burgers_v1_obs12_noise018,0.08876043558120728,0.8573018323685981,0.10048865526914597,0.018183430656790733,0.012395679950714111,0.00011051068490330022,0.007530670891103989
refine_burgers_v1,burgers,8,0.175,0.0625,burgers_refine_burgers_v1_obs8_noise018,0.07004832476377487,0.8799259681784809,0.08603017032146454,0.020442459732294083,0.014210939407348633,0.0011369341129160392,0.005242472845537328
refine_burgers_v1,burgers,128,0.2,1.0,burgers_refine_burgers_v1_obs128_noise020,0.03657583147287369,0.9128675772524385,0.06820967048406601,0.01785188540816307,0.0026009678840637207,0.00017110509324284713,0.01592331698316497
refine_burgers_v1,burgers,96,0.2,0.75,burgers_refine_burgers_v1_obs96_noise020,0.04883518069982529,0.9046222967953028,0.0724073052406311,0.02102869190275669,0.004972100257873535,0.00010161342952516094,0.015161079440410896
refine_burgers_v1,burgers,64,0.2,0.5,burgers_refine_burgers_v1_obs64_noise020,0.037807315587997437,0.9030624297705148,0.07718083262443542,0.018278298899531364,0.0063114166259765625,0.0004741717623451685,0.015209171175008395
refine_burgers_v1,burgers,48,0.2,0.375,burgers_refine_burgers_v1_obs48_noise020,0.03948376700282097,0.9116085101655158,0.06899658590555191,0.016024330630898476,0.004895448684692383,9.209932144123765e-05,0.015324273953320096
refine_burgers_v1,burgers,40,0.2,0.3125,burgers_refine_burgers_v1_obs40_noise020,0.05002131313085556,0.9038303678109596,0.07358542084693909,0.016676876693964005,0.006682038307189941,0.00020382704445217234,0.010238208750643758
refine_burgers_v1,burgers,32,0.2,0.25,burgers_refine_burgers_v1_obs32_noise020,0.060691919177770615,0.8900775548447692,0.08034323155879974,0.018128683790564537,0.008779466152191162,0.0015004984467004736,0.011607623075830699
refine_burgers_v1,burgers,24,0.2,0.1875,burgers_refine_burgers_v1_obs24_noise020,0.06503374129533768,0.8844722273559629,0.08651110529899597,0.02242180146276951,0.0033356547355651855,0.0002897214490527525,0.015175785597777873
refine_burgers_v1,burgers,16,0.2,0.125,burgers_refine_burgers_v1_obs16_noise020,0.08216018229722977,0.8749778522571764,0.08228430896997452,0.026177918538451195,0.018337488174438477,0.0016614773481287207,0.010221549746333021
refine_burgers_v1,burgers,12,0.2,0.09375,burgers_refine_burgers_v1_obs12_noise020,0.10557561367750168,0.8361735561661722,0.10839097201824188,0.02217509225010872,0.01613318920135498,0.00020397743717572072,0.009362414346807336
refine_burgers_v1,burgers,8,0.2,0.0625,burgers_refine_burgers_v1_obs8_noise020,0.07589858770370483,0.8733315236549659,0.09080488234758377,0.021329184994101524,0.017079174518585205,0.00016066862761650446,0.0064546482845001685
