matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
coarse_v1,poisson,256,0.0,1.0,poisson_coarse_v1_obs256_noise000,0.11385225504636765,0.6751423513184179,0.34102150797843933,0.10569172352552414,0.0012587308883666992,0.002440728981172928,0.0020404737126956357
coarse_v1,poisson,128,0.0,0.5,poisson_coarse_v1_obs128_noise000,0.11423588544130325,0.6758436891538384,0.3320170044898987,0.10617715120315552,0.0012350082397460938,0.0023519311757914853,0.0019738565378885275
coarse_v1,poisson,64,0.0,0.25,poisson_coarse_v1_obs64_noise000,0.1137404814362526,0.6756883479077329,0.33511239290237427,0.10676685720682144,0.0012264251708984375,0.0024157777006919446,0.00199441938759392
coarse_v1,poisson,32,0.0,0.125,poisson_coarse_v1_obs32_noise000,0.11223806440830231,0.6801658654044025,0.31121519207954407,0.10638841241598129,0.0010876655578613281,0.001994904558447319,0.0019101306458985411
coarse_v1,poisson,16,0.0,0.0625,poisson_coarse_v1_obs16_noise000,0.11366507411003113,0.6764421057656883,0.3269859254360199,0.10623981803655624,0.0012483596801757812,0.0024057237883108656,0.0020169700290082184
coarse_v1,poisson,8,0.0,0.03125,poisson_coarse_v1_obs8_noise000,0.1150391474366188,0.6734542776528515,0.3406028151512146,0.10547666996717453,0.001131296157836914,0.002726570801014397,0.0020838242724627834
coarse_v1,poisson,256,0.05,1.0,poisson_coarse_v1_obs256_noise005,0.1142033189535141,0.6749447297952708,0.340813010931015,0.10569614171981812,0.0012646913528442383,0.0024365899276023407,0.0020464428445284826
coarse_v1,poisson,128,0.05,0.5,poisson_coarse_v1_obs128_noise005,0.1148025393486023,0.6755330299473093,0.33176693320274353,0.10603336244821548,0.0012595653533935547,0.002342202643674757,0.0019773989267674037
coarse_v1,poisson,64,0.05,0.25,poisson_coarse_v1_obs64_noise005,0.11470887064933777,0.6751339166852781,0.3349900543689728,0.10653045773506165,0.0012440085411071777,0.002400554674628021,0.0019851101287673032
coarse_v1,poisson,32,0.05,0.125,poisson_coarse_v1_obs32_noise005,0.11297744512557983,0.6798574874592289,0.3105725049972534,0.10642261058092117,0.0010619759559631348,0.001965443338434581,0.0018975201529894655
coarse_v1,poisson,16,0.05,0.0625,poisson_coarse_v1_obs16_noise005,0.11296416074037552,0.6767932519957376,0.3276512324810028,0.1067478209733963,0.0010963678359985352,0.0024175178991790057,0.0020347192651732813
coarse_v1,poisson,8,0.05,0.03125,poisson_coarse_v1_obs8_noise005,0.11405165493488312,0.6740389158687198,0.34075409173965454,0.10615162551403046,0.0010215044021606445,0.0027354767114244477,0.0020869765789757857
coarse_v1,poisson,256,0.1,1.0,poisson_coarse_v1_obs256_noise010,0.11458795517683029,0.6747127013739278,0.34073004126548767,0.10571816563606262,0.0012721419334411621,0.0024330148669600552,0.002088864250962239
coarse_v1,poisson,128,0.1,0.5,poisson_coarse_v1_obs128_noise010,0.1154077798128128,0.6752137421237305,0.3313332796096802,0.10590517520904541,0.0012816190719604492,0.0023311443493532354,0.002017935291215537
coarse_v1,poisson,64,0.1,0.25,poisson_coarse_v1_obs64_noise010,0.11584524810314178,0.6744586945575061,0.3348819315433502,0.10635329782962799,0.0012614130973815918,0.0023859481720588343,0.002008258067717559
coarse_v1,poisson,32,0.1,0.125,poisson_coarse_v1_obs32_noise010,0.11389180272817612,0.6794167370365722,0.3099822700023651,0.1065412387251854,0.0010367631912231445,0.0019379925131036686,0.0019266309556196916
coarse_v1,poisson,16,0.1,0.0625,poisson_coarse_v1_obs16_noise010,0.11271871626377106,0.6770330472271732,0.32774510979652405,0.1075856164097786,0.0009469985961914062,0.002384615049343301,0.0021017567302482843
coarse_v1,poisson,8,0.1,0.03125,poisson_coarse_v1_obs8_noise010,0.11349544674158096,0.674535406045029,0.3388460874557495,0.10706470906734467,0.0009207725524902344,0.0027281938655280714,0.002095135982993546
coarse_v1,poisson,256,0.15,1.0,poisson_coarse_v1_obs256_noise015,0.11498265713453293,0.6744843430695433,0.3405102491378784,0.10574044287204742,0.0012788176536560059,0.0024288822991268798,0.0021663322703306892
coarse_v1,poisson,128,0.15,0.5,poisson_coarse_v1_obs128_noise015,0.11606264859437943,0.674858860809012,0.33090677857398987,0.10579667240381241,0.0013043880462646484,0.0023198343835691194,0.0020963264756194244
coarse_v1,poisson,64,0.15,0.25,poisson_coarse_v1_obs64_noise015,0.11715707182884216,0.6736405363417454,0.3349549472332001,0.10624011605978012,0.0012816190719604492,0.0023721256140958923,0.0020646781028909583
coarse_v1,poisson,32,0.15,0.125,poisson_coarse_v1_obs32_noise015,0.11497174203395844,0.6788404731555802,0.3094756305217743,0.10674673318862915,0.001012265682220459,0.0019134721352894628,0.0019974724093885054
coarse_v1,poisson,16,0.15,0.0625,poisson_coarse_v1_obs16_noise015,0.11284421384334564,0.6771984479059888,0.3265943229198456,0.10861801356077194,0.000818789005279541,0.0023298861945351443,0.002209895290045784
coarse_v1,poisson,8,0.15,0.03125,poisson_coarse_v1_obs8_noise015,0.11318404972553253,0.6748104951749158,0.336963027715683,0.10802178084850311,0.0008383393287658691,0.0027374939004344194,0.0021132879372448327
coarse_v1,poisson,256,0.2,1.0,poisson_coarse_v1_obs256_noise020,0.11542114615440369,0.6742129720217837,0.34039250016212463,0.10578908771276474,0.0012871623039245605,0.00242618828155393,0.002280310553799909
coarse_v1,poisson,128,0.2,0.5,poisson_coarse_v1_obs128_noise020,0.11676213145256042,0.6744676953619039,0.330495148897171,0.10570404678583145,0.0013275146484375,0.002309202838990134,0.002212458867481682
coarse_v1,poisson,64,0.2,0.25,poisson_coarse_v1_obs64_noise020,0.11862161755561829,0.6727153126327152,0.3349098265171051,0.10618703812360764,0.0013000965118408203,0.002358771404360992,0.002152763630113042
coarse_v1,poisson,32,0.2,0.125,poisson_coarse_v1_obs32_noise020,0.11620437353849411,0.6781268555647656,0.3091263175010681,0.10702592134475708,0.0009884834289550781,0.001891765885565447,0.002110079593587995
coarse_v1,poisson,16,0.2,0.0625,poisson_coarse_v1_obs16_noise020,0.11312144249677658,0.6770785099269512,0.3258940577507019,0.1096661314368248,0.000710606575012207,0.002320009180856336,0.002361337433418998
coarse_v1,poisson,8,0.2,0.03125,poisson_coarse_v1_obs8_noise020,0.11291244626045227,0.6748407496631956,0.33634233474731445,0.10887369513511658,0.0007683038711547852,0.0027828797661297814,0.002142385692336086
coarse_v1,burgers,256,0.0,1.0,burgers_coarse_v1_obs256_noise000,0.018792152404785156,0.9217179487182001,0.0637611448764801,0.016032380983233452,0.0005310177803039551,0.0001515606628784104,0.001109149180418046
coarse_v1,burgers,128,0.0,0.5,burgers_coarse_v1_obs128_noise000,0.017328467220067978,0.9230001810953765,0.0627797469496727,0.015176752582192421,0.00028890371322631836,0.00016316555420153284,0.0010115885219787461
coarse_v1,burgers,64,0.0,0.25,burgers_coarse_v1_obs64_noise000,0.020824596285820007,0.920343986696583,0.061017539352178574,0.01466127298772335,0.00033295154571533203,0.001669436913993976,0.0013546717250856161
coarse_v1,burgers,32,0.0,0.125,burgers_coarse_v1_obs32_noise000,0.018952030688524246,0.9230843567442614,0.06144976615905762,0.01545763947069645,0.0006632804870605469,0.000412765759696711,0.0010113576964498453
coarse_v1,burgers,16,0.0,0.0625,burgers_coarse_v1_obs16_noise000,0.05800121650099754,0.8962832692078604,0.06786604225635529,0.026020044460892677,0.007867515087127686,0.0029425462231637478,0.002965022805900812
coarse_v1,burgers,8,0.0,0.03125,burgers_coarse_v1_obs8_noise000,0.017260046675801277,0.9176872419892983,0.06864107400178909,0.016526516526937485,0.00039762258529663086,0.00028668394041176526,0.0015326377999158416
coarse_v1,burgers,256,0.05,1.0,burgers_coarse_v1_obs256_noise005,0.01819237880408764,0.9225581736483611,0.06274393200874329,0.01632584258913994,0.00040268898010253906,0.00015737890354785807,0.0020392357354751894
coarse_v1,burgers,128,0.05,0.5,burgers_coarse_v1_obs128_noise005,0.019795995205640793,0.9218049429506618,0.06345044821500778,0.015613097697496414,0.0005934238433837891,0.00016306245195562527,0.0019370003278273739
coarse_v1,burgers,64,0.05,0.25,burgers_coarse_v1_obs64_noise005,0.020123552531003952,0.9230837590850681,0.061773113906383514,0.0146148931235075,0.001057267189025879,0.00021652508093339428,0.0017685289318926033
coarse_v1,burgers,32,0.05,0.125,burgers_coarse_v1_obs32_noise005,0.039744455367326736,0.8832431242282036,0.06814949959516525,0.020978283137083054,0.002970457077026367,0.006509814429828507,0.0021513547148745704
coarse_v1,burgers,16,0.05,0.0625,burgers_coarse_v1_obs16_noise005,0.04136153310537338,0.9145347216692115,0.06179144233465195,0.017734110355377197,0.005202889442443848,0.00112618342866321,0.001722696700841432
coarse_v1,burgers,8,0.05,0.03125,burgers_coarse_v1_obs8_noise005,0.023704780265688896,0.9143956031809757,0.07035388797521591,0.016986126080155373,0.0009611845016479492,0.00040827645897482256,0.0019095693509311332
coarse_v1,burgers,256,0.1,1.0,burgers_coarse_v1_obs256_noise010,0.018138453364372253,0.9230788776714767,0.061931587755680084,0.016620399430394173,0.000325620174407959,0.00016318670963785947,0.004704735480114204
coarse_v1,burgers,128,0.1,0.5,burgers_coarse_v1_obs128_noise010,0.024060135707259178,0.920062170091727,0.06422360241413116,0.016032252460718155,0.0010183453559875488,0.00016317193920467897,0.004733987015194318
coarse_v1,burgers,64,0.1,0.25,burgers_coarse_v1_obs64_noise010,0.02443893812596798,0.9187431445220328,0.06540229916572571,0.014964904636144638,0.002106785774230957,0.0003588119867370188,0.004488009312426336
coarse_v1,burgers,32,0.1,0.125,burgers_coarse_v1_obs32_noise010,0.03256562352180481,0.9156532003736755,0.06660375744104385,0.015849072486162186,0.0027045011520385742,0.000302048541347099,0.0036222866686368106
coarse_v1,burgers,16,0.1,0.0625,burgers_coarse_v1_obs16_noise010,0.046698398888111115,0.9112466428228254,0.06588923931121826,0.018748773261904716,0.007348299026489258,8.987298365013809e-05,0.0032127673498677455
coarse_v1,burgers,8,0.1,0.03125,burgers_coarse_v1_obs8_noise010,0.03859372064471245,0.9053024338134282,0.07556010782718658,0.018267374485731125,0.0037477612495422363,0.00034665329164805064,0.0027831737467194063
coarse_v1,burgers,256,0.15,1.0,burgers_coarse_v1_obs256_noise015,0.01853272318840027,0.9235232180809898,0.06107844039797783,0.01678677462041378,0.0002999305725097656,0.00016839969935525013,0.009083745350838649
