probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,1,poisson_keypoints_v2_poisson_obs16_noise050_seed1,0.10235898941755295,0.7425475775850771,0.17135867476463318,0.09334694594144821,0.0011873245239257812,0.0007592608396699288,0.0011332184578150225,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,10,poisson_keypoints_v2_poisson_obs16_noise050_seed10,0.10870145261287689,0.7066857247488788,0.22485285997390747,0.09110721945762634,0.00132673978805542,0.0009924215204690585,0.001258928458301726,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,11,poisson_keypoints_v2_poisson_obs16_noise050_seed11,0.09014735370874405,0.7553048636464947,0.16677315533161163,0.08465494215488434,0.0009198188781738281,0.0012943042727543738,0.0009944799211130517,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,12,poisson_keypoints_v2_poisson_obs16_noise050_seed12,0.10098972171545029,0.7167711615288362,0.21171578764915466,0.09604708105325699,0.0012029409408569336,0.0007067267411026086,0.001367470701911235,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,13,poisson_keypoints_v2_poisson_obs16_noise050_seed13,0.10241099447011948,0.726175760556397,0.1966063231229782,0.08921816200017929,0.00043022632598876953,0.0007045946969129583,0.0012593641448756794,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,14,poisson_keypoints_v2_poisson_obs16_noise050_seed14,0.0873664990067482,0.750898514778355,0.17639827728271484,0.08047996461391449,0.0008594393730163574,0.0008840349816875973,0.0010218686693307473,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,15,poisson_keypoints_v2_poisson_obs16_noise050_seed15,0.10315517336130142,0.7203517814682846,0.20036086440086365,0.09941478818655014,0.0007622241973876953,0.0008305145845267614,0.00133322158562715,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,16,poisson_keypoints_v2_poisson_obs16_noise050_seed16,0.09912582486867905,0.7206161584372838,0.208147332072258,0.08901534229516983,0.0006687641143798828,0.0010545231736482812,0.001328030988897466,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,17,poisson_keypoints_v2_poisson_obs16_noise050_seed17,0.09625319391489029,0.745566101340298,0.17148131132125854,0.09297490119934082,0.0011922717094421387,0.0009530515594344893,0.0012856340162624308,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,18,poisson_keypoints_v2_poisson_obs16_noise050_seed18,0.10580234974622726,0.7149080737025673,0.21068640053272247,0.09297088533639908,0.001166701316833496,0.0008551541265969222,0.0014179051104685977,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,19,poisson_keypoints_v2_poisson_obs16_noise050_seed19,0.11025232076644897,0.7487943352188846,0.1620272994041443,0.085176482796669,0.0007045865058898926,0.0010229248095768207,0.0010754758968673681,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,2,poisson_keypoints_v2_poisson_obs16_noise050_seed2,0.09492294490337372,0.7364300484463833,0.1850041300058365,0.09312202781438828,0.0010631084442138672,0.0008041210237980909,0.0011905376214941448,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,20,poisson_keypoints_v2_poisson_obs16_noise050_seed20,0.1024417132139206,0.7245567297797568,0.19550999999046326,0.09664437919855118,0.0014786124229431152,0.000684372557994811,0.0013566391218843667,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,21,poisson_keypoints_v2_poisson_obs16_noise050_seed21,0.12246887385845184,0.7016590964596696,0.21138647198677063,0.09948940575122833,0.001534581184387207,0.001118176951039126,0.001912757183712463,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,22,poisson_keypoints_v2_poisson_obs16_noise050_seed22,0.10409917682409286,0.7274714915247299,0.19234852492809296,0.08915030211210251,0.0015766024589538574,0.0008319632189170663,0.0011865796528901088,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,23,poisson_keypoints_v2_poisson_obs16_noise050_seed23,0.09898768365383148,0.7350569161085339,0.1847849190235138,0.09146782010793686,0.0012936592102050781,0.0007274254862842504,0.0012304660769139138,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,24,poisson_keypoints_v2_poisson_obs16_noise050_seed24,0.09458541125059128,0.7468274214448201,0.17022350430488586,0.09533955901861191,0.0005680322647094727,0.0008482656567506643,0.0012787215523205602,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,25,poisson_keypoints_v2_poisson_obs16_noise050_seed25,0.10484917461872101,0.7273077498866969,0.19175942242145538,0.09039289504289627,0.001341104507446289,0.0007289072639068036,0.0013242280078428366,0.2,0
keypoints_v2_poisson,poisson,obs16_noise050,16,0.05,26,poisson_keypoints_v2_poisson_obs16_noise050_seed26,0.09820231050252914,0.7515807782894214,0.16603951156139374,0.08692575246095657,0.0004868507385253906,0.000993374726728884,0.0010781932704611358,0.2,0
