label,num_observation,noise_std,n_seed,rel_l2_mean,rel_l2_std,rel_l2_min,rel_l2_max,reliability_raw_mean,reliability_raw_std,structure_error_mean,structure_error_std,crosses_threshold_count,crosses_threshold_rate
safe_clean_obs64_noise000,64,0.0,30,0.09918800716598829,0.004728288343426517,0.0836300179362297,0.10760415345430374,0.7302734222780649,0.01526740880831214,0.0010029375553131104,0.00022970372691163006,0,0.0
safe_edge_obs16_noise005,16,0.05,30,0.10154164458314578,0.00677196177073911,0.0873664990067482,0.12246887385845184,0.7299063256609518,0.015252752125254218,0.0010117590427398682,0.0003215748889199232,2,0.06666666666666667
edge_obs8_noise010,8,0.1,30,0.10442188506325085,0.008406605173093547,0.09088807553052902,0.12568332254886627,0.7284783842713315,0.018691738683572837,0.0010746260484059652,0.00041458697391191785,4,0.13333333333333333
edge_obs16_noise010,16,0.1,30,0.10264394904176394,0.007480808951092098,0.08704695105552673,0.13131195306777954,0.727824246154236,0.015634996650982457,0.001047287384668986,0.0003602336759299853,2,0.06666666666666667
transition_obs4_noise010,4,0.1,30,0.10885828162233034,0.0086594140104321,0.09374706447124481,0.13856911659240723,0.7242650466421606,0.014654404778050628,0.0011829415957132976,0.0004412191561821364,7,0.23333333333333334
transition_obs8_noise015,8,0.15,30,0.10597331076860428,0.009650293341955123,0.08994371443986893,0.12701502442359924,0.727100894245544,0.018691629767233216,0.0011249721050262452,0.0004722634051763233,7,0.23333333333333334
failure_obs4_noise015,4,0.15,30,0.11084458480278651,0.009971520371343726,0.09333641082048416,0.140765979886055,0.7225688671367901,0.014810949650218978,0.0012371361255645752,0.0004835983507597692,11,0.36666666666666664
failure_obs8_noise020,8,0.2,30,0.10795990700523059,0.01123629378351713,0.08915267139673233,0.13022078573703766,0.7253936372322767,0.01889060681831539,0.0011832515398661296,0.0005376175290910795,7,0.23333333333333334
