matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
refine_stokes_v1,stokes_poiseuille,8,0.1,0.125,stokes_poiseuille_refine_stokes_v1_obs8_noise010,0.03739248216152191,0.8517438294273169,0.11800146847963333,0.03063817508518696,4.798173904418945e-05,0.0007514455297102805,0.001578360876666043
refine_stokes_v1,stokes_poiseuille,6,0.1,0.09375,stokes_poiseuille_refine_stokes_v1_obs6_noise010,0.039482999593019485,0.8323552611822062,0.13232071697711945,0.026548786088824272,6.085634231567383e-05,0.0009258778396990032,0.0019014102263829752
refine_stokes_v1,stokes_poiseuille,64,0.125,1.0,stokes_poiseuille_refine_stokes_v1_obs64_noise012,0.026004783809185028,0.8621120394942513,0.11307607591152191,0.026000475510954857,4.0471553802490234e-05,0.0008078481822195748,0.0021988223511878414
refine_stokes_v1,stokes_poiseuille,32,0.125,0.5,stokes_poiseuille_refine_stokes_v1_obs32_noise012,0.024141062051057816,0.8636699086394558,0.1124754473567009,0.02453300543129444,4.1484832763671875e-05,0.0008053304208811387,0.0018733322967570988
refine_stokes_v1,stokes_poiseuille,24,0.125,0.375,stokes_poiseuille_refine_stokes_v1_obs24_noise012,0.028137950226664543,0.8615938467257369,0.11256121098995209,0.028474783524870872,7.30752944946289e-05,0.0008699710362676727,0.0019254741076009656
refine_stokes_v1,stokes_poiseuille,16,0.125,0.25,stokes_poiseuille_refine_stokes_v1_obs16_noise012,0.027830971404910088,0.8590410259829426,0.11448340862989426,0.029363412410020828,6.67572021484375e-05,0.0008017509962378483,0.001995471369514846
refine_stokes_v1,stokes_poiseuille,12,0.125,0.1875,stokes_poiseuille_refine_stokes_v1_obs12_noise012,0.03314416855573654,0.850781147457248,0.11890143156051636,0.03209025785326958,7.37905502319336e-05,0.000977793899783186,0.0019066349596383858
refine_stokes_v1,stokes_poiseuille,10,0.125,0.15625,stokes_poiseuille_refine_stokes_v1_obs10_noise012,0.03180161491036415,0.8511319424274053,0.11938922107219696,0.029806802049279213,3.784894943237305e-05,0.0009225799939854745,0.0022586274051759644
refine_stokes_v1,stokes_poiseuille,8,0.125,0.125,stokes_poiseuille_refine_stokes_v1_obs8_noise012,0.040881477296352386,0.8479156416053883,0.11969859153032303,0.033154815435409546,5.3763389587402344e-05,0.0007394017818574068,0.0019535169870121293
refine_stokes_v1,stokes_poiseuille,6,0.125,0.09375,stokes_poiseuille_refine_stokes_v1_obs6_noise012,0.042278848588466644,0.8299081730680222,0.13357196748256683,0.026544159278273582,6.091594696044922e-05,0.000919151598312117,0.002296282285642275
refine_stokes_v1,stokes_poiseuille,64,0.15,1.0,stokes_poiseuille_refine_stokes_v1_obs64_noise015,0.02599356696009636,0.8622694908907323,0.11295664310455322,0.025945568457245827,3.9458274841308594e-05,0.0008127095766288659,0.0026261171749888913
refine_stokes_v1,stokes_poiseuille,32,0.15,0.5,stokes_poiseuille_refine_stokes_v1_obs32_noise015,0.024113396182656288,0.8640331984489193,0.11218149960041046,0.024601031094789505,4.220008850097656e-05,0.0008123882003457609,0.002225616276765416
refine_stokes_v1,stokes_poiseuille,24,0.15,0.375,stokes_poiseuille_refine_stokes_v1_obs24_noise015,0.028983229771256447,0.8615440479467698,0.11229144781827927,0.02918143942952156,7.992982864379883e-05,0.0008837192621711776,0.002278073222560309
