probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,1,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed1,0.022082077339291573,0.9441828822508074,0.02339942380785942,0.008847246877849102,0.0005256533622741699,1.740757094689887e-05,0.005407796492751539,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,10,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed10,0.009046655148267746,0.9493275033568359,0.018103940412402153,0.004332305397838354,0.000133514404296875,6.040997196819863e-06,0.006948239617545789,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,11,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed11,0.020644772797822952,0.945111256566245,0.0208419319242239,0.009741042740643024,0.0003344416618347168,1.460589003494777e-05,0.006136442669708769,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,12,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed12,0.022561857476830482,0.9435025112304274,0.02631923370063305,0.006893433164805174,0.0002728700637817383,3.7454119980706174e-05,0.006701292206387984,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,13,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed13,0.021572045981884003,0.9439305424297568,0.024433128535747528,0.009297329932451248,8.952617645263672e-05,7.552190861533417e-06,0.006645902033023198,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,14,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed14,0.014040298759937286,0.9468166015391869,0.020073041319847107,0.00880170427262783,0.00026911497116088867,2.6186689067219137e-05,0.010021074215947662,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,15,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed15,0.025868384167551994,0.9439030015611526,0.02096136473119259,0.009339087642729282,0.0006968975067138672,7.3631795176667346e-06,0.009923297742660084,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,16,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed16,0.02135290391743183,0.9454535311034012,0.020200567319989204,0.00809328630566597,0.00036025047302246094,6.329991351319097e-06,0.009912600999499501,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,17,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed17,0.012720498256385326,0.9496836199087437,0.013244851492345333,0.005485673435032368,6.031990051269531e-05,5.32302538508166e-06,0.008233860874023466,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,18,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed18,0.020896065980196,0.9467826647523696,0.0167723149061203,0.006947383750230074,0.0005648136138916016,4.458757924406171e-06,0.00617896099574506,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,19,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed19,0.017920900136232376,0.9445899266722189,0.025212641805410385,0.00814772117882967,0.00027292966842651367,2.048422461531205e-05,0.009434642155954518,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,2,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed2,0.012421008199453354,0.9474227266487968,0.019386403262615204,0.008778756484389305,0.00016748905181884766,1.100897221736621e-05,0.007028255232794604,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,20,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed20,0.022002054378390312,0.9411208692864874,0.033024970442056656,0.007134357932955027,0.00010126829147338867,1.4315673696398971e-05,0.007542411127051665,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,21,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed21,0.014623366296291351,0.9437751905075934,0.02955809235572815,0.008358588442206383,0.00013053417205810547,3.0725674065181315e-06,0.006437404383237938,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,22,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed22,0.022616902366280556,0.9458731747833717,0.017465820536017418,0.00865474995225668,0.0005087852478027344,6.884372041134189e-06,0.005945312426881167,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,23,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed23,0.020620081573724747,0.9459963854055258,0.019373057410120964,0.007779415231198072,0.00026619434356689453,8.353449255514586e-06,0.005633998093988027,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,24,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed24,0.018650012090802193,0.9417151668277939,0.033158738166093826,0.007320923265069723,8.046627044677734e-05,7.520346682140244e-06,0.010072732823286138,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,25,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed25,0.012056409381330013,0.9459854783323141,0.026164397597312927,0.005755250342190266,0.0001297593116760254,1.2824479448842936e-05,0.006912484744732643,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,26,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed26,0.011148175224661827,0.9464465670247123,0.02330276370048523,0.008842234499752522,9.1552734375e-05,1.3239190421926768e-05,0.008708806598081787,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,27,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed27,0.01403321884572506,0.947233396026004,0.019032655283808708,0.0084445271641016,0.0002589225769042969,2.371754903458803e-05,0.007958980250599849,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,28,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed28,0.015564206056296825,0.9481661693543812,0.015747912228107452,0.007138199172914028,9.5367431640625e-05,1.3617709596725609e-05,0.006706823424063279,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,29,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed29,0.02281912788748741,0.944110638744285,0.022651128470897675,0.009404899552464485,0.00034797191619873047,1.5904424221661206e-05,0.009082746203958011,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,3,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed3,0.01986515149474144,0.946115476440095,0.018282100558280945,0.009046399965882301,0.00028389692306518555,1.604689802411035e-05,0.009695539179375403,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,30,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed30,0.022375646978616714,0.9430442731626892,0.027627889066934586,0.007260679267346859,0.0002505183219909668,7.96541672667928e-06,0.008090159207491497,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,4,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed4,0.022450029850006104,0.9445338691386562,0.02095744013786316,0.009884381666779518,0.00045239925384521484,1.6059838312761104e-05,0.012400494001223129,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,5,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed5,0.018703149631619453,0.9464155661032578,0.01924540475010872,0.007966622710227966,0.00024145841598510742,1.3930949699798141e-05,0.004096889148824811,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,6,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed6,0.020817236974835396,0.9454243613251871,0.019981643185019493,0.009141546674072742,0.00020426511764526367,1.8334497987380164e-05,0.009209140864091494,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,7,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed7,0.014614171348512173,0.9457082185687445,0.023899460211396217,0.00835836585611105,0.0002518296241760254,9.891472960800668e-06,0.006571263907545948,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,8,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed8,0.01903640292584896,0.9423752918932413,0.02695409208536148,0.014289706945419312,0.0002397298812866211,3.0115866259498685e-05,0.008479690547800182,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise200,128,0.2,9,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise200_seed9,0.01952051743865013,0.9449716445050026,0.022833041846752167,0.008592701517045498,0.00023323297500610352,1.1064451226555131e-05,0.008557801055633649,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,1,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed1,0.031255122274160385,0.9401540784993496,0.026894498616456985,0.011222747154533863,0.0010925531387329102,3.098538787671346e-05,0.011882159238941646,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,10,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed10,0.011523909866809845,0.947926925623428,0.020239856094121933,0.005265252199023962,0.00020635128021240234,7.689380503456387e-06,0.015406122469509315,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,11,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed11,0.02956470474600792,0.9408732052198825,0.024739094078540802,0.013289053924381733,0.0006118416786193848,2.5248690002107642e-05,0.01348437330622376,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,12,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed12,0.031386736780405045,0.9399204882158759,0.029079202562570572,0.008617392741143703,0.0005664825439453125,4.68333601915828e-05,0.01475579762574091,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,13,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed13,0.03115970268845558,0.9378153876942275,0.032465964555740356,0.012966026552021503,0.0002765655517578125,1.5066646926460136e-05,0.014599988772773551,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,14,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed14,0.019087227061390877,0.9422400224192463,0.02856958657503128,0.011200745590031147,0.0004990100860595703,4.053134043824486e-05,0.021967146226756655,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,15,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed15,0.03738991543650627,0.9376148965947918,0.028599757701158524,0.012018157169222832,0.0013794898986816406,1.0520606466109136e-05,0.022086418820804806,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,16,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed16,0.028384694829583168,0.941280468868514,0.02568109519779682,0.010997283272445202,0.000517427921295166,8.899918710296232e-06,0.02188483875994136,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,17,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed17,0.018614204600453377,0.9470606201782847,0.01691971905529499,0.0070834532380104065,0.00015473365783691406,8.879159210596942e-06,0.01813860112486271,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,18,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed18,0.028411416336894035,0.9441224234398505,0.018173344433307648,0.008813099004328251,0.0009528398513793945,9.063556300073284e-06,0.013789621162034206,0.2,0
keypoints_v2_fisher_kpp,fisher_kpp,obs128_noise300,128,0.3,19,fisher_kpp_keypoints_v2_fisher_kpp_obs128_noise300_seed19,0.022071057930588722,0.9414476461579799,0.029877590015530586,0.01005209144204855,0.0003911256790161133,2.1898788062813102e-05,0.02075837492706919,0.2,0
