probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,1,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed1,0.010957596823573112,0.9469379101581135,0.021176084876060486,0.010233738459646702,6.115436553955078e-05,2.523153594895653e-05,0.0012397599758090466,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,10,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed10,0.010100597515702248,0.9461074247630927,0.025788670405745506,0.00797446072101593,2.950429916381836e-05,3.2157630729308345e-05,0.0009267215828678025,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,11,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed11,0.009675740264356136,0.9475200704678872,0.02138568088412285,0.008296489715576172,2.849102020263672e-05,3.6491064161197494e-05,0.0010478987102659682,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,12,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed12,0.007271540351212025,0.9503982024403719,0.013034454546868801,0.007694949861615896,7.748603820800781e-06,1.3146364929012128e-05,0.0009163816653051047,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,13,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed13,0.008264375850558281,0.9481951428475205,0.019473638385534286,0.009157165884971619,1.3530254364013672e-05,1.528902114087203e-05,0.0010996552266401732,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,14,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed14,0.007199059706181288,0.9511006423218759,0.011359882541000843,0.006096933037042618,1.6510486602783203e-05,3.1792222904472945e-05,0.0011464883609111453,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,15,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed15,0.009569848887622356,0.9479849880772161,0.019006457179784775,0.009630611166357994,3.504753112792969e-05,1.650794117257732e-05,0.000994589293508113,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,16,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed16,0.010833756998181343,0.9456522647941152,0.02578267827630043,0.009334846399724483,3.504753112792969e-05,4.857219893649734e-05,0.0011544959925689437,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,17,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed17,0.007740468718111515,0.9491322587413269,0.019053831696510315,0.005632249638438225,1.1622905731201172e-05,2.0355617071314193e-05,0.000902710829506835,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,18,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed18,0.010282502509653568,0.9477218512649506,0.020271828398108482,0.008474714122712612,4.988908767700195e-05,2.1633370774061604e-05,0.0012873342316334195,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,19,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed19,0.006721022538840771,0.9510607534782788,0.012547260150313377,0.005446540657430887,5.543231964111328e-06,1.827489415457921e-05,0.0010155067327791063,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,2,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed2,0.008620315231382847,0.9482694678967513,0.019679391756653786,0.008206936530768871,3.17692756652832e-05,1.6809738103786327e-05,0.0010852968736141488,0.2,0
keypoints_v2_allen_cahn,allen_cahn,obs128_noise050,128,0.05,20,allen_cahn_keypoints_v2_allen_cahn_obs128_noise050_seed20,0.010177776217460632,0.94703840793179,0.02246103063225746,0.00864956621080637,2.110004425048828e-05,2.79985660772289e-05,0.001079635928200687,0.2,0
