label,num_observation,noise_std,n_seed,rel_l2_mean,rel_l2_std,rel_l2_min,rel_l2_max,reliability_raw_mean,reliability_raw_std,structure_error_mean,structure_error_std,crosses_threshold_count,crosses_threshold_rate
obs128_noise050,128,0.05,30,0.010107177402824163,0.0025532865897663,0.006477881222963333,0.017252780497074127,0.946839269807456,0.0035959632127903814,4.152059555053711e-05,3.3940696344148715e-05,0,0.0
obs16_noise150,16,0.15,30,0.04421198796480894,0.01297068209086841,0.02226170152425766,0.07103168219327927,0.909062772722461,0.018326624081785748,0.0009456177552541097,0.0007887512429753852,0,0.0
obs16_noise200,16,0.2,30,0.058045149718721704,0.017162870429315,0.028600910678505898,0.09472481161355972,0.8837236335486642,0.029419653838671747,0.0016261279582977296,0.0014005965486329737,0,0.0
obs256_noise000,256,0.0,30,0.008332135342061519,0.0025456239025131336,0.004182315897196531,0.01462642289698124,0.9480344309704368,0.0036159763149636983,3.1554698944091796e-05,2.4240887824401153e-05,0,0.0
obs32_noise100,32,0.1,30,0.023260861386855444,0.004875607988219733,0.014474999159574509,0.03273802995681763,0.937035547946806,0.005409740466241019,0.00021314024925231934,0.00010484818607878938,0,0.0
obs64_noise100,64,0.1,30,0.016535623744130135,0.0036822222405437847,0.010704457759857178,0.023095358163118362,0.9427713072551068,0.0041136520090986955,0.00011033018430074056,7.811228984982925e-05,0,0.0
obs8_noise150,8,0.15,30,0.06096225455403328,0.022234831411371555,0.02738979086279869,0.11109336465597153,0.8818627110100584,0.04765503336454401,0.0020537257194519045,0.0020498063558275353,0,0.0
obs8_noise200,8,0.2,30,0.08166712497671445,0.03412060237005589,0.035126928240060806,0.1769588738679886,0.8425141555093666,0.07389506597132324,0.0040389259656270346,0.004963306644348651,0,0.0
