epoch,loss_total,objective_total,loss_data,loss_physics,loss_boundary,weight_data,weight_physics,weight_boundary
1.0,8.087949752807617,8.087949752807617,0.34063199162483215,0.006938763428479433,0.46746915578842163,10.0,1.0,10.0
2.0,6.239890098571777,6.239890098571777,0.261214017868042,0.007060847245156765,0.36206889152526855,10.0,1.0,10.0
3.0,4.781532287597656,4.781532287597656,0.19929508864879608,0.024560118094086647,0.2764021158218384,10.0,1.0,10.0
4.0,3.6594042778015137,3.6594042778015137,0.1530219167470932,0.04701703041791916,0.2082168012857437,10.0,1.0,10.0
5.0,2.819586753845215,2.819586753845215,0.11981940269470215,0.06702525168657303,0.15543672442436218,10.0,1.0,10.0
6.0,2.2083754539489746,2.2083754539489746,0.09675644338130951,0.0811174288392067,0.11596937477588654,10.0,1.0,10.0
7.0,1.769199252128601,1.769199252128601,0.08067912608385086,0.08892101049423218,0.08734869956970215,10.0,1.0,10.0
8.0,1.4451030492782593,1.4451030492782593,0.06850666552782059,0.09198126196861267,0.06680551916360855,10.0,1.0,10.0
9.0,1.1890411376953125,1.1890411376953125,0.057866670191287994,0.09226681292057037,0.051810771226882935,10.0,1.0,10.0
10.0,0.9744415283203125,0.9744415283203125,0.047660402953624725,0.09109541773796082,0.040674205869436264,10.0,1.0,10.0
11.0,0.797205924987793,0.797205924987793,0.03809642419219017,0.08900986611843109,0.032723184674978256,10.0,1.0,10.0
12.0,0.6688374280929565,0.6688374280929565,0.0302325040102005,0.08625326305627823,0.0280259121209383,10.0,1.0,10.0
13.0,0.6045895218849182,0.6045895218849182,0.02527412585914135,0.08324789255857468,0.026860037818551064,10.0,1.0,10.0
14.0,0.6100793480873108,0.6100793480873108,0.02383499965071678,0.08061328530311584,0.029111605137586594,10.0,1.0,10.0
15.0,0.6704434156417847,0.6704434156417847,0.02537337690591812,0.07867565751075745,0.03380339592695236,10.0,1.0,10.0
16.0,0.7496602535247803,0.7496602535247803,0.028191864490509033,0.07690946757793427,0.03908321261405945,10.0,1.0,10.0
17.0,0.8056572079658508,0.8056572079658508,0.030262267217040062,0.07406163215637207,0.042897291481494904,10.0,1.0,10.0
