compare_name,case,label,strategy,seed,num_observation,noise_std,run_name,rel_l2,reliability_raw_recal,physics_consistency_recal,training_stability_recal,numerical_accuracy_recal,structural_stability_recal,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,dim_guided_v2,41,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_dim_guided_v2_seed41,0.06985913962125778,0.22555449590313176,0.1459522784311906,0.01232761225589534,0.3384579241400912,0.4054801687853498,0.07006547600030899,0.029258908703923225,0.008944213390350342,0.009988491607371973,0.004213899831792712
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,dim_guided_v2,42,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_dim_guided_v2_seed42,0.022154230624437332,0.9511484338145275,0.9767940774424101,0.950430941893871,0.9482194348816888,0.9291492810401405,0.058853574097156525,0.013139934279024601,0.001683056354522705,0.00012164404295650978,0.0017127662471095799
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,dim_guided_v2,43,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_dim_guided_v2_seed43,0.032265979796648026,0.620456292300517,0.28678688702083643,0.4389899076135467,0.8955954931107999,0.8604528814568848,0.08271633833646774,0.02413077838718891,0.003536522388458252,0.003762780536772067,0.0027624269416179474
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,dim_guided_v2,44,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_dim_guided_v2_seed44,0.024180199950933456,0.9376721951330056,0.9155260601884869,0.9444847340367734,0.9402304458032301,0.9504475405035324,0.06257282942533493,0.017166316509246826,0.0007492303848266602,0.00018689672708577918,0.0021829725443140483
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,dim_guided_v2,45,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_dim_guided_v2_seed45,0.023566091433167458,0.9448689560929899,0.9626580938010301,0.9454934099477855,0.9427668183996673,0.9285575022234764,0.06123341619968414,0.014387720264494419,0.0017050504684448242,0.00018756626772499472,0.002070155134705376
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,non_dominant_guided_v3,41,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_non_dominant_guided_v3_seed41,0.02901136875152588,0.8995018390978821,0.8324474406387351,0.9271563819529871,0.9163152286689703,0.9220883051308356,0.06647816300392151,0.018950825557112694,0.001935124397277832,0.00048251152788830493,0.0028619223975110343
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,non_dominant_guided_v3,42,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_non_dominant_guided_v3_seed42,0.02018239162862301,0.9399966032103357,0.9132993797814719,0.9451831839145044,0.955017403204982,0.9464864459403849,0.06509070098400116,0.016739195212721825,0.0009483695030212402,0.00023906288141371836,0.001924319925865978
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,non_dominant_guided_v3,43,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_non_dominant_guided_v3_seed43,0.02649853751063347,0.7716259732981169,0.3109868711055059,0.9253091280650695,0.9296783711144638,0.9205295229074282,0.08211767673492432,0.023857956752181053,0.001987934112548828,0.0005089721675234848,0.002928162196257841
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,non_dominant_guided_v3,44,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_non_dominant_guided_v3_seed44,0.036427002400159836,0.8262542409531363,0.6858865723633025,0.8301508046388087,0.8626113023343454,0.9263682844760884,0.06160904839634895,0.021533124148845673,0.001784980297088623,0.0017111708122615002,0.003035313569044363
region_aware_compare_v3_u3,burgers,transition_obs48_noise005,non_dominant_guided_v3,45,48,0.05,burgers_region_aware_compare_v3_u3_transition_obs48_noise005_non_dominant_guided_v3_seed45,0.01922905631363392,0.9507756267671214,0.94689543880229,0.9464628532291636,0.957990882025492,0.9517533330115397,0.06162094324827194,0.015725450590252876,0.0006802678108215332,0.00012059589734625781,0.002175751510774681
