epoch,loss_total,objective_total,loss_data,loss_physics,loss_boundary,weight_data,weight_physics,weight_boundary
1.0,4.203798294067383,4.203798294067383,0.1589297503232956,0.501648485660553,0.21128523349761963,10.0,1.0,10.0
2.0,3.8056893348693848,3.8056893348693848,0.13299624621868134,0.4951559603214264,0.19805710017681122,10.0,1.0,10.0
3.0,3.5452847480773926,3.5452847480773926,0.11203189194202423,0.48724061250686646,0.19377252459526062,10.0,1.0,10.0
4.0,3.407301664352417,3.407301664352417,0.0957493856549263,0.47897008061408997,0.19708377122879028,10.0,1.0,10.0
5.0,3.376542329788208,3.376542329788208,0.08425767719745636,0.4715140461921692,0.20624515414237976,10.0,1.0,10.0
6.0,3.419987201690674,3.419987201690674,0.07743564248085022,0.4661606550216675,0.21794700622558594,10.0,1.0,10.0
7.0,3.4738481044769287,3.4738481044769287,0.07395239919424057,0.46354734897613525,0.2270776629447937,10.0,1.0,10.0
8.0,3.4893810749053955,3.4893810749053955,0.07239972800016403,0.4630848169326782,0.230229914188385,10.0,1.0,10.0
9.0,3.4632492065429688,3.4632492065429688,0.07235312461853027,0.4639885425567627,0.22757293283939362,10.0,1.0,10.0
10.0,3.4145681858062744,3.4145681858062744,0.07377324998378754,0.4658692479133606,0.22109663486480713,10.0,1.0,10.0
11.0,3.3646202087402344,3.3646202087402344,0.07657033205032349,0.46852487325668335,0.21303921937942505,10.0,1.0,10.0
12.0,3.3285515308380127,3.3285515308380127,0.08049894869327545,0.4716900587081909,0.20518720149993896,10.0,1.0,10.0
13.0,3.312811851501465,3.312811851501465,0.08513594418764114,0.4749711751937866,0.1986481100320816,10.0,1.0,10.0
14.0,3.315180778503418,3.315180778503418,0.08987252414226532,0.4779139757156372,0.19385415315628052,10.0,1.0,10.0
15.0,3.327047348022461,3.327047348022461,0.09398138523101807,0.48011288046836853,0.19071204960346222,10.0,1.0,10.0
16.0,3.3379688262939453,3.3379688262939453,0.09681578725576401,0.4813075363636017,0.18885035812854767,10.0,1.0,10.0
17.0,3.3403985500335693,3.3403985500335693,0.09801405668258667,0.48142439126968384,0.18788334727287292,10.0,1.0,10.0
18.0,3.3317785263061523,3.3317785263061523,0.09755263477563858,0.48054900765419006,0.18757033348083496,10.0,1.0,10.0
19.0,3.3141636848449707,3.3141636848449707,0.09568214416503906,0.47886255383491516,0.18784798681735992,10.0,1.0,10.0
20.0,3.2924814224243164,3.2924814224243164,0.0928196981549263,0.4765872359275818,0.18876972794532776,10.0,1.0,10.0
21.0,3.2722573280334473,3.2722573280334473,0.0894370824098587,0.4739571809768677,0.19039292633533478,10.0,1.0,10.0
22.0,3.257532835006714,3.257532835006714,0.08596983551979065,0.4712023138999939,0.19266322255134583,10.0,1.0,10.0
23.0,3.24967098236084,3.24967098236084,0.08277422934770584,0.468533456325531,0.19533951580524445,10.0,1.0,10.0
24.0,3.2472128868103027,3.2472128868103027,0.08012518286705017,0.46612754464149475,0.19798335433006287,10.0,1.0,10.0
25.0,3.246560573577881,3.246560573577881,0.07821277529001236,0.46410834789276123,0.20003244280815125,10.0,1.0,10.0
26.0,3.243556261062622,3.243556261062622,0.07713273167610168,0.4625328779220581,0.20096959173679352,10.0,1.0,10.0
27.0,3.2355332374572754,3.2355332374572754,0.07689567655324936,0.4614025950431824,0.20051740109920502,10.0,1.0,10.0
28.0,3.2224555015563965,3.2224555015563965,0.07744690775871277,0.46068891882896423,0.1987297534942627,10.0,1.0,10.0
29.0,3.206496477127075,3.206496477127075,0.0786774680018425,0.46034449338912964,0.19593772292137146,10.0,1.0,10.0
30.0,3.19073748588562,3.19073748588562,0.08042962104082108,0.46029412746429443,0.19261471927165985,10.0,1.0,10.0
31.0,3.1777331829071045,3.1777331829071045,0.08249486982822418,0.4604223370552063,0.18923620879650116,10.0,1.0,10.0
32.0,3.1682934761047363,3.1682934761047363,0.08459703624248505,0.4605742394924164,0.18617486953735352,10.0,1.0,10.0
33.0,3.1609725952148438,3.1609725952148438,0.08638490736484528,0.4605734646320343,0.1836549937725067,10.0,1.0,10.0
34.0,3.152831554412842,3.152831554412842,0.08748200535774231,0.46025606989860535,0.1817755401134491,10.0,1.0,10.0
