probe_name,case,label,num_observation,noise_std,seed,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio,threshold_rel_l2,crosses_threshold
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,1,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed1,0.06328700482845306,0.9251336031221296,0.042465511709451675,0.0054583679884672165,0.0009421110153198242,3.0119678397008055e-05,0.0028172993750406453,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,10,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed10,0.06329384446144104,0.9184591337024078,0.03306867927312851,0.00912107527256012,0.0010647177696228027,0.003559859295665275,0.0024631595898740957,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,11,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed11,0.04077225923538208,0.9366224678825957,0.034599073231220245,0.003277834737673402,0.0002872943878173828,1.1227733232385528e-05,0.002336504680453229,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,12,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed12,0.09267934411764145,0.8856067692684582,0.034863680601119995,0.02047540433704853,0.0030317306518554688,0.00618972048668272,0.02268023856667949,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,13,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed13,0.05611665919423103,0.931509626270964,0.035432666540145874,0.0033264809753745794,0.00015562772750854492,1.570039619754093e-05,0.003917643163797385,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,14,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed14,0.04428998753428459,0.9356806532051127,0.03474155813455582,0.002637637546285987,0.00022411346435546875,1.0185036273551503e-05,0.0025256177216654973,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,15,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed15,0.03727646544575691,0.9373392069199302,0.0348944254219532,0.0038668604101985693,0.00018209218978881836,1.3041875029759049e-05,0.0035075466675756365,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,16,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed16,0.05378038436174393,0.9326344317799106,0.03440325707197189,0.0038344995118677616,0.00029665231704711914,1.3744251709980337e-05,0.0029397850302134744,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,17,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed17,0.1128971129655838,0.9039592479320813,0.03574686124920845,0.004069797694683075,0.0008193254470825195,1.48346412480045e-05,0.0024190631653253497,0.2,0
keypoints_v2_nls_soliton,nls_soliton,obs128_noise050,128,0.05,18,nls_soliton_keypoints_v2_nls_soliton_obs128_noise050_seed18,0.04680545628070831,0.9295537755590146,0.04506853595376015,0.004434854723513126,0.0005304217338562012,4.1611780642583364e-05,0.0017318233455315582,0.2,0
