matrix_name,case,num_observation,noise_std,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
coarse_advection_diffusion_v1,advection_diffusion,256,0.0,1.0,advection_diffusion_coarse_advection_diffusion_v1_obs256_noise000,0.048285264521837234,0.49752381062913764,1.1794514656066895,0.09275521337985992,0.0004407167434692383,0.024058587139816397,0.0018786464655873344
coarse_advection_diffusion_v1,advection_diffusion,128,0.0,0.5,advection_diffusion_coarse_advection_diffusion_v1_obs128_noise000,0.051733341068029404,0.49570537986691887,1.1860604286193848,0.09457695484161377,0.0005030632019042969,0.024224590874494908,0.0019116074130608354
coarse_advection_diffusion_v1,advection_diffusion,64,0.0,0.25,advection_diffusion_coarse_advection_diffusion_v1_obs64_noise000,0.05399411916732788,0.49281809316348324,1.1817160844802856,0.0949295237660408,0.0005803704261779785,0.024739079261479262,0.001932993212041193
coarse_advection_diffusion_v1,advection_diffusion,32,0.0,0.125,advection_diffusion_coarse_advection_diffusion_v1_obs32_noise000,0.03505296632647514,0.5233810292617358,1.0629180669784546,0.06387617439031601,0.000286102294921875,0.02025512028715844,0.0013483154372640894
coarse_advection_diffusion_v1,advection_diffusion,16,0.0,0.0625,advection_diffusion_coarse_advection_diffusion_v1_obs16_noise000,0.04830986261367798,0.4945647089758959,1.1579593420028687,0.091312475502491,0.0004519820213317871,0.02476120965437252,0.0018182599690911526
coarse_advection_diffusion_v1,advection_diffusion,8,0.0,0.03125,advection_diffusion_coarse_advection_diffusion_v1_obs8_noise000,0.044986579567193985,0.48953273090134036,1.1416999101638794,0.0910215899348259,0.00034296512603759766,0.026471711835627368,0.0017141417171107102
coarse_advection_diffusion_v1,advection_diffusion,256,0.05,1.0,advection_diffusion_coarse_advection_diffusion_v1_obs256_noise005,0.047397226095199585,0.49823306163376957,1.177926778793335,0.0928218737244606,0.0004105567932128906,0.023961167957367028,0.0019053602410289395
coarse_advection_diffusion_v1,advection_diffusion,128,0.05,0.5,advection_diffusion_coarse_advection_diffusion_v1_obs128_noise005,0.05050349980592728,0.4968952609298663,1.1846933364868164,0.09470924735069275,0.0004627704620361328,0.024043345948172895,0.001925536085792856
coarse_advection_diffusion_v1,advection_diffusion,64,0.05,0.25,advection_diffusion_coarse_advection_diffusion_v1_obs64_noise005,0.05272201821208,0.49356815121875086,1.1826953887939453,0.09513745456933975,0.0005530118942260742,0.02465756878232716,0.0019562267806637734
coarse_advection_diffusion_v1,advection_diffusion,32,0.05,0.125,advection_diffusion_coarse_advection_diffusion_v1_obs32_noise005,0.03503992781043053,0.5204079633474756,1.0678989887237549,0.06592528522014618,0.00028634071350097656,0.02066738879956167,0.0013870420647623819
coarse_advection_diffusion_v1,advection_diffusion,16,0.05,0.0625,advection_diffusion_coarse_advection_diffusion_v1_obs16_noise005,0.046438224613666534,0.495107420762102,1.1551485061645508,0.09115500748157501,0.0003852248191833496,0.024770524586973243,0.0018320802019073732
coarse_advection_diffusion_v1,advection_diffusion,8,0.05,0.03125,advection_diffusion_coarse_advection_diffusion_v1_obs8_noise005,0.05202469229698181,0.4878083270382728,1.1480844020843506,0.09245708584785461,0.0004715919494628906,0.026323112658816608,0.001721062178613503
coarse_advection_diffusion_v1,advection_diffusion,256,0.1,1.0,advection_diffusion_coarse_advection_diffusion_v1_obs256_noise010,0.04657529294490814,0.4989400697675491,1.1764863729476929,0.09296521544456482,0.00038176774978637695,0.02386042932395409,0.0019968300571358284
coarse_advection_diffusion_v1,advection_diffusion,128,0.1,0.5,advection_diffusion_coarse_advection_diffusion_v1_obs128_noise010,0.04973166435956955,0.49761416531253744,1.1852102279663086,0.09511424601078033,0.0004373788833618164,0.023937421034139258,0.001996378460219237
coarse_advection_diffusion_v1,advection_diffusion,64,0.1,0.25,advection_diffusion_coarse_advection_diffusion_v1_obs64_noise010,0.051588624715805054,0.4941938405377042,1.184498906135559,0.09551255404949188,0.0005285739898681641,0.024594764938132493,0.0020138962299945835
coarse_advection_diffusion_v1,advection_diffusion,32,0.1,0.125,advection_diffusion_coarse_advection_diffusion_v1_obs32_noise010,0.035805847495794296,0.5135981333382442,1.0797650814056396,0.07016370445489883,0.0002932548522949219,0.02167175573551621,0.0015018873233091819
coarse_advection_diffusion_v1,advection_diffusion,16,0.1,0.0625,advection_diffusion_coarse_advection_diffusion_v1_obs16_noise010,0.044826965779066086,0.49552328419889236,1.1519068479537964,0.09136036783456802,0.00032204389572143555,0.024788949738022155,0.001865014265689835
coarse_advection_diffusion_v1,advection_diffusion,8,0.1,0.03125,advection_diffusion_coarse_advection_diffusion_v1_obs8_noise010,0.060682062059640884,0.48525035235550223,1.157909870147705,0.09573621302843094,0.0006483197212219238,0.026192162162895886,0.0017672461850164127
coarse_advection_diffusion_v1,advection_diffusion,256,0.15,1.0,advection_diffusion_coarse_advection_diffusion_v1_obs256_noise015,0.04607273265719414,0.49940154372491324,1.1765673160552979,0.09350249916315079,0.00035834312438964844,0.023793035141075725,0.0021601109213987154
coarse_advection_diffusion_v1,advection_diffusion,128,0.15,0.5,advection_diffusion_coarse_advection_diffusion_v1_obs128_noise015,0.048726849257946014,0.4987387797798938,1.1840921640396118,0.09534836560487747,0.0004050731658935547,0.023759927627325445,0.0021074617843788225
coarse_advection_diffusion_v1,advection_diffusion,64,0.15,0.25,advection_diffusion_coarse_advection_diffusion_v1_obs64_noise015,0.05057550594210625,0.4948701722491133,1.1862587928771973,0.0960477739572525,0.000504612922668457,0.024509743625121434,0.0021047557076275558
