matrix_name,case,num_observation,noise_std,seed,observation_ratio,run_name,rel_l2,reliability_raw,physics_rms,boundary_rms,structure_error,loss_std,loss_ratio
coarse_v2_heat,heat_equation,256,0.15,42,1.0,heat_equation_coarse_v2_heat_obs256_noise150_seed42,0.017519278451800346,0.9291860000700326,0.05419320613145828,0.01348512526601553,0.0002384781837463379,0.00024868165455691296,0.00825640655970653
coarse_v2_heat,heat_equation,128,0.15,42,0.5,heat_equation_coarse_v2_heat_obs128_noise150_seed42,0.021683311089873314,0.9265394382030752,0.05483873561024666,0.012130988761782646,0.00023317337036132812,0.0010386835026081937,0.009289578924412876
coarse_v2_heat,heat_equation,64,0.15,42,0.25,heat_equation_coarse_v2_heat_obs64_noise150_seed42,0.059762027114629745,0.9120409885166527,0.05406545475125313,0.02403712086379528,0.004647254943847656,0.0012597591897825949,0.008260638909728628
coarse_v2_heat,heat_equation,32,0.15,42,0.125,heat_equation_coarse_v2_heat_obs32_noise150_seed42,0.04094621539115906,0.916424292040574,0.06367860734462738,0.014450927264988422,0.002831101417541504,9.041930540069389e-05,0.0065924542396768385
coarse_v2_heat,heat_equation,16,0.15,42,0.0625,heat_equation_coarse_v2_heat_obs16_noise150_seed42,0.033834028989076614,0.8850806537224694,0.07165052741765976,0.017955418676137924,0.0009518861770629883,0.006224625406577935,0.005942625490087271
coarse_v2_heat,heat_equation,8,0.15,42,0.03125,heat_equation_coarse_v2_heat_obs8_noise150_seed42,0.051610060036182404,0.9107191198787954,0.06662265956401825,0.014596093446016312,0.0043187737464904785,3.8880060844067e-05,0.0029833427221855552
coarse_v2_heat,heat_equation,256,0.2,42,1.0,heat_equation_coarse_v2_heat_obs256_noise200_seed42,0.021147416904568672,0.9269206976463127,0.05653870105743408,0.014348543249070644,0.0004987716674804688,3.0501520045411426e-05,0.014056290939066289
coarse_v2_heat,heat_equation,128,0.2,42,0.5,heat_equation_coarse_v2_heat_obs128_noise200_seed42,0.029145201668143272,0.9237423249087363,0.058619432151317596,0.013252508826553822,0.0005363225936889648,0.00010155849731251617,0.015844616366538344
coarse_v2_heat,heat_equation,64,0.2,42,0.25,heat_equation_coarse_v2_heat_obs64_noise200_seed42,0.030528847128152847,0.9202107122361958,0.061220549046993256,0.016195068135857582,0.003903687000274658,0.0001636126008700374,0.013080896283507771
coarse_v2_heat,heat_equation,32,0.2,42,0.125,heat_equation_coarse_v2_heat_obs32_noise200_seed42,0.05366333946585655,0.9024678834093102,0.07269198447465897,0.016574304550886154,0.00502544641494751,0.0008560360074992221,0.011301044643296126
coarse_v2_heat,heat_equation,16,0.2,42,0.0625,heat_equation_coarse_v2_heat_obs16_noise200_seed42,0.058048561215400696,0.8904905321212929,0.08196708559989929,0.02671424299478531,0.003401517868041992,0.00045730153762389513,0.008575287658456474
coarse_v2_heat,heat_equation,8,0.2,42,0.03125,heat_equation_coarse_v2_heat_obs8_noise200_seed42,0.06712428480386734,0.8952654967600973,0.07655224204063416,0.01663932390511036,0.007484734058380127,3.9800422215535014e-05,0.004810568560390885
